,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro,kMErosybrown,kMEsnow
ACO1,4,black,black,0,0.9678587981629735,-0.9850899276165205,0.1536767493773031,-0.23632080146716405,0.06028636579269561,0.852503200017985
AL135905-2,4,black,black,0,0.9678114579355725,-0.9869417641790774,0.15390885893958275,-0.24537229916416287,0.05616999909265865,0.8496169109633032
ITIH2,4,black,black,0,0.9677219291349303,-0.9809088440165722,0.15286078302107892,-0.15353971555555462,0.05663693234362106,0.8454858238827566
SLC38A4,4,black,black,0,0.9668537536224994,-0.9841284146048899,0.15323465513862666,-0.2530517842065517,0.13199829734603552,0.851250326537153
AZGP1,4,black,black,0,0.966576144883379,-0.9815222446019123,0.15256712702220382,-0.22029327154489184,0.17671424490119272,0.8477227584813112
ABLIM1,6,black,black,0,0.9664303380457845,-0.9126279083807327,0.3373013979622767,-0.23944504068903746,-0.20429983870936508,0.713577473247062
DENND1A,6,black,black,0,0.9662965364658849,-0.9613502512158493,0.1932357396335877,-0.20655427872065601,0.21994479861920918,0.8176312280292231
MLXIPL,4,black,black,0,0.9661404498837027,-0.9738799662725552,0.15193739192476044,-0.094867231551774,0.03249234422213265,0.847167006603125
SORBS2,4,black,black,0,0.9661297307007342,-0.9753461928850685,0.15247033824388875,-0.09654854246339331,-0.04178524208754626,0.8476054269055419
XRN2,6,black,black,0,0.9646254920419861,-0.8923925049401904,0.3987564915663667,-0.4202515607637053,0.1867962523516957,0.662349645083322
ELOVL5,6,black,black,0,0.9642260855589326,-0.8816482320895079,0.43419678793593525,-0.3761632574929889,-0.15967109855567047,0.6356879786184259
EML4,6,black,black,0,0.9642145410133819,-0.8538775273703156,0.518161006709782,-0.5307838335145612,-0.06358698862933636,0.5818764790730401
RPTOR,6,black,black,0,0.9639923461673181,-0.9096559138806619,0.34481463529037176,-0.3826333602279902,0.07974420087392138,0.7127337951093612
CADPS2,4,black,black,0,0.9637083466656899,-0.9717598899387557,0.15125818351847664,-0.13501999180999433,0.1356522651604875,0.8472902030030137
SP100,6,black,black,0,0.9635090255061509,-0.8271413214445478,0.5571050053441485,-0.4340611418703368,0.03746264892539385,0.5473277184199729
ABCC6,4,black,black,0,0.9633095025272305,-0.9732585969032989,0.1522582134357137,-0.10622295305086586,-0.0625268958697652,0.8463823542397944
SUCLG2,6,black,black,0,0.9632617210452585,-0.9962960955773483,0.09666708594778797,-0.12793663981604617,0.05769782002487192,0.8865197827069561
TM4SF4,4,black,black,0,0.9630867204477741,-0.9709412939167396,0.1516675985303071,-0.09433805566499903,-0.005108498923422819,0.8460819681397226
TTC37,6,black,black,0,0.9630702151465268,-0.9610443831919218,0.17391335256027662,-0.11311779942908683,0.10940222986542386,0.8274622947991819
