,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro,kMErosybrown,kMEsnow
R3HDM2,6,darkgrey,darkgrey,1,-0.8686944701477568,0.9834218085599116,0.14375277913288423,-0.02557071288805709,-0.11813362845270858,-0.9691059892008702
RPS24,6,darkgrey,darkgrey,1,-0.9143794739854035,0.9821863064444437,0.017946337939507125,-0.03462878799099799,-0.0028514842620094745,-0.9170440732441659
RPS13,6,darkgrey,darkgrey,1,-0.9718472389637093,0.9814880100927779,-0.18111096889960876,0.2746679472692368,-0.08925758005975305,-0.8333078629028945
RPL10,6,darkgrey,darkgrey,1,-0.9651272359380292,0.9809446186531765,-0.13905438643222065,0.09765649216168872,0.06445077503357222,-0.855928803243578
HLA-E,6,darkgrey,darkgrey,1,-0.982176858653403,0.9808711573365868,-0.1992048547945631,0.21519894640715032,-0.004391117221181928,-0.8318408834365748
IFITM2,6,darkgrey,darkgrey,1,-0.9316441612290113,0.9802942429725892,-0.05520823112927462,0.10785948988536467,-0.07399530433363562,-0.8802799225715295
RPLP2,6,darkgrey,darkgrey,1,-0.9361316073579504,0.9795496452740707,-0.0482358161691565,0.018955398508016377,-0.0011012599855060301,-0.8956548755880158
RPL31,6,darkgrey,darkgrey,1,-0.9471358019369416,0.9791770073415197,-0.10282666233030875,0.2065091721183255,-0.15414593664603338,-0.8707231006000813
RPL13,6,darkgrey,darkgrey,1,-0.9793882975913785,0.9790006771825708,-0.18662514181918466,0.1547669060749679,0.008025663847840614,-0.8362067972799583
RPL17,6,darkgrey,darkgrey,1,-0.9691274363914244,0.9777630504183047,-0.187474770490021,0.291408672550152,-0.04924369323627041,-0.8274681667458484
UBA52,6,darkgrey,darkgrey,1,-0.9729610752817355,0.9776980054134677,-0.18299414894026242,0.2040933417071319,-0.0653949537442203,-0.8290265242117562
ELF1,6,darkgrey,darkgrey,1,-0.8607047059404208,0.9776620073459643,0.1609207572128583,-0.0961187953705491,-0.09365594452689571,-0.9709425604871181
RPS2,6,darkgrey,darkgrey,1,-0.9619505236853957,0.9776518867859867,-0.14530746514396253,0.19458859054246808,-0.1858978897055094,-0.8472100653672446
RPS18,6,darkgrey,darkgrey,1,-0.9409103486723696,0.9774305460360488,-0.1041360119129616,0.2535561392517932,-0.17194068538193805,-0.8594823154906183
HSPD1,6,darkgrey,darkgrey,1,-0.8546543647291878,0.9765606475905791,0.16771688990050487,-0.06747290676542374,-0.03455128229370941,-0.9740641849917681
FAU,6,darkgrey,darkgrey,1,-0.9638884731138718,0.9757825614786354,-0.15054462914326344,0.12376181024530905,-0.042764196155305925,-0.8426062682278925
RPL9,6,darkgrey,darkgrey,1,-0.9842923829723498,0.9757667398746487,-0.2298032788419601,0.298643856512838,-0.09413995735423267,-0.810138879903811
MT-CO3,6,darkgrey,darkgrey,1,-0.9723527942215375,0.974641596042735,-0.1835246161879281,0.17538489332024218,0.04625325834046437,-0.8340404042016222
MT-CO1,6,darkgrey,darkgrey,1,-0.9762956899862618,0.9745962652961822,-0.19548523066205972,0.17136508498949402,0.07172975715779292,-0.8276637455633196
HMGB1,6,darkgrey,darkgrey,1,-0.867403802591925,0.9744487431470162,0.13372312273479983,-0.09376080698508504,0.011908752878604318,-0.9614916450509786
MT-ATP6,6,darkgrey,darkgrey,1,-0.9634142450389418,0.9741442488757256,-0.16949487705278876,0.1846705884845356,0.11595826128720095,-0.83451118336425
RPS8,6,darkgrey,darkgrey,1,-0.8939226280284623,0.9733617094472209,0.05032464786171835,-0.02707571022588564,-0.0878608212578197,-0.9191271790782499
PTMA,6,darkgrey,darkgrey,1,-0.9624871175300637,0.9721534657930756,-0.14821492584873386,0.13558077541972707,-0.16097656660540266,-0.8458794826737374
RPSA,6,darkgrey,darkgrey,1,-0.9329507872452956,0.9719702919228976,-0.09098606174883019,0.17478535815232188,-0.08144903618103824,-0.8557762130164173
JUN,6,darkgrey,darkgrey,1,-0.9353730891252967,0.9717492556100861,-0.07702737397381551,0.020089938619221332,0.1465265721492654,-0.8699548465163112
RPL28,6,darkgrey,darkgrey,1,-0.9513312625629352,0.9716936771332869,-0.1483483570228371,0.27825474688687085,-0.18959755057431452,-0.836411685948608
RPS16,6,darkgrey,darkgrey,1,-0.9245638948968927,0.9716458421450922,-0.03331065792423881,0.05297709372245148,-0.18395611920930535,-0.8961200607494889
CD74,6,darkgrey,darkgrey,1,-0.9309341900614223,0.9705980228182118,-0.05087207963047421,0.02712619954005851,-0.15372424758292513,-0.886371735224381
RPL34,6,darkgrey,darkgrey,1,-0.9635749441770097,0.9701470727236675,-0.1836069495105315,0.19216822657414384,0.0830773040764304,-0.8191917840129254
RPS20,6,darkgrey,darkgrey,1,-0.9661685307875358,0.9694202323227719,-0.17531273268283187,0.11778106587877334,0.05234086021656081,-0.8267261998517083
KLF6,6,darkgrey,darkgrey,1,-0.9194797126481918,0.9693837990268083,-0.06935138749044818,0.16802566021607046,0.09027465172838264,-0.8614741988577151
RPL24,6,darkgrey,darkgrey,1,-0.9653483739420614,0.9692901695952126,-0.16445923233032053,0.14246605502597498,-0.07919820733205993,-0.8408395264522904
RPS27,6,darkgrey,darkgrey,1,-0.9584473080325586,0.9685869561684363,-0.1547015103621103,0.11915043673445663,0.09603715598429396,-0.8408885323435948
RPLP1,6,darkgrey,darkgrey,1,-0.9641172824947356,0.9684666126470155,-0.20018589898221162,0.31516197750553193,-0.03957646122185634,-0.8153270760707888
MT-ND4,6,darkgrey,darkgrey,1,-0.9642942777678674,0.9684050967351927,-0.18228217832865967,0.1547359436474544,0.14863137446497388,-0.8242496296546428
MT-ND2,6,darkgrey,darkgrey,1,-0.9645403825165556,0.9674447819817537,-0.1826025505961852,0.1712935328303889,0.0961142360962006,-0.8273450789193488
MT-CYB,6,darkgrey,darkgrey,1,-0.9610115791956976,0.9667306939308867,-0.16818253249093232,0.11640844446892654,0.12890833204682323,-0.8319997235672418
MT-ND1,6,darkgrey,darkgrey,1,-0.9632795571194426,0.9652423402077401,-0.18762605128948223,0.17090105969727457,0.13418837604565906,-0.8214864196771876
MALAT1,6,darkgrey,darkgrey,1,-0.9930182857482736,0.965208541657872,-0.26729909393248863,0.24817646704681776,-0.07705545258994918,-0.7902675671825962
CCNH,6,darkgrey,darkgrey,1,-0.8831007131389157,0.9640785420116503,0.04264947443128705,0.13473601476910813,-0.29224042411540296,-0.9123436309086148
RPL37A,6,darkgrey,darkgrey,1,-0.9607191055367192,0.9639563771614184,-0.1676389744722592,0.11452523528075437,-0.06269392263438579,-0.8262616395960115
RPL39,6,darkgrey,darkgrey,1,-0.9542331916306696,0.9631101772720186,-0.17017193182650808,0.28542292191289276,-0.264203420551043,-0.8258284679322918
RPS21,6,darkgrey,darkgrey,1,-0.9356698096791201,0.961401600973623,-0.09149333495495046,0.08490261761482759,-0.22125339428244764,-0.8619317379618984
RPL30,6,darkgrey,darkgrey,1,-0.9408216225471054,0.9608922541128445,-0.11724676092577908,0.03304915568525036,0.1530326698743538,-0.84756434740627
RPS7,6,darkgrey,darkgrey,1,-0.8484814426485698,0.9596167840449324,0.1501551285120498,-0.09225584669132747,-0.0205485774784448,-0.9572856976832944
RPS14,6,darkgrey,darkgrey,1,-0.9582429904051974,0.9591330192974312,-0.16471289189798313,0.10854835856919849,-0.13437357562403168,-0.8286038971208948
ARIH1,6,darkgrey,darkgrey,1,-0.8949102349583742,0.9589577601180788,-0.014391124658970317,0.04820331323240616,0.14193279878306983,-0.8732775797460239
RPS9,6,darkgrey,darkgrey,1,-0.911491721304583,0.9586549757479815,-0.03750052792517351,-0.0429489881800318,0.18381365623056972,-0.874915154206319
RPS15A,6,darkgrey,darkgrey,1,-0.9662038624260536,0.95667984910925,-0.2164450393471237,0.2677920180536824,-0.11818636679637232,-0.8072414406086826
TMSB4X,6,darkgrey,darkgrey,1,-0.9451256075761628,0.9546591579951735,-0.18482277811494402,0.3072702814420801,-0.1211340119211305,-0.8011961297602475
RPS17,6,darkgrey,darkgrey,1,-0.9962484668459266,0.953249230612191,-0.31966403417791395,0.3321379341279457,-0.05135546356100216,-0.7578149195586669
PABPC1,6,darkgrey,darkgrey,1,-0.8301700387140049,0.9524457913828751,0.1756477094358625,-0.15611979694333425,0.15144860744414054,-0.9508847023922963
RPS6,6,darkgrey,darkgrey,1,-0.9427863213455792,0.9522767668989192,-0.17160179169276138,0.2732678987020756,-0.05637244998041319,-0.818856546416578
RPL7A,6,darkgrey,darkgrey,1,-0.9301033468436816,0.951634375083035,-0.15862799839599842,0.3180401046716596,-0.056829559791451906,-0.8076975505515088
PHLPP1,6,darkgrey,darkgrey,1,-0.9490598377898338,0.9511192257311276,-0.21397037543348246,0.3430537814663507,-0.022859586472752536,-0.786027325481019
MYL6,6,darkgrey,darkgrey,1,-0.972072222585669,0.9490992799365787,-0.24990808700104733,0.27450969008420373,-0.1317774164397502,-0.787757329045074
ACTB,6,darkgrey,darkgrey,1,-0.9532001754654961,0.9484585609068812,-0.18616801351167625,0.1800373924425225,-0.2378596551565951,-0.807577265045554
RPL41,6,darkgrey,darkgrey,1,-0.9333216893246553,0.9475407329839701,-0.12982079672835448,0.1770811717678874,-0.2700810512373052,-0.8363135670581581
LDHA,6,darkgrey,darkgrey,1,-0.8498717846752,0.9471424209859808,0.0840377933246204,0.13096959605899014,-0.30166630560208213,-0.9065246358358875
ZFP36L2,6,darkgrey,darkgrey,1,-0.9894422540506866,0.9466013279214741,-0.3033421179668071,0.2285470315293944,-0.016714904550145054,-0.7578596799000357
AAK1,6,darkgrey,darkgrey,1,-0.8117608767206322,0.946382361477376,0.22723303841380618,-0.22528722318422154,0.02690233914685927,-0.9684470264688213
NFKBIA,6,darkgrey,darkgrey,1,-0.8918046429309291,0.9457086925280153,-0.05084009293164673,0.1342557000757871,0.049062492447632375,-0.8426144976784935
CALR,6,darkgrey,darkgrey,1,-0.9228802744912096,0.9454261691411178,-0.12581584592660275,0.16298257079170342,-0.11890705530149251,-0.8171714641228808
MT-CO2,6,darkgrey,darkgrey,1,-0.9390825716016097,0.9431168770146655,-0.1762586192661024,0.1388689204106413,0.21212326473353824,-0.806490784818889
MT-ND3,6,darkgrey,darkgrey,1,-0.9361594670212583,0.942754797848187,-0.1614393125192752,0.12049912027517323,0.15822660373152556,-0.815913779262371
MT-ND5,6,darkgrey,darkgrey,1,-0.9629314977173702,0.9422373775226544,-0.24248586411856657,0.16911474807676213,0.17016686815335919,-0.7802957596264916
RPL11,6,darkgrey,darkgrey,1,-0.9683439923544537,0.9413095619451879,-0.2578289397757976,0.28924065482578926,-0.21623191616496204,-0.777201963826937
RPLP0,6,darkgrey,darkgrey,1,-0.9214778559339856,0.9403601495083036,-0.12285347474352093,0.22469334085103992,-0.3258784121903677,-0.830729115364115
RPL18A,6,darkgrey,darkgrey,1,-0.9268997041134427,0.9403138035737506,-0.11855560806754245,0.09878590632352263,-0.25304047839635074,-0.8346494989103845
PRKCH,6,darkgrey,darkgrey,1,-0.9158561953092111,0.9374389999298454,-0.14512376515436273,0.17137691948556397,0.2315003471458043,-0.8006603512685877
DDX5,6,darkgrey,darkgrey,1,-0.9038134272951034,0.9371119345264244,-0.05734235192880337,-0.08310674242264542,0.12900728719600635,-0.8521521051207436
RPL27A,6,darkgrey,darkgrey,1,-0.9069083645614895,0.9353180879304216,-0.12275972089435805,0.15181147169412745,0.2680367164280412,-0.8115570604767126
RPL8,6,darkgrey,darkgrey,1,-0.9307414288496296,0.9335802634763244,-0.2129903753562881,0.39897354338998414,-0.13138445318065226,-0.7703059914712919
DUSP1,6,darkgrey,darkgrey,1,-0.9086245058062407,0.9335524423892457,-0.11534815656318101,0.20646382150703244,-0.28340755511058435,-0.8129498002063449
RPL38,6,darkgrey,darkgrey,1,-0.9443028072021513,0.9295465505417203,-0.2612685783905534,0.41407843295336305,-0.02654391268256812,-0.7527023850114952
HLA-C,6,darkgrey,darkgrey,1,-0.8255407105024937,0.9293718615855364,0.1302840559803227,-0.0957622736647784,-0.1107254038045113,-0.9065046946705406
RPS23,6,darkgrey,darkgrey,1,-0.9272024134318672,0.9282850618735297,-0.17664491839917443,0.138996353057129,0.17532476587228776,-0.7970305966834021
ZBTB16,6,darkgrey,darkgrey,1,-0.8506427671819313,0.927298383809618,0.012321055198027162,0.26009587160977293,-0.278773863635783,-0.8597713120751215
MYH9,6,darkgrey,darkgrey,1,-0.7668946173159549,0.9271120706399253,0.294260802889279,-0.14728826394226247,-0.22901117768347967,-0.9750303707132237
H3F3B,6,darkgrey,darkgrey,1,-0.9877915748670729,0.9269005450932326,-0.3817680697768964,0.40106441121838404,0.023271310787259032,-0.7006794380142927
RPL35A,6,darkgrey,darkgrey,1,-0.9700594036252231,0.9257613185707917,-0.3178772821525841,0.2807232424209986,0.14207124556890313,-0.7345516844618442
RPL35,6,darkgrey,darkgrey,1,-0.8173918940786951,0.9238295248851403,0.11273883772456011,-0.035675478990778636,0.2596333710088029,-0.8958809120989536
CFL1,6,darkgrey,darkgrey,1,-0.8994448009129047,0.9231175655468478,-0.10156846701251358,0.1730526681889109,-0.38252205202500167,-0.816465156887216
TRA2A,6,darkgrey,darkgrey,1,-0.8838221227367836,0.9229616317599092,-0.06566968206105923,-0.0014563029739922862,0.16443001104985353,-0.8200591873562801
PITPNC1,6,darkgrey,darkgrey,1,-0.9385529777085595,0.921531570534191,-0.217964546452153,0.1882066586534821,-0.01532096353491149,-0.779641892905716
OAZ1,6,darkgrey,darkgrey,1,-0.8392198943723616,0.919441998289717,0.07150573059092362,0.02210372583771245,-0.3967627662475037,-0.8833980092960996
RPL23A,6,darkgrey,darkgrey,1,-0.9223880981724034,0.9177381824731288,-0.22127811716393753,0.3866049906472277,-0.26593961416894946,-0.7529689665365374
HSPA1A,4,darkgrey,darkgrey,1,-0.8865739704628082,0.9174896094993094,-0.11615295143740213,0.14309860672779753,0.24989038234442923,-0.7905572373279113
RPL36,6,darkgrey,darkgrey,1,-0.9361795579103045,0.9171983020265404,-0.207276804200474,0.1332232736941835,-0.12645715910518032,-0.781629975058587
RPL19,6,darkgrey,darkgrey,1,-0.9753037686530236,0.9167832974028509,-0.34110511752715666,0.21573626174092073,0.12360347359113727,-0.718290868923782
ATP5F1B,6,darkgrey,darkgrey,1,-0.9579091105718981,0.9131633911461744,-0.3421401932395624,0.42929164892852767,0.06599024997262243,-0.7064111719795432
RPL21,6,darkgrey,darkgrey,1,-0.8758052311961037,0.9096307716700445,-0.1064191179767794,0.2737235821911136,-0.23426308902026174,-0.7871154966418928
RNF213,6,darkgrey,darkgrey,1,-0.8333848001922032,0.9091445280378682,0.03346488324107119,-0.0486823140398223,0.3533815224178016,-0.8506842195494293
SYNE2,6,darkgrey,darkgrey,1,-0.8007390705052452,0.9088878514302966,0.144370920950685,-0.12458560551198761,0.21420418035773695,-0.9064625586627781
EIF1,6,darkgrey,darkgrey,1,-0.902392940491544,0.9084991997835409,-0.15019512485759035,0.2443063753251417,-0.3527126019926738,-0.7937130314477597
RPL32,6,darkgrey,darkgrey,1,-0.9236414116007209,0.9072488030792043,-0.20102103580929376,0.16315165035652615,-0.16562648404732552,-0.7761800590088674
PRDX1,6,darkgrey,darkgrey,1,-0.9265427672445389,0.9065005599923599,-0.2614410678842646,0.26706631905477474,0.12934908342986923,-0.7217416584888291
GAPDH,6,darkgrey,darkgrey,1,-0.8665857549044763,0.9007239338700815,-0.07490131576419105,0.24439835788536646,-0.4335779816677565,-0.813229050691518
IQGAP2,6,darkgrey,darkgrey,1,-0.9061000908556338,0.9005651470919278,-0.20123063168618419,0.2458226958442259,-0.20954938941001502,-0.7443360494123076
RPS27A,6,darkgrey,darkgrey,1,-0.9606737426230699,0.9002687578002009,-0.3573810100772606,0.24043880992354524,0.20443971879834252,-0.687330904320001
RPS5,6,darkgrey,darkgrey,1,-0.9118920288136392,0.8998814371674766,-0.21765261238570366,0.10963725736262231,0.3230265537721288,-0.7406057061368251
RPS25,6,darkgrey,darkgrey,1,-0.9642517906045062,0.8963081041727106,-0.3909484917671896,0.43730749473067054,-0.19621714969784435,-0.668582729084673
HLA-B,6,darkgrey,darkgrey,1,-0.9087195764449523,0.8954433188693175,-0.2162885023377584,0.28845245999115604,-0.358676705995902,-0.7395836301300666
ARHGAP26,6,darkgrey,darkgrey,1,-0.9620449691697286,0.8952189451748991,-0.37130974492689295,0.2558260240381718,0.21950815046606897,-0.684151516755324
JUND,6,darkgrey,darkgrey,1,-0.9014677269135787,0.8943415341721814,-0.2018796410807569,0.09059464161888506,0.3250185039584074,-0.7406686386450558
MT-ATP8,6,darkgrey,darkgrey,1,-0.8678573723561478,0.890418358127543,-0.09597022235720366,-0.04085597882432032,0.35500813929633795,-0.7912444189355009
ATP5F1E,6,darkgrey,darkgrey,1,-0.9130758825351089,0.8901382296947908,-0.24682463938814045,0.28469234892311734,0.02415895785610256,-0.7369234766827427
TNFAIP3,6,darkgrey,darkgrey,1,-0.8260926921772613,0.8899782779702472,-0.029926664519279042,0.3418550036523475,-0.2869182392250588,-0.8046866478283812
RPS26,6,darkgrey,darkgrey,1,-0.9437729519387716,0.8893836637840827,-0.3584287296927051,0.3981611983379903,0.137398608183518,-0.6820972300513155
ATF7IP,6,darkgrey,darkgrey,1,-0.8195088975511495,0.8888552391573546,0.02855957230023818,0.1463214638669686,-0.47462207348703106,-0.8331007198721416
RPL15,6,darkgrey,darkgrey,1,-0.820891858057296,0.8887898061878664,-0.024739767909991144,0.2709143139453563,-0.07180711094694914,-0.7957225724259566
HLA-A,6,darkgrey,darkgrey,1,-0.8700376266295947,0.8864428818693905,-0.12331337649457232,0.23564410491062093,-0.4510423319158393,-0.7709192052323255
MTRNR2L12,4,darkgrey,darkgrey,1,-0.8778514431626986,0.88481828482482,-0.1454625137050699,0.11819742616731918,-0.17940926138916466,-0.7542828421778627
RPS15,6,darkgrey,darkgrey,1,-0.9119701376843214,0.8808817760711873,-0.25351324550587545,0.13804538616719583,0.24318644224481561,-0.7247144312841713
RORA,6,darkgrey,darkgrey,1,-0.8734290688941768,0.8806889345792259,-0.14250167818454107,0.23716891822766592,-0.4746482751836291,-0.7618074135434525
RPL18,6,darkgrey,darkgrey,1,-0.8023769489234964,0.880002188747344,0.1044364128788955,-0.20855769256345108,-0.06737262067210796,-0.8754361415143985
INSIG1,6,darkgrey,darkgrey,1,-0.9062962611352097,0.8792895498581271,-0.22712701512071,0.22890887924096456,-0.38358893489751,-0.736333576779229
H3F3A,6,darkgrey,darkgrey,1,-0.7535551158988115,0.8760578366630595,0.19807755340296437,-0.23536083625722962,0.11657710584555217,-0.8818552550817342
RPL36A,6,darkgrey,darkgrey,1,-0.8914756583048187,0.8746060504886936,-0.23734886984458517,0.3258022909630711,0.03646978479762287,-0.7239019030944022
COX6C,6,darkgrey,darkgrey,1,-0.8768419361056748,0.8745236178428154,-0.17421686373369577,0.309473505175856,-0.4159292008598742,-0.7523196254954421
SPAG9,6,darkgrey,darkgrey,1,-0.7806949322043921,0.8683891392525233,0.06970710399840166,0.06626714118502244,-0.19172026639006917,-0.8166247707656186
ETFB,6,darkgrey,darkgrey,1,-0.7392523792838444,0.8677334396212752,0.15944869113880034,0.15287330961768295,-0.136434846366548,-0.8520378619090376
DNAJB6,6,darkgrey,darkgrey,1,-0.781970050321269,0.8671231330458632,0.11824723553454543,-0.287114439774202,0.12745147862785483,-0.8526631947161483
LITAF,6,darkgrey,darkgrey,1,-0.8655826077374218,0.8666081810780014,-0.182024419336875,0.1139283306409501,0.2594083292500655,-0.7156940023158269
