,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro,kMErosybrown,kMEsnow
FTH1,6,dimgrey,dimgrey,2,0.31102651115771995,-0.023229410098343825,0.8260924229458525,-0.5212575895425713,-0.14619528346784091,-0.28759884871085434
VPS54,5,dimgrey,dimgrey,2,0.8236544768529003,-0.5867730896042022,0.8248974619857935,-0.6980812902920482,-0.01611233671766348,0.21451997029206174
C1R,5,dimgrey,dimgrey,2,0.8073347889331989,-0.5755012899434954,0.8241674462751336,-0.733956459234399,-0.12151725873659003,0.19910831936151094
XPR1,5,dimgrey,dimgrey,2,0.8208826570038263,-0.5880073711230525,0.8203094091879644,-0.697500855644669,-0.11321178387479325,0.21564564038546416
GOLGB1,6,dimgrey,dimgrey,2,0.7336519459379227,-0.5057760596156323,0.8168322227737036,-0.8503623970117751,-0.04004621841379701,0.13801922056357852
AGPAT3,6,dimgrey,dimgrey,2,0.8047169045802604,-0.5751012545283517,0.8149845174862348,-0.7537266232271088,0.054957527072695966,0.20040216903350125
ACADVL,5,dimgrey,dimgrey,2,0.8117822862869399,-0.5726265895273608,0.8136452902956472,-0.6119355543237674,-0.025701011590418005,0.20791789778907743
TBC1D8,5,dimgrey,dimgrey,2,0.8075153178083172,-0.5748226378463339,0.8130312585782656,-0.6896629958912619,-0.11377648447060411,0.21106997584162432
CPS1,5,dimgrey,dimgrey,2,0.8102132116385183,-0.5766143661453487,0.8121977777307571,-0.7361275111700789,0.15231203679723163,0.21156394041149137
MGST1,5,dimgrey,dimgrey,2,0.7388711802976737,-0.505142125055288,0.8096102772621302,-0.6587593550180538,-0.3073234440381784,0.14546313826272128
BTAF1,6,dimgrey,dimgrey,2,0.7884564456986456,-0.5639765145172733,0.808066601694101,-0.8299436475796189,0.08490655049689802,0.19648716750140835
ALDH3A2,5,dimgrey,dimgrey,2,0.7131704497919574,-0.4857105594596726,0.8071970430718897,-0.7061890668789754,-0.2640950971141476,0.11237946074560035
WDR33,6,dimgrey,dimgrey,2,0.8083274344827949,-0.5804867533277247,0.8071471508049256,-0.7711355884911905,0.14928254552383596,0.21225430812115145
STK3,5,dimgrey,dimgrey,2,0.8339952337904851,-0.6021778856273196,0.8050047703755143,-0.6331536241609558,-0.07105993608028081,0.23869107068693216
SNTB1,5,dimgrey,dimgrey,2,0.7666691869400836,-0.5285315792237698,0.803084826145514,-0.6527384516124466,0.1741145510740299,0.1686167292443808
FRYL,6,dimgrey,dimgrey,2,0.8233575626898231,-0.5953115313473494,0.8007297491491756,-0.7158102355714921,0.13115660308271854,0.23048262245204837
HPD,5,dimgrey,dimgrey,2,0.8001976064995744,-0.5696926175077474,0.8005596692610953,-0.6169973882806454,-0.22836043731580538,0.21055074487829456
A1BG,5,dimgrey,dimgrey,2,0.8412792807420809,-0.6177573227724996,0.799859252074241,-0.7091482464870674,-0.060593234501743386,0.2522489918360601
TASOR2,6,dimgrey,dimgrey,2,0.6807678891607326,-0.4489197127310363,0.7997077040140366,-0.8652589762015874,0.283996966032796,0.10022522615291554
LRP1,5,dimgrey,dimgrey,2,0.8303895087144381,-0.6069393167747487,0.7989564507990494,-0.6802139024617123,-0.15969890674446818,0.24083219932934177
CHD1,6,dimgrey,dimgrey,2,0.7073293355556876,-0.49083299747848597,0.7934118961485916,-0.8922018592129911,0.023549082014214122,0.1268406215002716
LUC7L3,6,dimgrey,dimgrey,2,0.8405649675195127,-0.6225403454511109,0.7917071129375568,-0.7209410832264112,-0.0910427115071954,0.25705151895577233
MGMT,5,dimgrey,dimgrey,2,0.8493432558934654,-0.6282961497887002,0.7906493825875076,-0.6599515740206493,-0.10442072021765927,0.2637845033867512
PPP2R2A,6,dimgrey,dimgrey,2,0.7195945324640508,-0.5042664793282694,0.7842371367690819,-0.8045184250867258,-0.18524259364856618,0.14820646721968136
APP,6,dimgrey,dimgrey,2,0.7735429069622457,-0.5487636409265826,0.7819895823344128,-0.5570580831945742,-0.3490978356760356,0.1930627448371688
WASF2,6,dimgrey,dimgrey,2,0.7360852647590289,-0.5169463544134407,0.7791188216195774,-0.7692736881811725,-0.08281402254147435,0.17161257464987742
HNRNPDL,6,dimgrey,dimgrey,2,0.678970851139944,-0.45321618948461856,0.7750755447759623,-0.6013830211157452,-0.41633454034957973,0.11242240337082225
PACS1,6,dimgrey,dimgrey,2,0.7931149130125487,-0.5773893997189344,0.7742092822059236,-0.7987560223403677,0.16992856364679912,0.22880094018973085
ARHGAP5,6,dimgrey,dimgrey,2,0.8223514549247224,-0.6011209150381479,0.7736386657541708,-0.5516055203498139,-0.24042069669605687,0.2478370192622517
ERGIC1,6,dimgrey,dimgrey,2,0.8509655184275319,-0.6402149555446789,0.7701959792515864,-0.6860098264264505,-0.1287885903316661,0.28437644505087173
ST3GAL1,6,dimgrey,dimgrey,2,0.7418676231064406,-0.5180010689029257,0.7694657949188461,-0.6089126472498119,-0.23886364245270633,0.18128413116806916
TAX1BP1,6,dimgrey,dimgrey,2,0.7114531711965116,-0.47181341896899565,0.7694167184281694,-0.40855781229495713,-0.19377122061819796,0.13735650343171124
ALAS1,5,dimgrey,dimgrey,2,0.7854331673388883,-0.5582432217582205,0.7670534664117132,-0.49278244093389384,-0.2381025143488399,0.2182866546969071
KIF13A,5,dimgrey,dimgrey,2,0.8042564238123358,-0.5869955937574739,0.7658132571276473,-0.5951896487058623,-0.257061399251125,0.24193637329366255
ZFHX3,6,dimgrey,dimgrey,2,0.7185253580216453,-0.5167296216102063,0.756428965566302,-0.7831597541521409,-0.1813688293567791,0.15847951204961083
SLC66A2,5,dimgrey,dimgrey,2,0.8262531426215195,-0.6224081140556725,0.7561975717751479,-0.7102970704430702,-0.02582381182779875,0.2627571833506272
FOXN3,6,dimgrey,dimgrey,2,0.8125886223754597,-0.5986608027135086,0.7465673523988283,-0.6571089342224955,0.26875708437997775,0.2586811085386652
SEC24B,6,dimgrey,dimgrey,2,0.8022142180967061,-0.5979818696319288,0.7365528181982669,-0.6453055673088114,-0.17350836619851306,0.2659503258369111
LUC7L2,6,dimgrey,dimgrey,2,0.8091167082615439,-0.5902177033758587,0.735503388677032,-0.5072130072164047,0.1082553318466622,0.263391643246594
SOD2,6,dimgrey,dimgrey,2,0.8279310219179037,-0.6239262798521603,0.7276867412376179,-0.6196762788914576,0.17425801446725322,0.2834631220994777
KLF12,6,dimgrey,dimgrey,2,0.7959367340168932,-0.6018098560043154,0.7226073967338165,-0.7503689188810828,0.21342017288447676,0.25788220159078573
PDE4D,6,dimgrey,dimgrey,2,0.8685164614806894,-0.6739740589618396,0.6995135434347101,-0.5049327841951358,-0.15638532198195515,0.35296800966365
MIA3,6,dimgrey,dimgrey,2,0.6281959898589122,-0.4311781544825362,0.6793058461076149,-0.7733759157716095,0.41674155993492673,0.14076146209828197
PTBP2,6,dimgrey,dimgrey,2,0.8325895573602458,-0.6616097347469487,0.6773554952722811,-0.780386117523218,0.1986102516826993,0.33221375618904675
PDSS2,6,dimgrey,dimgrey,2,0.7974028607265817,-0.6289503804678397,0.6664374394898299,-0.6910740627011087,-0.23784114274460452,0.3123245389987367
TANK,6,dimgrey,dimgrey,2,0.8092135725719033,-0.6366354138284962,0.6565903514614007,-0.5727227078506962,-6.12097194151661e-05,0.3123971204418863
ZNF644,6,dimgrey,dimgrey,2,0.8235300121888113,-0.6436045369396164,0.6528372213429595,-0.4917382608200028,0.10267555753176812,0.32929956340658423
ITM2B,6,dimgrey,dimgrey,2,0.07111536653699216,0.1288803203538981,0.6434786090524932,-0.6395432260867338,-0.49329660837234424,-0.4060931966108442
COBLL1,6,dimgrey,dimgrey,2,0.8611173825373106,-0.6875439905363131,0.6363352145858556,-0.49798522840242343,0.19801148287274856,0.38225879145269054
ZC3H13,6,dimgrey,dimgrey,2,0.8527948418015946,-0.6783958031940117,0.6356512031077083,-0.5595406231991105,0.3399046734410773,0.3807324412212563
AHSG,6,dimgrey,dimgrey,2,0.7761600737634976,-0.5974477450422669,0.5945203644997727,-0.2485132656680634,-0.07609004252064225,0.33306683388415487
LBR,6,dimgrey,dimgrey,2,0.23287159035332042,-0.07760834329676028,0.5534846812495431,-0.7867200779458818,0.23573293654927574,-0.18024615634050703
ADK,6,dimgrey,dimgrey,2,0.5500112566893147,-0.403489834467388,0.5497251383622129,-0.8120153859638164,0.6420140403513321,0.15275312304388025
AP3B1,6,dimgrey,dimgrey,2,0.8091675707679608,-0.6801312888928305,0.545596011189549,-0.7069995284376478,0.2599412288652201,0.4180552743154466
RMND5A,6,dimgrey,dimgrey,2,0.5037634927480062,-0.3772886415302129,0.5047000025683931,-0.49608909544312935,-0.238449072245175,0.11524311145365428
OGA,6,dimgrey,dimgrey,2,0.5388872963578741,-0.43158270315029174,0.48439062094920304,-0.7964760540058492,0.2713723403659862,0.18027276198417858
ARFGEF2,6,dimgrey,dimgrey,2,0.7875116693261421,-0.6966763836955723,0.4458797522995836,-0.7028042961445217,0.47266173239060155,0.46348121297597406
MTSS1,6,dimgrey,dimgrey,2,0.6157879107093037,-0.5322384863063047,0.40033778130328573,-0.740758663287341,0.5063370870452801,0.33463480630797643
TMEM245,6,dimgrey,dimgrey,2,0.36789389457566557,-0.4170031404773655,0.006422683048067363,-0.5012126930450896,0.6366118378723169,0.365789499607075
SEPHS2,6,dimgrey,dimgrey,2,0.24815410179828482,-0.3628066330926998,-0.16870333949101352,-0.3441186172519514,0.17918907300017126,0.3735164278840783
XPO1,6,dimgrey,dimgrey,2,0.42681873715503454,-0.5611697595258205,-0.22499459409857572,-0.2881007761763271,0.43922959566767905,0.6043298080207122
PCBP2,6,dimgrey,dimgrey,2,-0.00708170895143177,-0.09575606472089157,-0.2255052346658719,-0.32742312375695415,0.6075022396595855,0.1781983001817317
SEL1L,6,dimgrey,dimgrey,2,0.41932882202960775,-0.5574916761404219,-0.23456378807485068,-0.28763664027144425,0.5074511833984795,0.5990164749797441
BRWD1,6,dimgrey,dimgrey,2,0.37100238612933456,-0.5451498289218373,-0.3339669983771853,-0.18650122543776684,0.3380501962944708,0.6208156763549733
CFLAR,6,dimgrey,dimgrey,2,0.42718289389273323,-0.5998464220707,-0.359182119377437,0.2803239035961117,-0.5858806505787797,0.6886662880866068
LINC01473,6,dimgrey,dimgrey,2,0.7272415594195891,-0.9114391018032058,-0.37713796207221595,0.2671834354843149,0.1221515033229994,0.998709671170274
ZFR,6,dimgrey,dimgrey,2,0.44561307147298435,-0.6000868053012092,-0.3872427071451077,0.48843098054379847,-0.20929709910628866,0.7351439339518161
NUCKS1,6,dimgrey,dimgrey,2,0.3176004586247766,-0.4921292308002014,-0.3882654300805734,-0.08970593904493179,0.6734601078110769,0.6127916636226425
DDX39B,6,dimgrey,dimgrey,2,0.7093851175404847,-0.9001173944985493,-0.397321622686275,0.2871790544571251,0.06277923560902134,0.9974162534849664
HUWE1,5,dimgrey,dimgrey,2,0.7113885946053893,-0.903698050930413,-0.3984419960704238,0.2711383338930026,0.12092146656526855,0.997777614382018
SLC23A2,6,dimgrey,dimgrey,2,0.7024413522929418,-0.8944210502717965,-0.40632408260007863,0.29088446730216816,0.15401875650528885,0.9958871850632595
G3BP1,6,dimgrey,dimgrey,2,0.4466267865014054,-0.6073750906788419,-0.42212468598376973,0.5816365647202332,-0.11320966103158268,0.75660173448077
MACF1,6,dimgrey,dimgrey,2,0.6798052727086457,-0.8816459332219738,-0.4245671780018528,0.2328026995991114,0.17690761664670018,0.9896404467115361
ETFA,6,dimgrey,dimgrey,2,0.41108895124675937,-0.6156002375315404,-0.4247602490234553,-0.0537316345203276,0.25676433549550537,0.7309262841726241
CHCHD3,6,dimgrey,dimgrey,2,0.6792832588036622,-0.8783277521071478,-0.43159214777728033,0.35120558320687545,0.022955689850716186,0.9917654369405579
ADAR,6,dimgrey,dimgrey,2,0.37958990137710996,-0.5843332914831729,-0.43469664082852444,-0.060140808406924644,0.41959960794496604,0.7028579872795635
CSDE1,5,dimgrey,dimgrey,2,0.6724158322212523,-0.8803247322989204,-0.4455772659801415,0.28420099391856474,0.12989199106103172,0.9953045785017761
AGXT,5,dimgrey,dimgrey,2,0.6678714096401934,-0.8738984032103542,-0.4499567115741485,0.3159364149667505,0.16461587778048387,0.9932659123804515
APOA2,6,dimgrey,dimgrey,2,0.6672350443557864,-0.8771098012719538,-0.45144848450804453,0.31292390663900793,0.04039651473855955,0.9942048678603556
LEPR,5,dimgrey,dimgrey,2,0.6638794700898373,-0.8740027287940795,-0.455256595070434,0.3104780845966099,0.12852875349104548,0.9915358542143293
TNS3,5,dimgrey,dimgrey,2,0.6574093946400683,-0.8688393992748263,-0.4640941616021911,0.3476449001844533,0.04533169995036695,0.9936220670930388
FGG,5,dimgrey,dimgrey,2,0.6490556476616401,-0.8599858120663467,-0.46601551195463436,0.384991720537093,-0.03567245834914764,0.9853657933321102
ROCK2,5,dimgrey,dimgrey,2,0.649727502223696,-0.8636582454043271,-0.4689730273666028,0.3526188954011989,-0.004760873921371581,0.9893497124794677
PDIA4,5,dimgrey,dimgrey,2,0.6395432318996975,-0.8535660602758888,-0.47015768319145806,0.3449484999340192,-0.02308029832097567,0.9823198434617579
MON2,6,dimgrey,dimgrey,2,0.6344909615219999,-0.854378778991863,-0.4728001040078635,0.2612660049231699,0.07080521757782002,0.9795372423137676
SMG1,6,dimgrey,dimgrey,2,0.47969671193472985,-0.690479884053969,-0.4733787526607819,0.4195628725569627,-0.43550209521802025,0.8200357838841553
HNRNPH1,6,dimgrey,dimgrey,2,0.6400695953680091,-0.8591434774045824,-0.4737407793997327,0.2756913603208812,0.1333911186917177,0.9825278513432958
PPP1R12A,6,dimgrey,dimgrey,2,0.633614447015063,-0.84548418923426,-0.48274474806362405,0.4205214557091451,0.03698237419235054,0.9826882756343467
USP47,6,dimgrey,dimgrey,2,0.6297189337004953,-0.8463692331025782,-0.4839472963582301,0.3563431861512671,0.14505665355599462,0.9760679062480303
HELZ,6,dimgrey,dimgrey,2,-0.1826530276060027,6.980789749107952e-05,-0.4874269784167901,-0.06044270411562917,0.6723590456746885,0.18462100221898511
VTN,5,dimgrey,dimgrey,2,0.6363402206264179,-0.8524105557037891,-0.4880357055944026,0.37863861303663937,0.123065396154573,0.9889328437616802
WAC,6,dimgrey,dimgrey,2,0.6137465599351787,-0.8288179079915682,-0.4932575724239989,0.3655736001226397,0.25502885515577595,0.9691985973858
APLP2,5,dimgrey,dimgrey,2,0.6115895721432267,-0.8346444396431295,-0.4983117431812588,0.30855654486018214,0.2243574406286958,0.9707531471169383
URI1,6,dimgrey,dimgrey,2,0.6063547536886406,-0.8281872713373064,-0.5057109992478712,0.36763347133997204,0.07965137126103282,0.9769159631703792
CYP2E1,5,dimgrey,dimgrey,2,0.6223161105235379,-0.8465596657097171,-0.5062622337177298,0.36696405522359343,0.10527150952409377,0.9889824286768822
AVL9,6,dimgrey,dimgrey,2,0.595609185709219,-0.8257689851255152,-0.5145751554215939,0.31446542363815927,0.061197945657538014,0.9728814730970236
APOH,5,dimgrey,dimgrey,2,0.6136457540834344,-0.8412531550866219,-0.5148348186003692,0.36332568518643893,0.11703562071646771,0.9861019342112121
EHBP1,6,dimgrey,dimgrey,2,0.5915907810611566,-0.8171199849017095,-0.5246876075721771,0.4085288324840055,0.1888923987165673,0.9687256745874745
FBXW11,6,dimgrey,dimgrey,2,0.5917998404483445,-0.8212592141117904,-0.5251499688471115,0.4327786789565418,-0.04939746512886485,0.9696751556126945
GC,5,dimgrey,dimgrey,2,0.5812058348452466,-0.801241383495623,-0.5258468403091457,0.4811461360111358,0.1336759602183571,0.9595677559798805
FGL1,5,dimgrey,dimgrey,2,0.5769895825563076,-0.8023744453227656,-0.5287879145183475,0.4838569629772895,-0.08508653050814494,0.9599319008408439
XRN1,6,dimgrey,dimgrey,2,0.5706956683631143,-0.7971866419291007,-0.5324461051596714,0.3726393903836533,0.2405549475405144,0.9608665549759208
PLG,5,dimgrey,dimgrey,2,0.5925573774884915,-0.8252544126242806,-0.5367070821723587,0.39608540705256273,0.12688774553756388,0.9804429117951077
PTPRG,5,dimgrey,dimgrey,2,0.5900961012014982,-0.8209726124002589,-0.5368926580825453,0.44399705917850685,0.03561299567499039,0.9774457001033251
CFH,5,dimgrey,dimgrey,2,0.5800806736558972,-0.8102309260147718,-0.5389438182448072,0.464357297079548,0.03741171215693302,0.9666380477456428
CNOT4,6,dimgrey,dimgrey,2,0.3675195463255652,-0.5743555947238486,-0.542559758194745,0.6417391419489409,0.014313743640930342,0.7459921535977838
CCNY,6,dimgrey,dimgrey,2,0.5825402810639609,-0.8202041349718046,-0.5448532284682885,0.375926570591103,0.07163207380187289,0.9792022702970624
PIAS1,6,dimgrey,dimgrey,2,0.5284669892888131,-0.7563870787635021,-0.5449525025230776,0.3711683631528003,0.3831005082588791,0.92218819387521
TRPC4AP,6,dimgrey,dimgrey,2,0.5797156564244151,-0.8122792222757215,-0.5452083499165941,0.45483733735940735,0.06324625032950774,0.972021197270223
SELENOP,5,dimgrey,dimgrey,2,0.5805247888980636,-0.8182977292634824,-0.5489393771597041,0.37956109939949656,0.13076653786037867,0.979400964766691
DAP,5,dimgrey,dimgrey,2,0.571250307365598,-0.8106710971552883,-0.5505068003850041,0.3544194281007278,0.1184617318029512,0.9738024788820064
GATAD2B,6,dimgrey,dimgrey,2,0.4160876121615874,-0.6342969943222573,-0.5583736465884683,0.5869179041631701,0.11892602433205202,0.8083253738248921
LYST,6,dimgrey,dimgrey,2,0.5126235026815328,-0.7571230278972244,-0.5602058432385295,0.29666060158910984,0.06445553994678165,0.9270539517095192
HDAC4,5,dimgrey,dimgrey,2,0.5692385893494467,-0.8103854779864699,-0.5605415274682245,0.39666568799315094,0.0969832227725127,0.9771386313311399
SEC31A,6,dimgrey,dimgrey,2,0.20549645899142105,-0.39595421891260246,-0.5627414515760218,0.7654304083310258,0.10738254459626959,0.6013273279323426
