,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
CCNY,93,gainsboro,gainsboro,3,-0.6041385743370248,0.17982821716523945,0.8495399735344769,0.485093715373608
ITFG1,93,gainsboro,gainsboro,3,-0.3282201568304632,0.00884682768442087,0.6258396121654557,0.4848886291876685
XRN2,93,gainsboro,gainsboro,3,-0.4891278653585183,0.1536064369874468,0.7142876610120635,0.4845844041371523
SGMS1,93,gainsboro,gainsboro,3,-0.48060480280490464,-0.024338133047051964,0.7316393649210136,0.4794423810358302
PCM1,93,gainsboro,gainsboro,3,-0.4980009698001583,0.1680699201374412,0.6945850234778082,0.4793085453232544
PTGR1,82,gainsboro,gainsboro,3,0.522877325238392,-0.5181244841039976,-0.15501616016938305,0.47892458533952353
PPARGC1A,51,gainsboro,gainsboro,3,-0.2760641993553865,-0.20093059168277871,0.6088864412708095,0.4766886199282902
ZFAND5,93,gainsboro,gainsboro,3,0.4042251275224019,-0.5364364678395214,-0.15724603533704964,0.47533559872667647
TTC17,93,gainsboro,gainsboro,3,-0.579534415412622,0.16439608943797604,0.8130054924420126,0.4734550979028815
CDC73,93,gainsboro,gainsboro,3,-0.42501625983480124,-0.008925840548988451,0.6821806478137623,0.4724516979625733
FAM120B,93,gainsboro,gainsboro,3,-0.44715260998952683,0.040912062031951926,0.7465098420831658,0.46949109072171386
MLEC,86,gainsboro,gainsboro,3,-0.18537030435012297,-0.19497335477428146,0.4375363401340846,0.4663414222839464
TRIM24,90,gainsboro,gainsboro,3,0.043804286475302955,-0.2848312862485337,0.2713351993173302,0.4580099170219576
RHEB,92,gainsboro,gainsboro,3,-0.09259024524908357,-0.1295626839515271,0.28695632370439905,0.45316399592833295
ZNF644,93,gainsboro,gainsboro,3,-0.42093932514700433,0.0819564805369928,0.7147619624845605,0.4407182426856919
HADHA,91,gainsboro,gainsboro,3,-0.3168160146525796,-0.015749580811049543,0.49455901357215876,0.438941846169875
ATXN10,92,gainsboro,gainsboro,3,-0.4059803145851714,0.09123789580732276,0.6621523594659302,0.4379805056718391
PARP14,93,gainsboro,gainsboro,3,-0.5540915912060612,0.1314411478863814,0.7215774717491665,0.43459709361551896
GBE1,92,gainsboro,gainsboro,3,-0.32490886915500977,0.05002565613624254,0.5144151937268879,0.4343471748304759
LUC7L2,92,gainsboro,gainsboro,3,-0.37144532616856774,0.07342271240669274,0.5943612710016147,0.4294796281997488
DYM,93,gainsboro,gainsboro,3,-0.4889065921546694,0.1966464496709425,0.7369562429726624,0.4211952569783092
CHD9,93,gainsboro,gainsboro,3,-0.6115487954553477,0.15688656440201823,0.8192943836414817,0.4208640575590026
DAPK1,93,gainsboro,gainsboro,3,-0.745096786254815,0.31724585276954725,0.8288209281971642,0.41889694700707747
ROCK2,91,gainsboro,gainsboro,3,-0.3064481630726582,0.015899398317294432,0.4793114558404194,0.4065016992288167
SETD5,93,gainsboro,gainsboro,3,-0.5295419716392459,0.23304436038323367,0.7066559612704645,0.4009021532469717
APP,91,gainsboro,gainsboro,3,-0.3464348110330451,0.10490210112729825,0.5249846930707384,0.39680947063139554
EVI5,93,gainsboro,gainsboro,3,-0.6127470402666232,0.2462066796148536,0.7426576460300853,0.3958202207627101
RSRC1,93,gainsboro,gainsboro,3,-0.5437267269407852,0.17994399460442861,0.8021430483371719,0.39561768989823487
ARGLU1,93,gainsboro,gainsboro,3,-0.6215315627510346,0.3097014404388503,0.7434783360005038,0.3920068613028295
PJA2,92,gainsboro,gainsboro,3,-0.3498479457034572,0.027733318934234228,0.5225729893375629,0.38628464945625984
ACTR3,93,gainsboro,gainsboro,3,-0.6263216942398938,0.25473848563642326,0.7488282147220531,0.38333198461709844
SLC23A2,91,gainsboro,gainsboro,3,-0.3943605990221915,0.12871825848279442,0.5011884170090813,0.3804021555432258
FARS2,93,gainsboro,gainsboro,3,-0.5862924431049414,0.19360770021253718,0.7955294077507309,0.3800675259987361
ZNF148,93,gainsboro,gainsboro,3,-0.5450908131699496,0.21368661050060272,0.7388694708234996,0.37828550296234936
ETFA,92,gainsboro,gainsboro,3,-0.20553288195715402,-0.021192048309439854,0.37030507255351963,0.37314895341697357
WDR70,93,gainsboro,gainsboro,3,-0.6456450390042747,0.26088577802278656,0.8311498291198643,0.3717612554718704
TRIO,93,gainsboro,gainsboro,3,-0.5341741441109941,0.28736366321007356,0.7192069732798686,0.3698239178687603
FBXW11,91,gainsboro,gainsboro,3,-0.30656695048476384,0.09876716768154531,0.5430256498796171,0.3690609671222948
ERBIN,93,gainsboro,gainsboro,3,-0.5381585154698512,0.16467964791312442,0.676283886233699,0.36821651601039446
FTX,93,gainsboro,gainsboro,3,-0.4727182396995384,0.105740046979707,0.71295775121818,0.36503459493374163
ZMYM4,91,gainsboro,gainsboro,3,-0.3337399866752968,0.09386802926539711,0.4654469507423445,0.3514503745593121
ASCC3,93,gainsboro,gainsboro,3,-0.518975780486902,0.14205405493939713,0.714002956855213,0.35113656857608233
BACH1,93,gainsboro,gainsboro,3,-0.7379930104341307,0.3695210588436731,0.8000596071702994,0.3508613379756833
MAML2,93,gainsboro,gainsboro,3,-0.6865935674619409,0.34057506836660906,0.858967209716616,0.35030670693299976
ZNF407,93,gainsboro,gainsboro,3,-0.5947872776141389,0.21233523445699254,0.7916191057364547,0.3464030433906307
TBC1D22A,93,gainsboro,gainsboro,3,-0.5663367711013509,0.36255950043994206,0.7842880854406716,0.34246968075613804
GSK3B,93,gainsboro,gainsboro,3,-0.6935863088219081,0.29657580358764557,0.8171180979695011,0.3416167146655792
SMURF1,91,gainsboro,gainsboro,3,-0.4160822369824564,0.14996662608324737,0.5250704574454941,0.3400725735012838
