,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
CLTC,93,dimgrey,dimgrey,2,-0.47311244107464756,-0.05809523591746936,0.7183157042376324,0.6043826425837232
VAPA,93,dimgrey,dimgrey,2,-0.33834536708525115,-0.026714561214280896,0.7173761969821906,0.569537245913398
TRAPPC9,93,dimgrey,dimgrey,2,-0.5645871708461111,0.35594300164135523,0.7172045840969857,0.19139229299928118
MTR,93,dimgrey,dimgrey,2,-0.3772184251304365,-0.12141941710869963,0.715914639214963,0.5722442867091517
CTNND1,93,dimgrey,dimgrey,2,-0.4654859228234106,0.23913604064283217,0.7132679083560441,0.38174427387865406
UBAC2,93,dimgrey,dimgrey,2,-0.3976306325037562,0.13457345300438422,0.7117569649566595,0.4058715165448617
SLC7A2,51,dimgrey,dimgrey,2,-0.38021130399509073,-0.06341439568433929,0.7114140780842245,0.5120165856926066
PUM2,93,dimgrey,dimgrey,2,-0.6349556043702492,0.38076891329361195,0.7100109832315379,0.23881441264694733
LONP2,93,dimgrey,dimgrey,2,-0.6067600089349128,0.22144463316332483,0.7094317670161464,0.2871592627252652
HUWE1,93,dimgrey,dimgrey,2,-0.4717694455258055,-0.0040517126580093075,0.7073486626443367,0.4389664540181322
MON2,93,dimgrey,dimgrey,2,-0.6622709921757909,0.3637896071003032,0.70690819092689,0.2241476370755253
PCMTD1,93,dimgrey,dimgrey,2,-0.4658554279628526,0.031060842687923862,0.7027137441545592,0.41527462456817754
ARHGAP15,93,dimgrey,dimgrey,2,-0.5414181066158361,0.37492522040571774,0.7011522988803608,0.15917527174328477
UBR3,93,dimgrey,dimgrey,2,-0.5663858160675102,0.28910784145698076,0.701029488766762,0.28795031480007627
MYCBP2,93,dimgrey,dimgrey,2,-0.5842961746525523,0.410485079416109,0.6981365303266913,0.2078900573434452
PHC3,93,dimgrey,dimgrey,2,-0.538914694665169,0.25866579905632214,0.6975075336273593,0.33138421423949604
GOLGB1,93,dimgrey,dimgrey,2,-0.5774081138231628,0.2177840899553499,0.6972704097410022,0.3270705222732088
