"tf_name","motif_id","gene","grn_weight"
"TFAP2C","MA0814.2","HSP90AA1",0.00523688044780898
"EGR2","MA0472.2","PLCG2",0.00516750990198537
"ZBED2","MA1971.1","THRA",0.00516039382224052
"THAP1","MA0597.2","MOK",0.00514544058916361
"JDP2","MA0656.1","PLCG2",0.00512651573077763
"ZNF574","MA1982.1","LEPR",0.00504891728186575
"NFIX","MA1528.1","HSP90AA1",0.00502578212005149
"NR3C1","MA0113.3","LEPR",0.00499619089452233
"PROX1","MA0794.1","WNK2",0.00498736901177976
"TCF7L2","MA0523.1","ZNF407",0.0049611636016068
"FOSB::JUN","MA1127.1","MOK",0.00491328009067028
"TCF4","MA0830.2","HSP90AA1",0.00490046215329025
"EBF3","MA1637.1","RPL13",0.00486638970852413
"CTCF","MA1929.1","TCF25",0.00470405096615747
"IRF7","MA0772.1","WNK2",0.0045899443632263
"ZNF93","MA1721.1","LEPR",0.00455266673036911
"ZNF549","MA1728.1","WNK2",0.00450436469138846
"HSF4","MA0771.1","MOK",0.00447511180441615
"CTCF","MA1929.1","RPL13",0.00447108329855166
"FOXE1","MA1487.2","ZNF407",0.00431251870387106
"NR4A1","MA1112.2","CD55",0.00422643178054186
"SP2","MA0516.3","WNK2",0.00406536527624693
"EGR1","MA0162.4","LEPR",0.00403621991133708
"FOXJ2::ELF1","MA1952.1","ZNF407",0.00391691124982069
"ERF::FOXI1","MA1935.1","LEPR",0.00372611993684616
"ZNF669","MA1985.1","PLCG2",0.00366534615921382
"THAP1","MA0597.2","LEPR",0.003589923954911
"TCF12","MA1648.1","TCF25",0.00358300811587023
"KLF7","MA1959.1","THRA",0.00349145899129422
"POU3F4","MA0789.1","ZNF407",0.00347424378683844
"INSM1","MA0155.1","WNK2",0.00334877100768763
"THAP1","MA0597.2","ZNF407",0.00331706081877507
"POU4F3","MA0791.1","ZNF407",0.00330860609262948
"ETV5::FOXO1","MA1947.1","LEPR",0.00330091785984593
"TCF3","MA0522.3","TCF25",0.00323021160914771
"FOXO1::ELK3","MA1955.1","LEPR",0.00322447124717494
"NFATC3","MA0625.2","LEPR",0.00318428233702376
"RFX5","MA0510.2","HSP90AA1",0.00314220110969869
"NHLH2","MA1529.1","LEPR",0.00309679842258856
"KLF3","MA1516.1","CD55",0.00308106120695727
"SP1","MA0079.5","WNK2",0.00307587670416951
"ELF1","MA0473.3","WNK2",0.00301003477826947
"SP1","MA0079.5","TCF25",0.00300307942102992
"SP3","MA0746.2","WNK2",0.00299099298753525
"FOSL2::JUNB","MA1139.1","MOK",0.00294056787433741
"ZNF667","MA1984.1","LEPR",0.00293438053774223
"POU6F1","MA1549.1","LEPR",0.00288426387385811
"ZNF281","MA1630.2","THRA",0.00286331947862628
"EBF3","MA1637.1","LEPR",0.00282636375131273
"NR2C2","MA0504.1","WNK2",0.00274860662195799
"NKX2-5","MA0063.2","CD55",0.00250257046421651
"ZEB1","MA0103.3","MOK",0.00246685675015606
"RORB","MA1150.1","HSP90AA1",0.00243555453450302
"IRF7","MA0772.1","HSP90AA1",0.00237750070792081
"NR2F1","MA0017.2","WNK2",0.00233597364084089
"MITF","MA0620.3","PLCG2",0.00231235598856078
"OSR1","MA1542.1","LEPR",0.00230071641040346
"ZNF148","MA1653.1","HSP90AA1",0.00229767064549495
"ZBTB6","MA1581.1","WNK2",0.00227304103587388
"EGR4","MA0733.1","LEPR",0.00209653463898703
"IRF2","MA0051.1","WNK2",0.00182799479683232
"ZFP14","MA1972.1","CD55",0.00180255666570921
"ZNF460","MA1596.1","PLCG2",0.00168872027831123
"KLF1","MA0493.2","MOK",0.00165029560188393
"RFX2","MA0600.2","TCF25",0.0016484244545937
"NFIC","MA1527.1","MOK",0.00155267216360771
"NKX2-3","MA0672.1","THRA",0.0013467703168341
"NEUROD1","MA1109.1","PLCG2",0.00129483769243705
"SP4","MA0685.2","WNK2",0.0012517895246688
"ZFP42","MA1651.1","THRA",0.0011930269645572
"FOXO1::ELK1","MA1954.1","LEPR",0.00111388233312521
"SNAI2","MA0745.2","WNK2",0.00111186830144265
"KLF2","MA1515.1","TCF25",0.00109506002198039
"ETV1","MA0761.2","PLCG2",0.00106783319607742
"KLF5","MA0599.1","THRA",0.00104146275073787
"ATF7","MA0834.1","MOK",0.00101581256239256
"ZNF610","MA1713.1","LEPR",0.000910947244889979
"RFX5","MA0510.2","TCF25",0.000649509504100773
"TFAP2C","MA0815.1","CD55",0.000611600295415901
"ZNF682","MA1599.1","LEPR",0.000605414286452844
"TCF12","MA1648.1","HSP90AA1",0.000561249227869369
"SP8","MA0747.1","WNK2",0.000452387995984315
"E2F6","MA0471.2","TCF25",0.000375705768221193
"POU2F2","MA0507.2","ZNF407",0.00027057541028617
"PRDM9","MA1723.1","MOK",0.000204565127431816
"ZNF320","MA1976.1","MOK",0.000155560882449091
"FLI1::FOXI1","MA1950.1","LEPR",0.000132252307471972
"ZNF417","MA1727.1","MOK",8.13229167654652e-05
"TBX1","MA0805.1","ZNF407",-7.59595803601999e-05
"ZNF354C","MA0130.1","THRA",-0.000112516562662221
"PPARA::RXRA","MA1148.1","LEPR",-0.000121738612643878
"KLF1","MA0493.2","WNK2",-0.000355878404719638
"JUN","MA0488.1","MOK",-0.00038489766855473
"HSF2","MA0770.1","MOK",-0.000524152895470543
"KLF6","MA1517.1","TCF25",-0.000587642257340246
"ZKSCAN3","MA1973.1","LEPR",-0.000588039678517563
"ELF3","MA0640.2","WNK2",-0.00059356422039726
"CTCF","MA1929.1","PLCG2",-0.000611140471626097
"TCF7L1","MA1421.1","HSP90AA1",-0.000620130583684974
"MEF2B","MA0660.1","ZNF407",-0.000631187509892602
"HES1","MA1099.2","WNK2",-0.000657352507991634
"RFX1","MA0509.3","RPL13",-0.000699791556273718
"NR2F6","MA1539.1","LEPR",-0.000823359440189688
"EBF1","MA0154.4","PLCG2",-0.000839490213866532
"KLF6","MA1517.1","MOK",-0.00095869142780086
"TFAP2A","MA0872.1","CD55",-0.000970518619425492
"ZNF610","MA1713.1","MOK",-0.00100726441489165
"FOSB::JUN","MA1127.1","TCF25",-0.00104731741173411
"FOSL2::JUND","MA1145.1","MOK",-0.00105352195782453
"CTCF","MA0139.1","MOK",-0.00131036170258627
"NR1I2","MA1533.1","TCF25",-0.00133878602816151
"RORA","MA0071.1","MOK",-0.00135321025456383
"PAX1","MA0779.1","WNK2",-0.00152589319296693
"ZKSCAN3","MA1973.1","WNK2",-0.00154434171041284
"ZFP57","MA1583.1","HSP90AA1",-0.001549147402937
"FOXF2","MA0030.1","ZNF407",-0.00155012982120066
"GLIS1","MA0735.1","PLCG2",-0.00155384281668877
"FOSB::JUNB","MA1136.1","MOK",-0.00159551558156275
"ATOH7","MA1468.1","MOK",-0.00175590757920605
"ARNT2","MA1464.1","CD55",-0.00178116525629086
"ZNF708","MA1730.1","MOK",-0.00189266767117565
"ZKSCAN3","MA1973.1","RPL13",-0.00199300442669746
"ZBTB26","MA1579.1","HSP90AA1",-0.00202656031264893
"ASCL1","MA1631.1","HSP90AA1",-0.00205328789332079
"ETV1","MA0761.2","ZNF407",-0.00205531834223736
"E2F1","MA0024.3","THRA",-0.00214721579052478
"HEY1","MA0823.1","TCF25",-0.00215322002875841
"CUX1","MA0754.2","ZNF407",-0.00227264932394262
"RXRG","MA1556.1","PLCG2",-0.00228211702436989
"PATZ1","MA1961.1","WNK2",-0.002330337544602
"SP2","MA0516.3","THRA",-0.00234522645806525
"ELF1","MA0473.3","ZNF407",-0.00235436021312952
"IRF8","MA0652.1","WNK2",-0.00248240946113668
"INSM1","MA0155.1","PLCG2",-0.00249064635996459
"NR2F2","MA1111.1","WNK2",-0.0025113657612466
"JDP2","MA0656.1","TCF25",-0.00260906995999337
"SP9","MA1564.1","WNK2",-0.00263699138004496
"ZNF75D","MA1601.2","HSP90AA1",-0.00268046515351408
"ETV5::FIGLA","MA1945.1","CD55",-0.00270217540623834
"BHLHA15","MA0607.2","ZNF407",-0.00270402367404134
"KLF17","MA1514.1","CD55",-0.00273454680815715
"ZNF148","MA1653.1","LEPR",-0.00276158193760713
"TFAP2A","MA0872.1","PLCG2",-0.00280257305156515
"ZNF530","MA1981.1","CD55",-0.00286993263437794
"TFAP4::FLI1","MA1967.1","ZNF407",-0.0029175614107306
"ZIC4","MA0751.1","PLCG2",-0.00292183214091124
"GLI3","MA1491.2","CD55",-0.00294610679992851
"ZNF449","MA1656.1","RPL13",-0.00294747159092368
"GCM1","MA0646.1","CD55",-0.00304472224472316
"PLAGL2","MA1548.1","PLCG2",-0.00316086272984344
"SPIB","MA0081.2","CD55",-0.00327719484542228
"ZNF701","MA1987.1","WNK2",-0.00337132680174488
"SRF","MA0083.3","MOK",-0.00348777253093655
"FOSL1::JUND","MA1143.1","PLCG2",-0.00356845330364266
"FOXO1::ELF1","MA1953.1","MOK",-0.00356944969525611
"NR1D2","MA1532.2","LEPR",-0.00358568523209493
"ZIC1","MA0696.1","MOK",-0.00358963153779431
"SP4","MA0685.2","MOK",-0.00360045919129547
"ELF4","MA0641.1","MOK",-0.00372099063806963
"HSF1","MA0486.2","MOK",-0.0037449254510722
"ATF7","MA0834.1","TCF25",-0.00380898126137088
"RFX2","MA0600.2","RPL13",-0.00394253327362021
"EGR2","MA0472.2","WNK2",-0.00408966666286399
"NR1I2","MA1533.1","RPL13",-0.00411237584911898
"SP3","MA0746.2","TCF25",-0.00430285008558219
"ZSCAN29","MA1602.1","MOK",-0.00436091574143546
"ZNF530","MA1981.1","RPL13",-0.00436893909926282
"ZNF24","MA1124.1","TCF25",-0.00441730650033132
"MYB","MA0100.3","HSP90AA1",-0.00443417132867894
"TFDP1","MA1122.1","LEPR",-0.0044578689412709
"ZSCAN29","MA1602.1","ZNF407",-0.00446512882743824
"CLOCK","MA0819.2","ZNF407",-0.00454594126347743
"KLF9","MA1107.2","WNK2",-0.00466173043111108
"TFAP2C","MA0814.2","MOK",-0.00472173484435698
"SNAI3","MA1559.1","CD55",-0.00474608492549566
"NEUROG2","MA1642.1","PLCG2",-0.00479476728052543
"EGR3","MA0732.1","THRA",-0.00481797244775448
"FIGLA","MA0820.1","LEPR",-0.00486491099993169
"NKX2-8","MA0673.1","THRA",-0.0050418304355861
"TFAP2A","MA0003.4","HSP90AA1",-0.00508278482315062
"ZNF76","MA1716.1","ZNF407",-0.005299195518853
"ZNF449","MA1656.1","TCF25",-0.00536623343458369
"CTCF","MA1929.1","HSP90AA1",-0.00538504275701677
"KLF7","MA1959.1","MOK",-0.00538708362725706
"SP1","MA0079.5","MOK",-0.00548300770407814
"FOSL2::JUN","MA1131.1","TCF25",-0.00550054084491596
"BCL6","MA0463.2","HSP90AA1",-0.00552357553036801
"FOXC2","MA0846.1","ZNF407",-0.0055431013748286
"MAZ","MA1522.1","CD55",-0.00556906566249896
"MEF2C","MA0497.1","HSP90AA1",-0.00557768072860258
"KLF12","MA0742.2","THRA",-0.00561399689446974
"ZNF16","MA1654.1","LEPR",-0.00561418836988405
"SP5","MA1965.1","LEPR",-0.00569568404943889
"FOSL1::JUN","MA1129.1","RPL13",-0.00573049512012261
"ZNF341","MA1655.1","MOK",-0.0057852681461015
"EHF","MA0598.3","WNK2",-0.00593045676725079
"GSX1","MA0892.1","LEPR",-0.00596268203074523
"FOSB::JUNB","MA1136.1","TCF25",-0.00601988565536556
"TCF7","MA0769.2","MOK",-0.00620268471331737
"FLI1::FOXI1","MA1950.1","ZNF407",-0.00626276838955003
"TFAP2B","MA0812.1","HSP90AA1",-0.00627080561443033
"ZNF16","MA1654.1","RPL13",-0.00643494013743989
"RXRA::VDR","MA0074.1","TCF25",-0.00647072836948551
"RUNX2","MA0511.2","HSP90AA1",-0.00650337936308729
"ZEB1","MA0103.3","CD55",-0.006511499640648
"ZNF460","MA1596.1","LEPR",-0.00656087802157895
"HEY2","MA0649.1","ZNF407",-0.00656536781259208
"KLF12","MA0742.2","MOK",-0.00659236215684108
"ERF::FIGLA","MA1934.1","LEPR",-0.00665546387453636
"MEF2A","MA0052.4","HSP90AA1",-0.00670316658792483
"ZNF682","MA1599.1","WNK2",-0.00677071428911637
"TFAP2A","MA0003.4","TCF25",-0.00683855800322252
"SP8","MA0747.1","TCF25",-0.00688735828767224
"CTCFL","MA1102.2","RPL13",-0.00697227630527584
"KLF14","MA0740.2","THRA",-0.00709490402201361
"FOXD2","MA0847.3","ZNF407",-0.007214212142753
"ERF","MA0760.1","ZNF407",-0.00733785621741681
"ZNF354C","MA0130.1","CD55",-0.00734775961000764
"ASCL1","MA1631.1","RPL13",-0.0075159785245206
"ZNF707","MA1715.1","HSP90AA1",-0.00757075376844338
"FOXO1::FLI1","MA1956.1","MOK",-0.00758580064907809
"IRF7","MA0772.1","MOK",-0.00761959791934748
"FOXO1::ELF1","MA1953.1","HSP90AA1",-0.00763306510615115
"ETV2::FIGLA","MA1941.1","WNK2",-0.00765968867523305
"FOSL1::JUND","MA1143.1","RPL13",-0.00769220319784558
"FOXP2","MA0593.1","ZNF407",-0.00769225569480904
"KLF11","MA1512.1","TCF25",-0.00782994873976188
"NOTO","MA0710.1","TCF25",-0.00793689432883851
"ETV5::FOXI1","MA1946.1","HSP90AA1",-0.00797049303243653
"FOSL2::JUNB","MA1139.1","TCF25",-0.00798769711761191
"KLF9","MA1107.2","TCF25",-0.00807687645772701
"ZSCAN4","MA1155.1","CD55",-0.00810697260042239
"POU3F3","MA0788.1","ZNF407",-0.00815468106916512
"RFX5","MA0510.2","MOK",-0.00816212034740557
"IKZF1","MA1508.1","LEPR",-0.00828828639305599
"KLF1","MA0493.2","THRA",-0.00833930617230068
"RFX1","MA0509.3","TCF25",-0.00835518821909936
"ETV1","MA0761.2","WNK2",-0.00850032269745467
"EGR1","MA0162.4","HSP90AA1",-0.00852084261690729
"ZNF189","MA1725.1","RPL13",-0.00855056545078308
"SP9","MA1564.1","MOK",-0.00860732224451631
"EWSR1-FLI1","MA0149.1","CD55",-0.00891683869273799
"PRDM9","MA1723.1","RPL13",-0.00896499481399069
"SNAI2","MA0745.2","MOK",-0.00900265224683792
"TCF12","MA1648.1","THRA",-0.00903420034002203
"ZNF418","MA1980.1","CD55",-0.00904036423180634
"PATZ1","MA1961.1","LEPR",-0.00925267894592388
"TCF12","MA1648.1","CD55",-0.00930865958796064
"ASCL1","MA1631.1","THRA",-0.00931569711051128
"HES2","MA0616.2","TCF25",-0.00961548066804016
"KLF15","MA1513.1","THRA",-0.0097357174913801
"EGR3","MA0732.1","LEPR",-0.00975473488543429
"GLIS3","MA0737.1","PLCG2",-0.00984031272933809
"FOXE1","MA1487.2","CD55",-0.00986689357869566
"FOXO1::FLI1","MA1956.1","THRA",-0.00993879950470271
"ZNF574","MA1982.1","HSP90AA1",-0.0100001490881508
"HAND2","MA1638.1","PLCG2",-0.0100254739947783
"PRDM9","MA1723.1","CD55",-0.0100690770608595
"FLI1::FOXI1","MA1950.1","THRA",-0.0101268215035542
"ZNF16","MA1654.1","CD55",-0.0102290737310474
"NFKB1","MA0105.4","PLCG2",-0.0102770160464049
"MAZ","MA1522.1","WNK2",-0.0103561271796762
"POU3F3","MA0788.1","LEPR",-0.0103960411806738
"FOXO1::FLI1","MA1956.1","HSP90AA1",-0.010571715922841
"TFAP4::FLI1","MA1967.1","LEPR",-0.0105931750365059
"EHF","MA0598.3","ZNF407",-0.010670220956737
"ZNF354C","MA0130.1","TCF25",-0.0106758803429777
"HNF1B","MA0153.2","ZNF407",-0.0107452196354124
"IKZF1","MA1508.1","WNK2",-0.0107452574112951
"ZNF16","MA1654.1","THRA",-0.0107705857812359
"MEF2C","MA0497.1","MOK",-0.0108358011949036
"KLF13","MA0657.1","LEPR",-0.0108671170431315
"HNF1A","MA0046.2","ZNF407",-0.010885342066014
"PATZ1","MA1961.1","THRA",-0.0109021840667792
"SP4","MA0685.2","LEPR",-0.0109739827254237
"MSANTD3","MA1523.1","ZNF407",-0.0111178419988453
"ONECUT1","MA0679.2","ZNF407",-0.0112585325096883
"MAFA","MA1521.1","LEPR",-0.0112834178022179
"POU6F2","MA0793.1","LEPR",-0.0113754437990433
"CTCFL","MA1102.2","MOK",-0.0114268760739624
"ERF::NHLH1","MA1938.1","MOK",-0.0115837307300873
"TCF7","MA0769.2","ZNF407",-0.011642715910374
"RXRA::VDR","MA0074.1","RPL13",-0.0117357399163546
"TCF4","MA0830.2","CD55",-0.0117381431522899
"PBX3","MA1114.1","WNK2",-0.0117744724754855
"ZNF257","MA1710.1","THRA",-0.0118853120796452
"DPRX","MA1480.1","RPL13",-0.0119647120811762
"ESRRA","MA0592.3","WNK2",-0.0120103670621965
"ZNF707","MA1715.1","WNK2",-0.0121867403653483
"CTCF","MA1930.1","HSP90AA1",-0.012249327442607
"CTCF","MA0139.1","WNK2",-0.0123319896390675
"HOXB13","MA0901.2","CD55",-0.0125161640244758
"RARA::RXRA","MA0159.1","WNK2",-0.0127014163520537
"TFAP4::ETV1","MA1966.1","WNK2",-0.0127055806741735
"ELF3","MA0640.2","ZNF407",-0.0127500050242635
"ZNF281","MA1630.2","LEPR",-0.0128506440073536
"MSC","MA0665.1","TCF25",-0.0129018981936732
"MAZ","MA1522.1","TCF25",-0.0129181515668754
"ZNF148","MA1653.1","CD55",-0.0130169843501329
"KLF5","MA0599.1","MOK",-0.0130217807068449
"KLF6","MA1517.1","WNK2",-0.0130502838637798
"FOXA3","MA1683.1","CD55",-0.0132054496994907
"TFAP2B","MA0812.1","LEPR",-0.0132056037983146
"KLF14","MA0740.2","WNK2",-0.013250262598345
"PAX4","MA0068.2","RPL13",-0.0132673689976175
"ATF2","MA1632.1","MOK",-0.0134903526744807
"SP2","MA0516.3","MOK",-0.0135449221998784
"TWIST1","MA1123.2","HSP90AA1",-0.0135708582044537
"PRDM9","MA1723.1","TCF25",-0.0136369282119376
"KLF10","MA1511.2","MOK",-0.0136879355312811
"ETV5::FOXO1","MA1947.1","THRA",-0.0137123485397835
"ELF2","MA1483.2","MOK",-0.0137647764463839
"MEF2C","MA0497.1","ZNF407",-0.0138986673012642
"ZNF281","MA1630.2","TCF25",-0.0139704551569971
"TFAP2B","MA0812.1","RPL13",-0.0141715539835645
"FOXO1::ELF1","MA1953.1","THRA",-0.0142323183576025
"NFKB1","MA0105.4","MOK",-0.0142875380217507
"ZNF701","MA1987.1","LEPR",-0.0144499972380687
"ZNF148","MA1653.1","TCF25",-0.0144676174983483
"EGR2","MA0472.2","LEPR",-0.0144731439891329
"TCF3","MA0522.3","HSP90AA1",-0.0146417651684453
"STAT3","MA0144.2","HSP90AA1",-0.0146667743005281
"CREB1","MA0018.4","MOK",-0.0146704744937016
"ELK1::HOXB13","MA1932.1","ZNF407",-0.01487742322437
"FOXP2","MA0593.1","CD55",-0.0148992288787429
"NFIX","MA1528.1","MOK",-0.015033265061272
"RELB","MA1117.1","RPL13",-0.0151772938276526
"KLF15","MA1513.1","RPL13",-0.0152354693845232
"NFKB2","MA0778.1","HSP90AA1",-0.0152929269458349
"ESR2","MA0258.2","WNK2",-0.0156010281395376
"PATZ1","MA1961.1","TCF25",-0.0156139259476001
"ZNF530","MA1981.1","WNK2",-0.0156675546115395
"HIF1A","MA1106.1","TCF25",-0.0157269173018793
"RREB1","MA0073.1","PLCG2",-0.0157463950680237
"NKX6-1","MA0674.1","LEPR",-0.0157997852739612
"ZBTB7A","MA0750.2","PLCG2",-0.0158855516283524
"TCF3","MA0522.3","THRA",-0.015973284553218
"ZNF148","MA1653.1","THRA",-0.016083234067959
"SNAI2","MA0745.2","CD55",-0.0161289780637846
"PATZ1","MA1961.1","MOK",-0.0161848930554899
"PRDM9","MA1723.1","LEPR",-0.0163098282970525
"MYB","MA0100.3","MOK",-0.0163716944649919
"ZNF740","MA0753.2","LEPR",-0.0166075985748814
"ZNF701","MA1987.1","PLCG2",-0.0166215728298999
"ZNF816","MA1719.1","CD55",-0.0167022568636851
"FOSL2::JUN","MA1131.1","RPL13",-0.0169582536011114
"ZBTB14","MA1650.1","WNK2",-0.0169740222560967
"FOSL2::JUNB","MA1139.1","RPL13",-0.0170130200236689
"ZNF701","MA1987.1","CD55",-0.0171528604941385
"HIF1A","MA1106.1","RPL13",-0.0171548543069932
"ZNF682","MA1599.1","THRA",-0.0171770988235953
"FOXB1","MA0845.1","ZNF407",-0.0172676651582775
"TBX18","MA1565.1","LEPR",-0.0173096349634876
"KLF6","MA1517.1","CD55",-0.0173872383217897
"ZNF341","MA1655.1","TCF25",-0.0174745852587192
"NFKB1","MA0105.4","HSP90AA1",-0.0174929537519801
"FOXC1","MA0032.2","ZNF407",-0.0177613671774123
"ZNF417","MA1727.1","WNK2",-0.0178007371742466
"IKZF1","MA1508.1","ZNF407",-0.0178866187982911
"SP2","MA0516.3","RPL13",-0.0179525902774948
"BCL6B","MA0731.1","MOK",-0.0179811643197724
"ZNF143","MA0088.2","WNK2",-0.0179951824944882
"ZNF680","MA1729.1","ZNF407",-0.0180946953096811
"TFDP1","MA1122.1","CD55",-0.0182208125196474
"FOXC2","MA0846.1","CD55",-0.0183345376111739
"ATF3","MA0605.2","TCF25",-0.0183499321128985
"KLF13","MA0657.1","WNK2",-0.0183669252551191
"TCF7L1","MA1421.1","MOK",-0.0184245949791126
"NR6A1","MA1541.1","HSP90AA1",-0.0184748702045947
"NFIC::TLX1","MA0119.1","LEPR",-0.0184837445610964
"ZBTB7B","MA0694.1","PLCG2",-0.0186157558595543
"KLF4","MA0039.4","THRA",-0.0187917434432834
"KLF2","MA1515.1","THRA",-0.0188085091184844
"ZNF263","MA0528.2","LEPR",-0.0188480752539694
"ERF::FIGLA","MA1934.1","WNK2",-0.0188968666198966
"TFAP2A","MA0810.1","CD55",-0.0189789756402365
"ELF3","MA0640.2","TCF25",-0.0191485124761133
"STAT1::STAT2","MA0517.1","HSP90AA1",-0.0192407312218851
"ZNF768","MA1731.1","HSP90AA1",-0.0192647503155118
"JUND","MA0492.1","RPL13",-0.019272066756893
"SP4","MA0685.2","THRA",-0.0195747386956607
"ZKSCAN5","MA1652.1","THRA",-0.0196493428128021
"NKX2-4","MA2003.1","THRA",-0.0196884361003667
"ZNF354C","MA0130.1","LEPR",-0.0197793766795977
"RARA","MA0730.1","ZNF407",-0.0199855020458476
"RORA","MA0071.1","HSP90AA1",-0.020029833363119
"ZNF574","MA1982.1","ZNF407",-0.0200577328441979
"NFKB1","MA0105.4","CD55",-0.0201954056928809
"STAT1::STAT2","MA0517.1","MOK",-0.020279039852604
"MEF2A","MA0052.4","MOK",-0.0203990373610358
"FOXA2","MA0047.3","CD55",-0.0206400467609749
"SP3","MA0746.2","MOK",-0.0206419279666023
"TCF4","MA0830.2","THRA",-0.0208115309749992
"FOXD3","MA0041.2","CD55",-0.0209598406011462
"SNAI1","MA1558.1","CD55",-0.0211635702098943
"IRF3","MA1418.1","HSP90AA1",-0.0211787147877736
"CTCFL","MA1102.2","TCF25",-0.0211806182892145
"EGR2","MA0472.2","HSP90AA1",-0.0212160285188755
"KLF17","MA1514.1","PLCG2",-0.0212364611320768
"ETV5::FIGLA","MA1945.1","WNK2",-0.0212551507591082
"TCF3","MA0522.3","CD55",-0.0213240307180575
"TFEB","MA0692.1","RPL13",-0.0213658733188792
"STAT1::STAT2","MA0517.1","WNK2",-0.0215578912726687
"ZNF530","MA1981.1","TCF25",-0.0215709842251922
"ZNF257","MA1710.1","LEPR",-0.0215886588911946
"BHLHE40","MA0464.2","CD55",-0.0215952936397525
"MNT","MA0825.1","RPL13",-0.0216451933064148
"SP5","MA1965.1","HSP90AA1",-0.0216874101465841
"ZFP14","MA1972.1","WNK2",-0.0218431074060209
"ZNF85","MA1720.1","CD55",-0.0218645989656916
"SP1","MA0079.5","LEPR",-0.0219925717750706
"EWSR1-FLI1","MA0149.1","ZNF407",-0.0220599135247082
"IRF3","MA1418.1","MOK",-0.0220731599614493
"FOS::JUN","MA1126.1","RPL13",-0.022394873174359
"NFKB2","MA0778.1","MOK",-0.0225327371216246
"ZNF708","MA1730.1","LEPR",-0.0225803870506155
"FOXO1::ELF1","MA1953.1","CD55",-0.0227272104183018
"JUNB","MA1140.2","RPL13",-0.0228088999183666
"RREB1","MA0073.1","LEPR",-0.0228302597606228
"ZNF740","MA0753.2","PLCG2",-0.0228905470749826
"PBX2","MA1113.2","ZNF407",-0.0229564730716123
"POU1F1","MA0784.2","ZNF407",-0.0231338651920923
"ZNF140","MA1589.1","LEPR",-0.0232241036000053
"ZIM3","MA1709.1","CD55",-0.0232489283903713
"MYC","MA0147.3","TCF25",-0.02325890219629
"HIC2","MA0738.1","WNK2",-0.0232881385907021
"SREBF2","MA0596.1","CD55",-0.0234490196141414
"KLF4","MA0039.4","LEPR",-0.0234563357429987
"ZNF460","MA1596.1","TCF25",-0.0235736300821351
"SP1","MA0079.5","THRA",-0.0236311136615989
"TFAP2C","MA0814.2","RPL13",-0.0237089011656701
"RFX7","MA1554.1","TCF25",-0.0237150141553114
"POU4F2","MA0683.1","CD55",-0.0237168411573103
"ELF3","MA0640.2","RPL13",-0.023762563302958
"ZBTB7A","MA0750.2","HSP90AA1",-0.0238651858672421
"FOXO1::FLI1","MA1956.1","CD55",-0.0239832437552752
"THAP1","MA0597.2","HSP90AA1",-0.0241073591855159
"FOXD1","MA0031.1","HSP90AA1",-0.0241375294261044
"TFAP2B","MA0811.1","CD55",-0.0241665969118949
"TFAP2A","MA0003.4","RPL13",-0.0243400053029165
"ZNF257","MA1710.1","RPL13",-0.0244827498557365
"TLX2","MA1577.1","ZNF407",-0.0246929473132669
"MAX","MA0058.3","TCF25",-0.0247286485645197
"NFIB","MA1643.1","LEPR",-0.0250609458211278
"MYC","MA0147.3","RPL13",-0.025350491969022
"EBF1","MA0154.4","WNK2",-0.0253555134548142
"KLF14","MA0740.2","MOK",-0.0253626103363421
"KLF9","MA1107.2","CD55",-0.0254052612623214
"FOXD2","MA0847.3","CD55",-0.0254392037283499
"ONECUT3","MA0757.1","ZNF407",-0.0254676395471132
"KLF11","MA1512.1","WNK2",-0.0255672207459252
"FOXO1::ELK3","MA1955.1","CD55",-0.0255896942137975
"CTCF","MA0139.1","TCF25",-0.0256103758909281
"MAX","MA0058.3","RPL13",-0.0256228988681922
"TFAP2B","MA0813.1","WNK2",-0.0256466166846426
"JUN::JUNB","MA1133.1","RPL13",-0.0260251533768952
"FOSL2::JUND","MA1145.1","RPL13",-0.0260348497892954
"ZNF320","MA1976.1","HSP90AA1",-0.0260686668587807
"ASCL1","MA1631.1","CD55",-0.0260932127797192
"FOXL1","MA0033.2","CD55",-0.0267082020848576
"FOXP3","MA0850.1","CD55",-0.0267082020848576
"FOXI1","MA0042.2","CD55",-0.0267082020848576
"FOXO4","MA0848.1","CD55",-0.0267082020848576
"SOHLH2","MA1560.1","CD55",-0.0267720870378163
"KLF12","MA0742.2","LEPR",-0.0268622201710908
"ZNF331","MA1726.1","LEPR",-0.0269017400279347
"ZNF684","MA1600.1","TCF25",-0.0269416759573676
"ZNF189","MA1725.1","TCF25",-0.0269604826670284
"ZBTB7A","MA0750.2","WNK2",-0.0271768054043989
"KLF4","MA0039.4","CD55",-0.0274803177509929
"NFIC","MA0161.2","CD55",-0.0276667207669876
"RXRG","MA0856.1","WNK2",-0.0277503523558668
"ZNF675","MA1714.1","CD55",-0.0279919659502446
"TCF12","MA1648.1","RPL13",-0.0280290139343407
"ZNF768","MA1731.1","MOK",-0.0283836745498187
"KLF7","MA1959.1","LEPR",-0.0285499757061846
"ATF2","MA1632.1","RPL13",-0.0285707614081941
"SP3","MA0746.2","LEPR",-0.0287453891392266
"ZNF75D","MA1601.2","THRA",-0.0288166702580182
"KLF3","MA1516.1","THRA",-0.0288466077413305
"RFX7","MA1554.1","HSP90AA1",-0.0292690589482354
