Gene,NP_Score,is_Seed,Rank,P_value
TP53,0.001782896985418,No,1,6.172458490216653e-05
USP32,0.001309302149728,Yes,2,0.00012344916980433306
ZNF407,0.001309302149728,Yes,3,0.0001851737547064996
ARHGAP15,0.001309302149728,Yes,4,0.0002468983396086661
FAM172A,0.001309302149728,Yes,5,0.0003086229245108327
CTNNB1,0.0012241050908869,No,6,0.0003703475094129992
EGFR,0.0012131353641774,No,7,0.00043207209431516574
PLAC8L1,0.0011782600393267,No,8,0.0004937966792173322
ZNF236,0.0011782600393267,No,9,0.0005555212641194987
GTDC1,0.0011782600393267,No,10,0.0006172458490216654
CDC42,0.0010868428570821,No,11,0.0006789704339238319
RPS27A,0.001027274743094,No,12,0.0007406950188259984
H3C13,0.0010035593933629,No,13,0.000802419603728165
H3C12,0.0009783462326982,No,14,0.0008641441886303315
EP300,0.0009715427261361,No,15,0.000925868773532498
AKT1,0.0009473309782528,No,16,0.0009875933584346645
UBC,0.0009269034696401,No,17,0.001049317943336831
HDAC1,0.000915792645389,No,18,0.0011110425282389975
UBA52,0.0009133851599027,No,19,0.001172767113141164
SRC,0.0009113111481974,No,20,0.0012344916980433307
H4C6,0.0008842167426139,No,21,0.001296216282945497
MYC,0.0008829117507549,No,22,0.0013579408678476637
ACTB,0.0008755487729299,No,23,0.0014196654527498303
NIPBL,0.0008711369059996,Yes,24,0.0014813900376519967
PTEN,0.0008393422279156,Yes,25,0.0015431146225541633
H3-3B,0.0008024328345481,No,26,0.00160483920745633
RHOA,0.0007965421613611,No,27,0.0016665637923584963
BRCA1,0.0007867470867113,No,28,0.001728288377260663
CREBBP,0.0007859205505926,Yes,29,0.0017900129621628296
GRB2,0.0007132789935553,No,30,0.001851737547064996
HSP90AA1,0.0007085733540121,No,31,0.0019134621319671626
APP,0.000708467258696,Yes,32,0.001975186716869329
GSK3B,0.0007047370415847,Yes,33,0.0020369113017714956
MAPK8,0.0006893998320075,Yes,34,0.002098635886673662
H3-4,0.0006721244949401,No,35,0.002160360471575829
UBB,0.0006698927019575,No,36,0.002222085056477995
RAB10,0.0006677689372282,No,37,0.0022838096413801616
