Gene,NP_Score,is_Seed,Rank,P_value
MT1E,0.0048797367651675,Yes,1,6.172458490216653e-05
ALB,0.0047022790325408,Yes,2,0.00012344916980433306
APOA1,0.0039632419637569,Yes,3,0.0001851737547064996
FN1,0.003914309060529,Yes,4,0.0002468983396086661
MT1X,0.0038951466669104,Yes,5,0.0003086229245108327
APOB,0.0038469617488965,Yes,6,0.0003703475094129992
SERPINA1,0.0036286123688506,Yes,7,0.00043207209431516574
FGA,0.0036172145816185,Yes,8,0.0004937966792173322
HPX,0.003590863021337,Yes,9,0.0005555212641194987
FGG,0.0034883522862593,Yes,10,0.0006172458490216654
HP,0.0034871408041333,Yes,11,0.0006789704339238319
ACSM2B,0.0034498683373596,Yes,12,0.0007406950188259984
ACSM2A,0.0034498683373596,Yes,13,0.000802419603728165
VTN,0.0034384922473856,Yes,14,0.0008641441886303315
HRG,0.0034066794363779,Yes,15,0.000925868773532498
FGB,0.0033708690756684,Yes,16,0.0009875933584346645
CLU,0.0033395598649094,Yes,17,0.001049317943336831
HSDL2,0.0031308918199894,No,18,0.0011110425282389975
SCP2,0.0030583686191711,Yes,19,0.001172767113141164
CYP2C9,0.0029936049896394,Yes,20,0.0012344916980433307
HSD17B4,0.0029337608261556,Yes,21,0.001296216282945497
ACADS,0.0029231899062904,No,22,0.0013579408678476637
ALDH1A1,0.0028725495163203,Yes,23,0.0014196654527498303
TF,0.002851798799043,Yes,24,0.0014813900376519967
AGXT,0.0028469195935358,Yes,25,0.0015431146225541633
CPB2,0.0028291598431606,Yes,26,0.00160483920745633
HGD,0.0028275150900036,Yes,27,0.0016665637923584963
ADH1B,0.0028222844995143,Yes,28,0.001728288377260663
AZGP1,0.0027978824168645,Yes,29,0.0017900129621628296
ADH4,0.0027645576181003,Yes,30,0.001851737547064996
ACADSB,0.0027474198354443,Yes,31,0.0019134621319671626
PAH,0.0027060651856164,Yes,32,0.001975186716869329
CYB5A,0.0026330936330687,Yes,33,0.0020369113017714956
GPHN,0.0025897968764059,Yes,34,0.002098635886673662
BHMT2,0.0025876313171367,Yes,35,0.002160360471575829
COBLL1,0.0025863151123391,Yes,36,0.002222085056477995
SORD,0.0025837342033917,Yes,37,0.0022838096413801616
