Gene,NP_Score,is_Seed,Rank,P_value
ALB,0.0073474097740751,Yes,1,6.172458490216653e-05
APOA1,0.0068752647984125,Yes,2,0.00012344916980433306
AHSG,0.0064812713652503,Yes,3,0.0001851737547064996
APOB,0.0064264293055766,Yes,4,0.0002468983396086661
SERPINA1,0.0061140962705625,Yes,5,0.0003086229245108327
APOA2,0.0061089692661666,Yes,6,0.0003703475094129992
FGA,0.0058969761662291,Yes,7,0.00043207209431516574
FN1,0.00587767480147,Yes,8,0.0004937966792173322
A2M,0.0058083087661062,Yes,9,0.0005555212641194987
CLU,0.0057056088719819,Yes,10,0.0006172458490216654
HP,0.0056870106746404,Yes,11,0.0006789704339238319
APOC3,0.0056274973431675,Yes,12,0.0007406950188259984
FGB,0.0054539977826412,Yes,13,0.000802419603728165
VTN,0.0054035856192086,Yes,14,0.0008641441886303315
AMBP,0.0052611908368066,Yes,15,0.000925868773532498
HRG,0.0052401707099828,Yes,16,0.0009875933584346645
KNG1,0.0052044472427891,Yes,17,0.001049317943336831
CFHR1,0.0050175494231883,Yes,18,0.0011110425282389975
APOC2,0.0049902457628253,Yes,19,0.001172767113141164
NFIB,0.0046472868484028,Yes,20,0.0012344916980433307
TF,0.0046116780523387,Yes,21,0.001296216282945497
AZGP1,0.0043399635737463,Yes,22,0.0013579408678476637
CFHR2,0.0041471947108289,Yes,23,0.0014196654527498303
TFPI,0.0041243613472822,Yes,24,0.0014813900376519967
FTL,0.0040164017473841,Yes,25,0.0015431146225541633
GATM,0.003835820643244,Yes,26,0.00160483920745633
ADH4,0.0037870940263617,Yes,27,0.0016665637923584963
LEAP2,0.003708953482973,Yes,28,0.001728288377260663
C3,0.0033744580133664,No,29,0.0017900129621628296
APOH,0.0030476101932519,No,30,0.001851737547064996
F2,0.0028636458363437,No,31,0.0019134621319671626
APOE,0.0025473842487831,No,32,0.001975186716869329
HAMP,0.0024591615348249,No,33,0.0020369113017714956
APP,0.0021258870949545,No,34,0.002098635886673662
PLG,0.0021230289335949,No,35,0.002160360471575829
SERPINC1,0.0020435439042573,No,36,0.002222085056477995
FGG,0.0020133947146811,No,37,0.0022838096413801616
LPA,0.0020129159106696,No,38,0.002345534226282328
HPX,0.0019585828704399,No,39,0.002407258811184495
GC,0.0019195967918826,No,40,0.0024689833960866614
ORM1,0.0018849470652914,No,41,0.002530707980988828
CRP,0.0018677831740216,No,42,0.002592432565890994
GHSR,0.0018048918205827,No,43,0.002654157150793161
TTR,0.001748365136557,No,44,0.0027158817356953274
APOA5,0.0015881029060255,No,45,0.002777606320597494
IL6,0.0015239972025273,No,46,0.0028393309054996606
APOA4,0.0015007088191116,No,47,0.0029010554904018273
C4A,0.0014627860876095,No,48,0.0029627800753039934
APOC1,0.0014315123681903,No,49,0.00302450466020616
CFHR5,0.0014102935083702,No,50,0.0030862292451083267
SERPIND1,0.0013966210244738,No,51,0.0031479538300104933
ORM2,0.0013741465528705,No,52,0.00320967841491266
PON1,0.001335486003219,No,53,0.003271402999814826
APOM,0.001330946514343,No,54,0.0033331275847169927
MYBPH,0.0013186226763673,No,55,0.0033948521696191593
CFH,0.0013048206032411,No,56,0.003456576754521326
TNF,0.0012829188825045,No,57,0.0035183013394234925
CETP,0.0012668506808968,No,58,0.003580025924325659
C4BPB,0.0012598353859533,No,59,0.0036417505092278253
LCAT,0.0012584008168726,No,60,0.003703475094129992
VWF,0.0012508962435548,No,61,0.0037651996790321585
INS,0.0012302544149244,No,62,0.003826924263934325
LPL,0.0012273686268784,No,63,0.0038886488488364917
HPR,0.0012174280119644,No,64,0.003950373433738658
PLTP,0.001210624321297,No,65,0.0040120980186408245
B2M,0.0012057343153747,No,66,0.004073822603542991
PROC,0.0011960401481874,No,67,0.004135547188445158
APOL1,0.0011913996224378,No,68,0.004197271773347324
