A1BG	0.00019498067678480054
A1CF	7.526080774168844e-05
A2M	0.0018229083799356231
A2ML1	2.4630289396808315e-05
A3GALT2	6.584657394465389e-06
A4GALT	2.8511600618754305e-05
A4GNT	4.772699494643332e-06
AAAS	3.189488937171148e-05
AACS	3.2512597670372865e-05
AADAC	8.507282136469728e-06
AADAT	5.44114339532022e-05
AAGAB	6.827456338652348e-06
AAK1	2.896628148791063e-05
AAMP	1.0490798475734678e-05
AANAT	3.791655334866663e-05
AAR2	2.446297419748026e-05
AARS1	5.31980317874121e-05
AARS2	3.6703077004374615e-05
AARSD1	2.2544333224265407e-06
AASDH	0.0001008552279438145
AASDHPPT	2.0320264022043674e-05
AASS	2.8791560951880147e-05
AATF	9.335627890439828e-05
AATK	2.424086372613127e-06
ABAT	0.0002359481863531858
ABCA1	0.00047794148301668997
ABCA12	2.409713399954502e-05
ABCA2	3.843033297616013e-05
ABCA3	1.1464840165914564e-05
ABCA4	6.913735643804078e-05
ABCA5	2.320260069056138e-06
ABCA6	5.073166256358663e-06
ABCA7	0.0001769195029439898
ABCA8	2.97642257354361e-06
ABCA9	1.5219509024757936e-06
ABCB1	0.00010636816976224473
ABCB10	2.7623983039646707e-05
ABCB11	6.659280671595564e-05
ABCB4	3.700380354404452e-05
ABCB5	5.067489569178901e-06
ABCB6	3.812057535346335e-05
ABCB7	5.63964097534704e-05
ABCB8	4.230604915518668e-05
ABCB9	1.2122929525169102e-05
ABCC1	1.0177439543704084e-05
ABCC2	0.0001359122331875795
ABCC3	3.599411173081746e-05
ABCC4	6.210930674545094e-05
ABCC5	7.624741988662945e-07
ABCC6	0.00011722150801845515
ABCC8	4.729929628681938e-05
ABCC9	1.4445955347254407e-05
ABCD1	7.898202927626641e-05
ABCD2	2.128535160569894e-05
ABCD3	9.080052366454888e-05
ABCD4	5.084991667931264e-05
ABCE1	0.0001139417645942266
ABCF1	3.509338743064435e-05
ABCF2	2.0759184161874575e-05
ABCF2-2	1.9986690078686087e-05
ABCF3	1.5121737953565783e-05
ABCG1	0.0002362304368894213
ABCG2	0.00013916028451790694
ABCG4	4.673815001890293e-05
ABCG5	0.00020336575533593505
ABCG8	0.00012161481864126318
ABHD1	1.3017352486894526e-06
ABHD12	1.4016699969723577e-05
ABHD14A-ACY1	5.883831775617465e-06
ABHD15	1.3819372233593138e-06
ABHD16A	1.1048559315793768e-05
ABHD17A	3.0177572242899758e-06
ABHD2	8.152787640432954e-07
ABHD4	1.215782455461666e-05
