A1BG	1.0498825132213436e-05
A1CF	1.0453194662842247e-05
A2M	8.437048398353132e-05
A2ML1	5.919301533804997e-06
A3GALT2	2.046318273073242e-06
A4GALT	1.0160096841192218e-05
A4GNT	1.2496259269831646e-06
AAAS	3.2622260173565425e-05
AACS	1.2680327584228172e-05
AADAC	1.4669340724889655e-06
AADAT	1.5527542403158364e-05
AAGAB	4.837383912035372e-06
AAK1	1.7480876040571186e-05
AAMP	2.5429899995505388e-05
AANAT	1.6967725875799455e-05
AAR2	2.3233360199825288e-05
AARS1	0.00010170541436453508
AARS2	7.6261616708085e-05
AARSD1	4.921248202669669e-06
AASDH	4.206915507720957e-05
AASDHPPT	1.6401757659562467e-05
AASS	1.213301929807977e-05
AATF	0.0005987985501103068
AATK	5.398949508841972e-06
ABAT	2.6643153856577596e-05
ABCA1	4.510718700989954e-05
ABCA12	9.939412734104703e-06
ABCA2	2.8427985790513812e-05
ABCA3	4.171791583115666e-06
ABCA4	2.6794930329299422e-05
ABCA5	1.0049440258248397e-06
ABCA6	7.808116241534627e-06
ABCA7	2.054539137820227e-05
ABCA8	6.299757247896321e-07
ABCA9	2.3424338477751138e-06
ABCB1	2.533204341202243e-05
ABCB10	8.704165060418433e-06
ABCB11	1.5415226261761616e-05
ABCB4	9.164267092190577e-06
ABCB5	2.2662078239441047e-06
ABCB6	2.70974285882434e-05
ABCB7	2.180839239762808e-05
ABCB8	3.0557053328449464e-05
ABCB9	9.642028437787163e-06
ABCC1	6.595416012279229e-06
ABCC2	2.2582946692996685e-05
ABCC3	1.0605520466422555e-05
ABCC4	2.021404170024116e-05
ABCC5	3.4538589573858326e-06
ABCC6	1.1940045306526049e-05
ABCC8	3.221765644061898e-05
ABCC9	1.1440298744416345e-05
ABCD1	1.756885749852198e-05
ABCD2	5.107779494718441e-06
ABCD3	2.086191002434555e-05
ABCD4	3.0975661120073496e-05
ABCE1	0.0006404139851951018
ABCF1	0.00015637084474478678
ABCF2	8.043144852919407e-05
ABCF2-2	7.682331973805592e-05
ABCF3	7.28258724279345e-05
ABCG1	2.4417224148241235e-05
ABCG2	2.791364761844686e-05
ABCG4	9.538399075027965e-07
ABCG5	4.55626888395601e-05
ABCG8	3.823103913486635e-05
ABHD1	8.807046915811348e-07
ABHD12	6.5770658726903945e-06
ABHD14A-ACY1	1.683565294698273e-06
ABHD15	1.1048630769709574e-06
ABHD16A	5.986463739191941e-06
ABHD17A	9.184286685972855e-07
ABHD2	8.956858729338804e-07
ABHD4	5.826676377199429e-06
ABHD5	1.2541179951758726e-05
ABHD6	6.637655936363463e-06
ABHD8	8.497065249302123e-07
ABI1	4.736783615148255e-05
ABI2	3.584311591899038e-05
ABI3	1.4519821419808013e-05
ABI3BP	8.711876442900677e-07
ABITRAM	7.223651570407064e-06
ABL1	0.00020500143207353622
ABL2	1.4511526737545908e-05
ABLIM1	7.016573863876963e-06
ABLIM2	1.038063239801012e-06
ABLIM3	7.016573863876963e-06
ABO	3.970933417091186e-06
ABR	1.3809921414438372e-06
ABRA	3.4602176667663567e-06
ABRAXAS1	2.6087725168257748e-05
ABRAXAS2	1.4168431987483363e-05
ABT1	8.717515213240532e-05
ABTB1	1.0204706896457891e-05
ACAA1	5.764935386738796e-05
ACAA2	5.0969648097269874e-05
ACACA	5.5136955846366117e-05
ACACB	5.0151047665323716e-05
ACAD10	2.383657288492668e-06
ACAD11	7.93535159440522e-06
ACAD8	1.2456236501203128e-05
ACAD9	4.7209799287493086e-05
ACADL	2.34689556297494e-05
ACADM	3.5732422568622356e-05
ACADS	3.8798574984549255e-05
ACADSB	2.3778906598932718e-05
ACADVL	2.6187378477274866e-05
ACAN	9.03218900312682e-05
ACAP1	4.357962539450814e-06
ACAP2	4.357962539450814e-06
ACAT1	4.41262772956741e-05
ACAT2	4.6001347579223747e-05
ACBD3	1.5593412647978255e-05
ACBD4	1.8173197365620269e-06
ACBD5	9.878998039452278e-06
ACBD6	2.485001683982569e-06
ACCS	2.0237193843916204e-06
ACCSL	2.0237193843916204e-06
ACD	3.371645647192603e-05
ACE	7.671879046133885e-05
ACE2	9.138954147261298e-05
ACER1	2.162163818661556e-05
ACER2	2.2164003743795807e-05
ACER3	1.675219833519881e-05
ACHE	3.1872640586565545e-05
ACIN1	2.751574382964898e-05
ACKR1	2.5836712613523496e-05
ACKR2	4.371475422602001e-05
ACKR3	3.960512105851508e-05
ACKR4	2.3733308327788388e-05
ACLY	6.869963241981209e-05
ACMSD	8.980283289249305e-06
ACO1	5.676708625726551e-05
ACO2	0.00026981003206622196
ACOD1	9.718376767837495e-07
ACOT1	1.229842296025572e-05
ACOT11	1.5787408767118576e-06
ACOT12	1.6791483249232736e-05
ACOT13	8.993235860338742e-06
ACOT2	1.286304525507593e-05
ACOT4	1.0982359157683726e-05
ACOT7	7.555145220499315e-06
ACOT8	1.1331409822152909e-05
ACOT9	1.4516649064055382e-06
ACOX1	6.941361981792911e-05
ACOX2	1.4842493844249546e-05
ACOX3	4.276732254609939e-05
ACOXL	3.866464721441675e-06
ACP1	1.748126172505157e-05
ACP4	7.745407921944553e-07
ACP5	5.0436283080229914e-05
ACP6	3.819280875720272e-06
ACP7	2.6896848266803513e-06
ACPP	9.817523857465813e-06
ACR	4.064098379582511e-06
ACRBP	2.881067704057748e-06
ACRV1	4.3360883347422974e-06
ACSBG1	1.4332376223254737e-05
ACSBG2	1.0554036858095664e-05
ACSF2	5.945590890525407e-05
ACSF3	1.4119601171675112e-05
ACSL1	3.826861404955283e-05
ACSL3	1.949387970191102e-05
ACSL4	2.4898860641844546e-05
ACSL5	1.7803346505070888e-05
ACSL6	1.6820141132145784e-05
ACSM1	4.3395683018919156e-06
ACSM2A	2.0147880684163286e-06
ACSM2B	2.0147880684163286e-06
ACSM3	2.128152469280525e-06
ACSM4	1.4103525529105046e-06
ACSM5	1.4103525529105046e-06
ACSM6	1.4103525529105046e-06
ACSS1	3.942731609241676e-05
ACSS2	3.864138247525712e-05
ACSS3	1.8306512469047216e-05
