Gene,NP_Score,is_Seed,Rank,P_value
TMEM176B,0.0033444816053511,Yes,1,6.172458490216653e-05
TMEM176A,0.0033444816053511,Yes,2,0.00012344916980433306
MPC2,0.0017604805615346,Yes,3,0.0001851737547064996
UBA52,0.001292589498119,Yes,4,0.0002468983396086661
RPS18,0.0012469725986063,Yes,5,0.0003086229245108327
TP53,0.001210642501385,No,6,0.0003703475094129992
RPS11,0.0012031495711744,Yes,7,0.00043207209431516574
RPS9,0.0011694680513288,Yes,8,0.0004937966792173322
RPS6,0.0011497976104022,Yes,9,0.0005555212641194987
RPL23A,0.0011488822985123,Yes,10,0.0006172458490216654
RPL23,0.0011421108418835,Yes,11,0.0006789704339238319
RPL4,0.001134097589969,Yes,12,0.0007406950188259984
RPS2,0.0011314524534918,Yes,13,0.000802419603728165
RPS23,0.0011257757309954,Yes,14,0.0008641441886303315
RPS15,0.0011056163837216,Yes,15,0.000925868773532498
RPS27A,0.00106759788635,No,16,0.0009875933584346645
RPL8,0.0010667683747009,Yes,17,0.001049317943336831
HSP90AA1,0.0010656209354012,Yes,18,0.0011110425282389975
ACTB,0.0010645691350796,Yes,19,0.001172767113141164
RPS14,0.0010591297104447,Yes,20,0.0012344916980433307
RPS20,0.0010515553130581,Yes,21,0.001296216282945497
RPS8,0.0010415813820468,Yes,22,0.0013579408678476637
JUN,0.0010401115966333,Yes,23,0.0014196654527498303
RPL9,0.0010376851100755,Yes,24,0.0014813900376519967
RPS7,0.0010354260165036,Yes,25,0.0015431146225541633
RACK1,0.0010276821518057,Yes,26,0.00160483920745633
RPL13A,0.0010165960676289,Yes,27,0.0016665637923584963
RPL19,0.0010021036167722,Yes,28,0.001728288377260663
RPS17,0.0010015165279095,Yes,29,0.0017900129621628296
HSP90AB1,0.0009982034103943,Yes,30,0.001851737547064996
RPL18,0.0009870566003313,Yes,31,0.0019134621319671626
RPL31,0.0009858619197772,Yes,32,0.001975186716869329
RPL15,0.0009842399738602,Yes,33,0.0020369113017714956
RPL6,0.0009744574523698,Yes,34,0.002098635886673662
RPL18A,0.0009718695390324,Yes,35,0.002160360471575829
RPL21,0.00096645900318,Yes,36,0.002222085056477995
RPL17,0.0009638338890495,Yes,37,0.0022838096413801616
RPL7,0.0009634928931535,Yes,38,0.002345534226282328
RPL35A,0.0009612300835043,Yes,39,0.002407258811184495
RPL26,0.0009525341915623,Yes,40,0.0024689833960866614
AHSG,0.000949379306728,Yes,41,0.002530707980988828
RPS25,0.0009479217308933,Yes,42,0.002592432565890994
