A1BG	0.0003323658595677295
A1CF	9.11726247973294e-05
A2M	0.005808308766106213
A2ML1	3.539199110829732e-05
A3GALT2	5.742433792192933e-06
A4GALT	2.735680255269962e-05
A4GNT	5.313219228090975e-06
AAAS	2.668944680772466e-05
AACS	2.531366005059123e-05
AADAC	4.885105670941272e-06
AADAT	3.81688293866646e-05
AAGAB	7.661546353242641e-06
AAK1	3.1803531913512904e-05
AAMP	8.716125962685558e-06
AANAT	3.163370876357215e-05
AAR2	1.1128909921307195e-05
AARS1	4.276465016185992e-05
AARS2	3.0134350421454952e-05
AARSD1	1.7818130490078755e-06
AASDH	9.363680037910849e-05
AASDHPPT	1.8980172663917365e-05
AASS	2.61347144655504e-05
AATF	6.12811946788113e-05
AATK	2.5163775227152627e-06
ABAT	0.00021164530533431588
ABCA1	0.0005827126831553844
ABCA12	1.9491408797063082e-05
ABCA2	4.103224358362456e-05
ABCA3	1.473692149133508e-05
ABCA4	4.638561318522317e-05
ABCA5	2.4973805592635805e-06
ABCA6	4.634452130608772e-06
ABCA7	0.00021790197014835767
ABCA8	1.887370490933185e-06
ABCA9	1.390336637262541e-06
ABCB1	5.3617633438464244e-05
ABCB10	3.061272375595938e-05
ABCB11	4.591648496323383e-05
ABCB4	3.174383266114334e-05
ABCB5	4.125478879985893e-06
ABCB6	4.122006436598213e-05
ABCB7	6.603059679608227e-05
ABCB8	4.5696781190029945e-05
ABCB9	1.0627826062918152e-05
ABCC1	6.502492248643353e-06
ABCC2	7.922904118834994e-05
ABCC3	2.5281151670545146e-05
ABCC4	4.698237589036938e-05
ABCC5	4.868332742213398e-07
ABCC6	0.00015279961248692187
ABCC8	4.324857142420346e-05
ABCC9	1.459935409984962e-05
ABCD1	8.863969163523649e-05
ABCD2	2.3442348392770823e-05
ABCD3	0.00010062229743740939
ABCD4	5.105874971744236e-05
ABCE1	7.834868477248095e-05
ABCF1	2.2334709899293077e-05
ABCF2	1.2537873778048133e-05
ABCF2-2	1.2068932592238728e-05
ABCF3	9.407261160865467e-06
ABCG1	0.00028169430575634925
ABCG2	8.629642649902429e-05
ABCG4	6.0075131348192966e-05
ABCG5	0.00023384058682098918
ABCG8	0.00013416869311499231
ABHD1	1.481254074617559e-06
ABHD12	1.4538384994817776e-05
ABHD14A-ACY1	4.91471694569609e-06
ABHD15	1.1086543029646527e-06
ABHD16A	1.2845009626147993e-05
ABHD17A	3.3899837426381087e-06
ABHD2	8.366858889080094e-07
ABHD4	1.245883136394334e-05
ABHD5	4.596551423138889e-05
ABHD6	1.4887372916436575e-05
ABHD8	7.226866916998924e-07
ABI1	6.156244516694548e-05
ABI2	4.494043045009966e-05
ABI3	1.9809448946763293e-05
ABI3BP	1.1885686967875809e-06
ABITRAM	9.017569933291235e-06
ABL1	0.0002226216844600882
ABL2	1.7641229086939193e-05
ABLIM1	6.367697333263953e-06
ABLIM2	9.420759852685603e-07
ABLIM3	6.367697333263953e-06
ABO	1.1785545985822237e-05
ABR	1.5387748866165065e-06
ABRA	3.1402457785307676e-06
ABRAXAS1	1.746029144391881e-05
ABRAXAS2	1.3360365949595299e-05
ABT1	1.2187838289377013e-05
ABTB1	3.956611918863652e-06
ACAA1	0.0001516449770987963
ACAA2	0.00011052122224733582
ACACA	0.00013043217739990714
ACACB	9.669333761147924e-05
ACAD10	4.64659863821059e-06
ACAD11	8.638556795592223e-06
ACAD8	2.327273662855483e-05
ACAD9	5.1094866008742584e-05
ACADL	5.9279886524387266e-05
ACADM	7.822006567562097e-05
ACADS	0.0001251420647773772
ACADSB	5.204767453056332e-05
ACADVL	5.33367300051432e-05
ACAN	0.0002601466213139037
ACAP1	4.499331235158771e-06
ACAP2	4.499331235158771e-06
ACAT1	9.687436016307469e-05
ACAT2	0.00010956813866487066
ACBD3	8.380513274928193e-05
ACBD4	2.5724736853816426e-06
ACBD5	5.8124498384232234e-05
ACBD6	2.951237683762558e-06
ACCS	2.3945609777447797e-06
ACCSL	2.3945609777447797e-06
ACD	1.795512491189705e-05
ACE	0.0003795135346977738
ACE2	0.0003418343653189777
ACER1	7.591042438736539e-05
ACER2	7.455687010281918e-05
ACER3	4.260539530898326e-05
ACHE	0.00011378717685234607
ACIN1	1.7744660482596558e-05
ACKR1	4.832586703429251e-05
ACKR2	7.676211313892544e-05
ACKR3	4.8531742735323453e-05
ACKR4	4.0801082703796114e-05
ACLY	0.00015083018074337504
ACMSD	1.851711381029778e-05
ACO1	0.000530590733635919
ACO2	0.00017787362493996547
ACOD1	3.3910109692956646e-06
ACOT1	2.606149218423308e-05
ACOT11	3.3726373849882293e-06
ACOT12	5.807322688519758e-05
ACOT13	1.6366573768501016e-05
ACOT2	2.8734091993461683e-05
ACOT4	2.220346117747096e-05
ACOT7	1.2961395279814363e-05
ACOT8	3.429779297386092e-05
ACOT9	3.7819160665136173e-06
ACOX1	0.00024646979341192554
ACOX2	4.274734993239011e-05
ACOX3	0.00014420485961197802
ACOXL	8.075344330539741e-06
ACP1	9.070588206488566e-05
ACP4	4.461556467089833e-06
ACP5	5.9839155536260027e-05
ACP6	5.092282652824357e-06
ACP7	3.7131083759654046e-06
ACPP	0.00040726625470946493
ACR	9.83497134123245e-06
ACRBP	9.84835054914931e-06
ACRV1	1.1149126716423122e-05
ACSBG1	5.869530152295303e-05
ACSBG2	4.5272106708483395e-05
ACSF2	2.3039333188429847e-05
ACSF3	4.924109248054822e-05
ACSL1	0.00018687941707070182
ACSL3	8.038947215578828e-05
ACSL4	0.00010034477998079415
ACSL5	9.678727994686783e-05
ACSL6	6.684900487901055e-05
ACSM1	8.32995966363049e-06
ACSM2A	5.4990369558593316e-06
ACSM2B	5.4990369558593316e-06
ACSM3	6.014449811117066e-06
ACSM4	3.849324628020137e-06
ACSM5	3.849324628020137e-06
ACSM6	3.849324628020137e-06
ACSS1	0.00013213824397717311
ACSS2	0.0001336335710722998
ACSS3	7.592003890111804e-05
ACTA1	0.00016537546382040265
ACTA2	0.000113142985056955
ACTB	0.0007754228020198161
ACTBL2	1.1905935372608033e-05
ACTC1	9.312257298018337e-05
ACTG1	0.0003049871974046726
ACTG2	3.008419786359349e-05
ACTL10	2.1062644112054434e-06
ACTL6A	0.0001098714737797776
ACTL6B	4.848326266971789e-05
ACTL7A	6.207585283365808e-06
ACTL7B	3.4237934771930774e-06
ACTL8	2.1062644112054434e-06
ACTL9	2.1062644112054434e-06
ACTN1	0.00015324344557662224
ACTN2	9.034546723314181e-05
ACTN3	3.62954079319121e-05
ACTN4	0.0001318585115318166
ACTR10	3.972445619450757e-05
ACTR1A	3.083608101442302e-05
ACTR1B	1.6234844827013347e-05
ACTR2	8.657689471522531e-05
ACTR3	6.140969871193742e-05
