Gene,NP_Score,is_Seed,Rank,P_value
TP53,0.0018675468002257,No,1,6.172458490216653e-05
CTNNB1,0.0014104944363616,Yes,2,0.00012344916980433306
CDC42,0.0011496021624163,No,3,0.0001851737547064996
H3C13,0.0011392081976004,No,4,0.0002468983396086661
H3C12,0.0011017198955724,No,5,0.0003086229245108327
FAM172A,0.0010964364254845,Yes,6,0.0003703475094129992
USP32,0.0010964364254845,Yes,7,0.00043207209431516574
ZNF407,0.0010964364254845,Yes,8,0.0004937966792173322
HP1BP3,0.0010964364254845,Yes,9,0.0005555212641194987
RPS27A,0.0010510512447409,No,10,0.0006172458490216654
EGFR,0.0010481061491332,No,11,0.0006789704339238319
EP300,0.0010440895687946,No,12,0.0007406950188259984
HDAC1,0.0010200036443094,No,13,0.000802419603728165
H4C6,0.0010037514128587,No,14,0.0008641441886303315
ZNF236,0.0009868969078487,No,15,0.000925868773532498
TTC9B,0.0009868969078487,No,16,0.0009875933584346645
PLAC8L1,0.0009868969078487,No,17,0.001049317943336831
UBC,0.0009571708120133,No,18,0.0011110425282389975
AKT1,0.0009420247855622,No,19,0.001172767113141164
UBA52,0.000940623572903,No,20,0.0012344916980433307
ACTB,0.0009215819016252,No,21,0.001296216282945497
H3-3B,0.0008968800610636,No,22,0.0013579408678476637
SRC,0.000873279582318,No,23,0.0014196654527498303
RHOA,0.0008365869337946,No,24,0.0014813900376519967
BRCA1,0.0008246962187816,No,25,0.0015431146225541633
MYC,0.0007993137104328,No,26,0.00160483920745633
CREBBP,0.0007849862963479,Yes,27,0.0016665637923584963
H3-4,0.0007802299284301,No,28,0.001728288377260663
HSP90AA1,0.000755851444702,No,29,0.0017900129621628296
MAPK1,0.000709089128848,Yes,30,0.001851737547064996
HDAC2,0.0007068053307883,No,31,0.0019134621319671626
CUL1,0.0006928983366357,Yes,32,0.001975186716869329
UBB,0.0006922313279371,No,33,0.0020369113017714956
GSK3B,0.0006862287341091,Yes,34,0.002098635886673662
PLK1,0.0006834900869963,No,35,0.002160360471575829
ATM,0.0006798861054814,Yes,36,0.002222085056477995
SMAD3,0.0006789195456348,Yes,37,0.0022838096413801616
NFKB1,0.0006733480831464,Yes,38,0.002345534226282328
CALM3,0.0006643149098105,No,39,0.002407258811184495
PRKACA,0.0006539429209102,No,40,0.0024689833960866614
GNB1,0.0006470760623426,Yes,41,0.002530707980988828
NCOR1,0.0006362381370817,Yes,42,0.002592432565890994
PRKACB,0.0006309839478218,No,43,0.002654157150793161
STAT3,0.0006298668509287,No,44,0.0027158817356953274
H3-5,0.0006236041220102,No,45,0.002777606320597494
ESR1,0.0006216389343052,No,46,0.0028393309054996606
TNF,0.0006130369487589,No,47,0.0029010554904018273
HSP90AB1,0.0006121862528067,No,48,0.0029627800753039934
H3-2,0.0006113546015279,No,49,0.00302450466020616
RBM25,0.0005977706976373,Yes,50,0.0030862292451083267
CDK1,0.0005972687543647,No,51,0.0031479538300104933
RBX1,0.0005942676071167,No,52,0.00320967841491266
H2BC21,0.0005941586871585,No,53,0.003271402999814826
PRKACG,0.0005837433683045,No,54,0.0033331275847169927
GRB2,0.000582918633828,No,55,0.0033948521696191593
POLR2A,0.0005820453031088,No,56,0.003456576754521326
CALML5,0.0005795248753321,No,57,0.0035183013394234925
PTEN,0.0005786239309183,No,58,0.003580025924325659
CALML3,0.0005772245859743,No,59,0.0036417505092278253
GNAQ,0.0005763656392985,Yes,60,0.003703475094129992
MED1,0.0005742569970675,No,61,0.0037651996790321585
NIPBL,0.0005722541018971,Yes,62,0.003826924263934325
RAB10,0.0005714781752113,No,63,0.0038886488488364917
BCL2,0.0005682170511743,No,64,0.003950373433738658
JUN,0.0005626251364013,No,65,0.0040120980186408245
RAD51,0.00056207009763,No,66,0.004073822603542991
IL6,0.0005562951946486,No,67,0.004135547188445158
CALML4,0.0005474238896588,No,68,0.004197271773347324
CNOT1,0.0005453058979634,Yes,69,0.004258996358249491
MAPK3,0.0005442644305025,No,70,0.004320720943151658
MAPK14,0.0005432370653461,Yes,71,0.004382445528053824
CALML6,0.0005408506400777,No,72,0.00444417011295599
EZH2,0.0005382930258276,No,73,0.0045058946978581566
SMARCA4,0.0005369512754143,No,74,0.004567619282760323
PRKN,0.0005366448220446,Yes,75,0.00462934386766249
INS,0.0005350716406714,No,76,0.004691068452564656
H2AZ1,0.0005348870521455,No,77,0.004752793037466823
RASA1,0.0005310398115608,Yes,78,0.00481451762236899
KMT2A,0.00053097360266,Yes,79,0.004876242207271156
SKP1,0.0005306269880806,No,80,0.004937966792173323
ATRX,0.0005303499558809,Yes,81,0.0049996913770754894
BRD4,0.0005296913360305,Yes,82,0.005061415961977656
FOXO1,0.0005291261348206,Yes,83,0.005123140546879823
PRKCA,0.0005290016402332,Yes,84,0.005184865131781988
CUL3,0.0005287238975976,Yes,85,0.005246589716684155
PTK2,0.0005255123566894,Yes,86,0.005308314301586322
WDR5,0.0005218374391141,No,87,0.005370038886488488
H3C14,0.00052140526644,No,88,0.005431763471390655
