Gene,NP_Score,is_Seed,Rank,P_value
ALB,0.0030604895318588,Yes,1,6.172458490216653e-05
AHSG,0.0026959051421176,Yes,2,0.00012344916980433306
APOA1,0.0026688830913991,Yes,3,0.0001851737547064996
APOB,0.0024561706011146,Yes,4,0.0002468983396086661
MT1E,0.0024191376284927,Yes,5,0.0003086229245108327
C3,0.0023142304347288,Yes,6,0.0003703475094129992
FN1,0.0023111390234943,Yes,7,0.00043207209431516574
SERPINA1,0.0022426521913923,Yes,8,0.0004937966792173322
A2M,0.0022316925523111,Yes,9,0.0005555212641194987
CLU,0.0022012538984826,Yes,10,0.0006172458490216654
APOA2,0.0021547415964429,Yes,11,0.0006789704339238319
FGA,0.0021481397115657,Yes,12,0.0007406950188259984
PLG,0.0020623559975417,Yes,13,0.000802419603728165
VTN,0.0020593034263491,Yes,14,0.0008641441886303315
HP,0.0020490927719906,Yes,15,0.000925868773532498
HPX,0.0019607082708012,Yes,16,0.0009875933584346645
FGB,0.0019535156982521,Yes,17,0.001049317943336831
APOC3,0.0019484752548547,Yes,18,0.0011110425282389975
FGG,0.0018924358182576,Yes,19,0.001172767113141164
ORM1,0.0018906681440885,Yes,20,0.0012344916980433307
CP,0.0018221497866537,Yes,21,0.001296216282945497
MT1X,0.0018187900170109,Yes,22,0.0013579408678476637
ITIH2,0.0017615780905683,Yes,23,0.0014196654527498303
HRG,0.0016928715126987,Yes,24,0.0014813900376519967
APOC2,0.0016856225117625,Yes,25,0.0015431146225541633
APOC1,0.0016532417214587,Yes,26,0.00160483920745633
EGFR,0.0016507216779704,No,27,0.0016665637923584963
TF,0.0016367915289015,Yes,28,0.001728288377260663
SERPING1,0.0015212900173473,Yes,29,0.0017900129621628296
CYP2C9,0.0014529328757986,Yes,30,0.001851737547064996
QKI,0.0014466217752879,Yes,31,0.0019134621319671626
SCP2,0.0014377697635485,Yes,32,0.001975186716869329
SCARB2,0.0014344476459186,Yes,33,0.0020369113017714956
CFB,0.0014308148732977,Yes,34,0.002098635886673662
SERPINA3,0.0014248594575994,Yes,35,0.002160360471575829
CYP3A5,0.0014138152307528,Yes,36,0.002222085056477995
C1S,0.0014043143288577,Yes,37,0.0022838096413801616
APOE,0.0014035166388709,No,38,0.002345534226282328
LRP1,0.0013912447614031,Yes,39,0.002407258811184495
ACSL1,0.0013900776008136,Yes,40,0.0024689833960866614
OR6A2,0.0013789538320263,No,41,0.002530707980988828
APOH,0.0013717420945792,No,42,0.002592432565890994
ALDH1A1,0.0013604512132263,Yes,43,0.002654157150793161
HSPA9,0.0013569020009544,Yes,44,0.0027158817356953274
ELMO1,0.0013462228929095,Yes,45,0.002777606320597494
