Gene,NP_Score,is_Seed,Rank,P_value
ACTB,0.0037046269335502,Yes,1,6.172458490216653e-05
ACTG1,0.0031346583808042,Yes,2,0.00012344916980433306
HLA-A,0.0031317352216469,Yes,3,0.0001851737547064996
HLA-C,0.0030885962214706,Yes,4,0.0002468983396086661
CFL1,0.0030312576480407,Yes,5,0.0003086229245108327
B2M,0.0030167257820799,Yes,6,0.0003703475094129992
HLA-E,0.0029865156297212,Yes,7,0.00043207209431516574
MYH9,0.002979505878431,Yes,8,0.0004937966792173322
HLA-B,0.0029755628353131,Yes,9,0.0005555212641194987
RPL3,0.0027568974026559,Yes,10,0.0006172458490216654
PRKN,0.0027154254881051,Yes,11,0.0006789704339238319
RPS29,0.0027115458644101,Yes,12,0.0007406950188259984
EEF2,0.0026987289758722,Yes,13,0.000802419603728165
TLN1,0.0026285242103069,Yes,14,0.0008641441886303315
TAPBP,0.0026138399259715,Yes,15,0.000925868773532498
SEPTIN9,0.0025932834257175,Yes,16,0.0009875933584346645
MT-ATP6,0.0025787474455576,Yes,17,0.001049317943336831
MT-CO1,0.0025655291047416,Yes,18,0.0011110425282389975
RPLP1,0.0025538903204412,Yes,19,0.001172767113141164
BRD4,0.0025533151409952,Yes,20,0.0012344916980433307
NFKBIA,0.0025260021404584,Yes,21,0.001296216282945497
CTNND1,0.0025204977014572,Yes,22,0.0013579408678476637
SOX5,0.0024781298587162,Yes,23,0.0014196654527498303
PARD3B,0.0024560748767485,Yes,24,0.0014813900376519967
ROBO1,0.0024490221077666,Yes,25,0.0015431146225541633
SSH2,0.002432382348218,Yes,26,0.00160483920745633
EEF1D,0.0024223662884143,Yes,27,0.0016665637923584963
ZFP36,0.0024196383361317,Yes,28,0.001728288377260663
ATXN2,0.002417782278175,Yes,29,0.0017900129621628296
MT-ATP8,0.0023935432819869,Yes,30,0.001851737547064996
ZMYM4,0.0023798601855958,Yes,31,0.0019134621319671626
FGD4,0.002376918832836,Yes,32,0.001975186716869329
GATAD2B,0.0023680153879174,Yes,33,0.0020369113017714956
ZFP36L2,0.0023599046844216,Yes,34,0.002098635886673662
TMSB4X,0.0023587428167731,Yes,35,0.002160360471575829
TMSB10,0.0023583918495306,Yes,36,0.002222085056477995
CADPS2,0.0023511720911508,Yes,37,0.0022838096413801616
