"gene","log2FC","pvalue","padj"
"UBA52",-0.288418869082498,6.23070193322333e-17,8.35537129245249e-14
"C1S",2.14847087465648,9.19023900234782e-17,1.23241105021484e-13
"COX6C",0.599022227135336,1.1264926762464e-16,1.51062667884642e-13
"JUN",-0.448074547173659,1.18258311084872e-16,1.58584395164814e-13
"A1CF",3.01533777478975,1.22666760774494e-16,1.64496126198596e-13
"ATM",-0.500888650943495,1.41863282458174e-16,1.90238661776411e-13
"ITIH1",3.83629659643644,1.69111434192174e-16,2.26778433251705e-13
"MYL6",-0.571767355522456,2.34769521254791e-16,3.14825928002675e-13
"RPL38",-0.6573289375841,2.72901137612595e-16,3.6596042553849e-13
"AUTS2",-0.92164665827261,2.78478682014171e-16,3.73439912581003e-13
"CD99",-0.886153503864195,4.11875567214988e-16,5.52325135635299e-13
"AGXT",11.6131240796093,8.00118287913705e-16,1.07295862409228e-12
"CTSB",1.10628355951971,8.78747372079566e-16,1.1784002259587e-12
"UGP2",1.31791925054314,1.04707240278226e-15,1.40412409213101e-12
"RPL19",-0.427443882591067,1.32906410576628e-15,1.78227496583258e-12
"ITIH2",2.80288450884844,1.34674376991687e-15,1.80598339545853e-12
"CPB2",3.61928330414068,2.55171341866101e-15,3.42184769442442e-12
"RPL36A",-0.647319761631757,2.61945053559947e-15,3.51268316823889e-12
"ACSM2B",5.91305444449635,2.64394677079288e-15,3.54553261963325e-12
"TM4SF4",3.43916563767356,3.14621944161007e-15,4.2190802711991e-12
"SLC2A2",3.97676702840403,3.57838595223015e-15,4.79861556194063e-12
"CTNNB1",1.29669723870858,5.70808972704039e-15,7.65454832396116e-12
"RPL36",-0.436763082093816,6.91752060953849e-15,9.27639513739111e-12
"TRPS1",1.12440917724156,8.68461105340637e-15,1.16460634226179e-11
"STARD10",2.11413245037508,9.4275800266162e-15,1.26423848156923e-11
"RPL30",-0.409418908225967,1.01834564537358e-14,1.36560151044597e-11
"PRDX6",1.32181127643725,1.04264487158109e-14,1.39818677279024e-11
"RPS6",-0.279164057297038,2.25491919972508e-14,3.02384664683134e-11
"RPL10",-0.409027611468437,2.62107006802355e-14,3.51485496121958e-11
"AKR1C2",2.84240404532511,2.81597176828821e-14,3.7762181412745e-11
"ZEB1",1.54339906719728,3.74967800567638e-14,5.02831820561203e-11
"HINT1",0.809426988588282,4.37578007220731e-14,5.86792107683e-11
"SEC61B",1.22362630812013,5.51633003521763e-14,7.39739857722684e-11
"RPL39",-0.574983652625719,7.15779733351695e-14,9.59860622424624e-11
"MT-CO3",-0.62694159628099,7.26276960606463e-14,9.73937404173267e-11
"RPL17",-0.48580730954053,8.22930958493534e-14,1.10355041533983e-10
"RPL35A",-0.581127346339037,8.35203721661305e-14,1.12000819074781e-10
"AHNAK",-0.663406257878298,1.00216791607265e-13,1.34390717545342e-10
"GPX4",0.777019000599756,1.14845946175916e-13,1.54008413821903e-10
"MAT1A",2.71578487350003,1.17182757314891e-13,1.57142077559269e-10
"RPL15",-0.434107647193328,1.66984568747376e-13,2.23926306690232e-10
"GAPDH",0.306467913369421,1.94007735201566e-13,2.601643729053e-10
"C4BPB",4.67916093613667,2.04176958559599e-13,2.73801301428422e-10
"SCP2",1.4074960882913,2.6177080250531e-13,3.51034646159621e-10
"RPLP0",-0.576894613639772,2.71136629346177e-13,3.63594219953223e-10
"FMO5",2.64271411850759,3.9389663825139e-13,5.28215391895114e-10
"PNRC1",-0.888258479842601,4.37560215328448e-13,5.86768248755449e-10
"CD74",-0.522521318585658,5.52154873032437e-13,7.40439684736498e-10
"JUND",-0.336819651349423,6.44005680742997e-13,8.63611617876359e-10
"INTS6",-0.447448213285975,1.02680632449647e-12,1.37694728114977e-09
"BAZ1A",-0.295555544738419,1.0928921691046e-12,1.46556839876927e-09
"RPL35",-0.372776977522098,1.2484843747186e-12,1.67421754649764e-09
"RPS9",-0.287423818821343,1.39518533072983e-12,1.8709435285087e-09
"PON1",3.76229342258097,1.4104021253017e-12,1.89134925002957e-09
"SORL1",-0.67985053034172,1.57974031993988e-12,2.11843176903938e-09
"C8G",3.45607830215694,1.68573555909198e-12,2.26057138474235e-09
"TTPA",3.12756502804103,2.20740544501402e-12,2.9601307017638e-09
"LINC01578",0.975189613213319,2.33765648001891e-12,3.13479733970536e-09
"RPS8",-0.293291888258825,3.36267304534091e-12,4.50934455380216e-09
"ATP5F1E",-0.573946169649351,3.48207421109909e-12,4.66946151708387e-09
"F5",2.58387552656684,4.29540058298217e-12,5.76013218177908e-09
"CCNL1",1.12304389613301,4.56032033088169e-12,6.11538956371235e-09
"AQP9",2.69393132656997,5.76438506866384e-12,7.73004037707821e-09
"AGT",3.90120118374339,5.95640035269273e-12,7.98753287296095e-09
"RPL7A",-0.460047213397298,6.31732412979008e-12,8.4715316580485e-09
"NEAT1",0.509930455137421,6.45364638511728e-12,8.65433980244227e-09
"RPS25",-0.421614611602493,6.47832121744177e-12,8.68742875258941e-09
"RPS20",-0.379138320352249,6.59587681635368e-12,8.84507081073028e-09
"METTL7A",1.26297641991111,6.78537418785657e-12,9.09918678591566e-09
"RERE",-0.460326558132512,7.14209514659708e-12,9.57754959158668e-09
"SERPINF2",3.1945211588152,1.15211467091868e-11,1.54498577370195e-08
"RPS5",-0.630672567794241,1.18612031904196e-11,1.59058734783526e-08
"RPL8",-0.255003194493042,1.25899344848965e-11,1.68831021442462e-08
"CP",2.04903765971112,1.40515308066755e-11,1.88431028117519e-08
"HELZ",-0.342215395345116,1.63788670979749e-11,2.19640607783844e-08
"IL6ST",0.936024003297552,2.05097955029555e-11,2.75036357694633e-08
"HPR",4.66803836919233,2.13424648433222e-11,2.86202453548951e-08
"MBP",-0.316155645495706,4.37162473864489e-11,5.8623487745228e-08
"CAT",1.19693697555821,4.55305654011138e-11,6.10564882028936e-08
"PICALM",0.29162658247609,6.34269569855166e-11,8.50555493175778e-08
"HSP90AB1",0.450798220499558,1.07991262410863e-10,1.44816282892967e-07
"SMAD3",-0.412844752350641,1.30091135771703e-10,1.74452213069853e-07
"PNISR",0.705015537671155,1.32715349759892e-10,1.77971284028015e-07
"RPL21",-0.464207487896701,1.48966073900903e-10,1.99763505101111e-07
"CMIP",-0.253875157852572,1.51998288236539e-10,2.03829704525199e-07
"MT-ND6",-0.629914860768522,1.61243282666456e-10,2.16227242055718e-07
"RPL26",-0.264273142300714,1.86291787153464e-10,2.49817286572795e-07
"SEPTIN9",-0.48518691452105,2.00437717294713e-10,2.6878697889221e-07
"GLUD1",0.987015992933139,2.64112831345873e-10,3.54175306834816e-07
"PRRC2B",-0.337737448158195,2.69962189962732e-10,3.62019296740023e-07
"FKBP5",-0.275765463971588,3.28897680163045e-10,4.41051789098643e-07
"ATP13A3",1.3724572725547,3.35771497095192e-10,4.50269577604652e-07
"PPP1CB",0.943643427551204,4.12989752852129e-10,5.53819258574705e-07
"RPS4X",-0.302958427098505,5.40568735012329e-10,7.24902673651534e-07
"PHLPP1",0.930165866889931,6.67908153805197e-10,8.9566483425277e-07
"ASGR1",2.51851028998768,7.74216113021481e-10,1.03822380756181e-06
"FP671120-4",-1.50821409738681,9.69961988270008e-10,1.30071902627008e-06
"ACSM2A",3.03187401116415,1.2432985733569e-09,1.6672633868716e-06
"LITAF",-0.485884546803447,1.33395421289602e-09,1.78883259949356e-06
"NFKBIA",-0.582345497838842,1.37353316401929e-09,1.84190797294986e-06
"KIF13B",-0.304651338010337,1.57679010672040e-09,2.11447553311205e-06
"NME2",0.701290349071909,1.61458119360362e-09,2.16515338062246e-06
"TLN1",-0.968714661204291,1.7565826731266e-09,2.35557736466277e-06
"HSPA9",0.857496839347479,2.06955482642092e-09,2.77527302223046e-06
"UBC",-0.274780589343552,2.31684473801464e-09,3.10688879367763e-06
"ATOX1",1.23045111586682,2.5142898048125e-09,3.37166262825356e-06
"GPHN",1.0221339228355,2.65487413714233e-09,3.56018621790787e-06
"HNRNPA2B1",0.418773156422897,3.06941707238732e-09,4.1160882940714e-06
"PLG",3.42395049273463,3.3252766680975e-09,4.45919601191874e-06
"ZFP36L1",-0.438855794251677,3.56990133538888e-09,4.78723769075649e-06
"RBM39",0.317359140700008,3.84535761504909e-09,5.15662456178082e-06
"PRDX1",0.59952469254914,4.14198148845102e-09,5.55439717601281e-06
"ST3GAL1",-0.373076642889508,4.1436682807266e-09,5.55665916445437e-06
"ESYT2",0.810519298783245,4.2496324923319e-09,5.69875717221708e-06
"PUM1",0.483881491566604,5.16916437225745e-09,6.93184942319724e-06
"ALCAM",1.43957683783375,5.34095495161669e-09,7.16222059011798e-06
"WAC",0.388736521504029,5.41069634437972e-09,7.25574379781321e-06
"RPS18",-0.348166075335163,5.44233628538115e-09,7.29817295869612e-06
"CPT1A",-0.841474122201878,6.08382815936874e-09,8.15841356171348e-06
