"gene","log2FC","pvalue","padj"
"TMBIM6",0.273523614820806,1.08415752966083e-07,0.000145385524727517
"SCD",0.675038116922407,1.12301325772274e-07,0.000150596077860619
"CD99",0.363844099053943,1.12666755559186e-07,0.000151086119204868
"PTPN4",-0.368902168660828,1.13749536758958e-07,0.000152538128793762
"BAZ1A",0.614486202488656,1.14044094469424e-07,0.000152933130683498
"MED13L",-0.335563930407264,1.22127097521279e-07,0.000163772437776035
"ZBTB20",-0.554491359722956,1.24624991698551e-07,0.000167122113867757
"VMP1",0.658669608198063,1.37174145458065e-07,0.000183950529059265
"MAPKAP1",-0.525882172397913,1.38545160861399e-07,0.000185789060715137
"FGL1",0.344732289776488,1.63015080386218e-07,0.000218603222797918
"HIVEP2",-0.742617039734242,1.75101975504023e-07,0.000234811749150895
"TPRG1",-0.889701715549146,1.8261145661717e-07,0.000244881963323625
"TBC1D22A",-0.303746618606565,1.84125165800036e-07,0.000246911847337848
"INSR",1.77356543942563,1.87240141233497e-07,0.000251089029394119
"UQCR11",1.12784200907103,1.88203431073776e-07,0.000252380801069933
"SPPL2A",0.274364911344878,1.95970678755884e-07,0.00026279668021164
"HNRNPA3",-0.40783900598576,1.99605196319168e-07,0.000267670568264005
"RALGAPA1",-0.443259111729837,2.29146646872091e-07,0.000307285653455474
"VPS13C",-0.597382049315021,2.42616370555309e-07,0.00032534855291467
"KLF6",0.68112108692292,2.44017531322856e-07,0.00032722750950395
"PHIP",-0.612308848712473,2.67210219652856e-07,0.00035832890455448
"DUSP16",-0.546491046012854,2.72243864937036e-07,0.000365079022880565
"CLASP1",-0.300746042993347,2.75278887662625e-07,0.00036914898835558
"TASOR2",-0.535485939053935,2.89671389561968e-07,0.000388449333402599
"UBAC2",-0.654801306951835,2.95971041205657e-07,0.000396897166256787
"HLA-B",-0.351720447668858,2.98512371564684e-07,0.000400305090268241
"RPL11",0.432811879394673,3.09216435341592e-07,0.000414659239793075
"EPC1",-0.433631806332006,3.18762780473466e-07,0.000427460888614918
"SORL1",-0.275082319266788,3.29252370342117e-07,0.00044152742862878
"C8G",1.33804485099825,3.34696471526225e-07,0.000448827968316668
"ANKH",-1.15423806635382,3.5080593470742e-07,0.00047043075844265
"ST6GAL1",-0.569228300362795,3.55389379115927e-07,0.000476577157394458
"HSPA9",0.835340500968124,3.63509425710915e-07,0.000487466139878337
"IFITM2",0.670586965015652,3.81923574831036e-07,0.000512159513848419
"VWA8",-0.98383820992529,3.82957903056762e-07,0.000513546547999117
"RPL35",0.754013223210818,3.9963321173781e-07,0.000535908136940403
"ATP5F1B",0.795664154108265,4.0175792318617e-07,0.000538757374992654
"ATP2B4",0.417029131221526,4.01909908896984e-07,0.000538961187830855
"VPS13A",-0.428054246684285,4.07373028454059e-07,0.000546287231156893
"MT1E",-1.22710495111054,4.10772242306411e-07,0.000550845576932897
"ANKRD44",-0.334542176577696,4.10822202483168e-07,0.000550912573529928
"ALDH1A1",0.945703797857083,4.3836531932153e-07,0.000587847893210171
"NCOR1",-0.354559251776092,4.39724869451891e-07,0.000589671049934987
"RBM6",0.420220167182167,4.4296417215804e-07,0.000594014954863931
"NBPF12",-0.309023814900112,4.48650999257545e-07,0.000601640990004368
"JMJD1C",-0.288158578729566,4.49715962611594e-07,0.000603069105862148
