"gene","log2FC","pvalue","padj"
"TMCC1",-0.492466580133521,7.16583382329449e-06,0.00960938315703791
"SHANK2",-2.16243752817584,7.19853183987663e-06,0.00965323119727456
"DHCR24",1.60511847617829,7.41713844903112e-06,0.00994638266015073
"ATP2B1",0.693440581698726,8.11946139069447e-06,0.0108881977249213
"ERC1",-0.379180958695826,8.67266141160979e-06,0.0116300389529687
"PRKDC",-0.406090751131691,1.09061471026828e-05,0.0146251432646976
"ITGB1",0.408673371356401,1.1319779890774e-05,0.0151798248335279
"ACADSB",1.38759161088443,1.19879596242447e-05,0.0160758538561121
"TENT2",0.445138697678087,1.24671548865854e-05,0.016718454702911
"DUSP16",-0.556491249874516,1.31201164943212e-05,0.0175940762188848
"ARGLU1",0.514758062715656,1.41282757533532e-05,0.0189460177852467
"ZC3H13",-0.421611123306986,1.45512977261133e-05,0.019513290250718
"H6PD",-0.760115278233961,1.49228072227577e-05,0.0200114844857181
"ZMYM4",-0.50024406586185,1.57593519712338e-05,0.0211332909934245
"ANKRD28",0.716633412844089,1.62757924733782e-05,0.0218258377068002
"ZFAND5",0.667002868816146,1.73543667890743e-05,0.0232722058641486
"CLDN1",3.19806674948351,1.78268902344809e-05,0.0239058598044389
"UBE2D3",0.527139187319592,1.79993782673997e-05,0.024137166256583
"ATP11B",0.255835338055534,1.84664663765373e-05,0.0247635314109365
"CHCHD2",0.411919565014508,1.96578583014579e-05,0.026361187982255
"GTF2I",-0.289378853867046,2.0921875781969e-05,0.0280562354236204
"VPS13D",-0.287462787020803,2.21646401645477e-05,0.0297227824606584
"DLEU1",-0.568134254410823,3.29043614263751e-05,0.0441247486727691
"ATP1B1",-1.00264190540965,3.73052977512942e-05,0.0500264042844856
"RAD23B",0.797262703092829,3.78448828366021e-05,0.0507499878838834
"DENND5B",-1.16266096393861,4.09015760827585e-05,0.0548490135269792
"EIF3E",0.656860529021809,4.33001843151382e-05,0.0580655471666003
"SLC23A2",-0.730378967888245,4.65420110615482e-05,0.0624128368335362
"CTNNB1",0.625486512934704,5.92763314378067e-05,0.0794895604580988
"FRYL",0.323133476330941,6.47545406351939e-05,0.086835838991795
"SLC39A11",-0.339570539314586,6.60196816232906e-05,0.0885323930568327
"LARP1",-0.428046814229881,6.74392757245458e-05,0.0904360687466159
"ATP2A2",-0.358689886486561,6.76455469766219e-05,0.09071267849565
"CTSB",0.83329385528921,8.52559588385829e-05,0.11432824080254
"TOR1AIP2",1.02074506217202,8.72098861879457e-05,0.116948457378035
"SERINC5",-0.308924595322462,8.75851576728734e-05,0.117451696439323
"PON2",1.73905178759144,8.94593191138268e-05,0.119964946931642
"ITGA1",-0.870937301535412,9.03395078899289e-05,0.121145280080395
"BAZ2B",-0.536174906742783,9.39698466388559e-05,0.126013564342706
"OTULIN",0.678014618324734,0.000100571732871919,0.134866693781243
"CCNL1",0.364971075496921,0.000104880305012548,0.140644489021827
"HERC2",-0.475557523141589,0.000108160612164897,0.145043380913127
"NUMB",-0.309673955050019,0.000109499497804267,0.146838826555522
"PRKAG2",-0.32425635395369,0.0001128770820083,0.15136816697313
"THRB",-1.19950908603571,0.000118015439447518,0.158258704299122
"MCL1",0.386500721534393,0.000122887361654135,0.164791951978195
"MAN1A2",0.610801445187925,0.000123449679709831,0.165546020490884
"ZBTB20",0.378792215523305,0.000129169448251098,0.173216230104722
"SIL1",-0.550152561940965,0.000131652219434852,0.176545626262136
"TBCA",0.542494063543152,0.000140076154372836,0.187842123013973
"EFR3A",0.477450223408728,0.000140326416393278,0.188177724383386
"SQSTM1",0.300053329970242,0.000144720948796067,0.194070792335525
"F12",3.91598043387152,0.000146463826342169,0.196407991124849
"TFG",0.748272261717587,0.000186115350556885,0.249580685096783
"DENND4A",0.428892797279757,0.00019757614380759,0.264949608845979
"DENND1B",0.366713165442426,0.000210579044677316,0.282386498912281
"HECTD4",-0.273354149699957,0.000213091570048668,0.285755795435264
"CCDC91",0.328946435016623,0.000216863448901534,0.290813884976957
"CDK13",-0.270561654041831,0.000218748210369587,0.293341350105616
"EIF3A",0.315906858428867,0.000220388913253504,0.295541532672949
"VAPA",0.637619534735097,0.000237832767377952,0.318933741053834
"ATP13A3",0.610433232487345,0.000254621382836762,0.341447274384098
"PDE4D",-0.45015838169292,0.000260791585400196,0.349721516021663
"LEPR",0.747177170445238,0.000274273551785282,0.367800832944064
"FGL1",2.07020884653562,0.000287323407747969,0.385300689790026
"ZKSCAN1",-0.617860178382674,0.000310058056694708,0.415787854027604
"VPS13C",0.269063350908639,0.000327055743206335,0.438581751639695
"RICTOR",0.398510180023742,0.000332196980243465,0.445476150506486
"DSP",2.63650839752524,0.000338145484177521,0.453453094282056
"ALDH3A2",1.01886885941881,0.000339857794168964,0.455749301980581
"PTPRK",-1.14844513446319,0.000403938208349569,0.541681137396772
"NAV2",-0.789931044480302,0.000424133951474292,0.568763628927026
"IL6R",-0.525539738695411,0.000428179189242265,0.574188292773877
"NR3C1",0.403052147109873,0.000457387624833782,0.613356804902102
"SP100",0.262198146721705,0.00050603624104176,0.678594599237
"UQCR11",0.518031934053796,0.000507337439166591,0.680339505922399
"EIF4G1",-0.57562226753895,0.000512838381099194,0.687716269054019
"CCSER2",0.34871424357689,0.000561613666798996,0.753123927177454
"INSIG1",0.900298228662262,0.000568978036206699,0.762999546553184
"ZNF292",0.335242561458687,0.000593039299854489,0.79526570110487
"TMED10",-0.290586149230738,0.000652872193287754,0.875501611198878
"PSD3",-0.969052889962024,0.000657200401208868,0.881305738021093
"PARD3",-1.66665244290201,0.00067281979060291,0.902251339198502
"ZFAND6",0.444747054774142,0.000733883454614647,0.984137712638242
"SLC38A4",2.111471266535,0.000735736884394009,0.986623161972366
"NPM1",0.638340601678591,0.000755671375448591,1
"DMXL1",-0.380500573725921,0.000784239937207757,1
"TGOLN2",-0.273848651276164,0.000823982375577293,1
"DST",-0.68215933210918,0.000831414133946222,1
"MEF2A",0.544003706938431,0.000843996877136988,1
"GLUD1",0.807910291817717,0.000866708823072311,1
"CANX",-0.321510540772743,0.000871325686499368,1
"RBM47",-0.287302943814095,0.00087905314549674,1
"GPAM",1.64435840663748,0.00090535070990624,1
"EIF4G2",0.271786207211338,0.000932680751305372,1
"DLC1",-1.42024238694629,0.000961329426263931,1
"COG5",0.294118878277475,0.00101114195227873,1
"DECR1",0.728334639751516,0.00101515468461266,1
"EXOC4",0.302809455516311,0.00104167171197553,1
"ERRFI1",0.992389567111807,0.00109901328258128,1
"CYP4A11",2.81950144571774,0.00111286099571358,1
"SNX13",0.579427813646966,0.00116935379951516,1
"G6PC",1.76062270877604,0.00119786076269726,1
"RAPGEF6",-0.273633881185508,0.00120146878468431,1
"MAPKAP1",-0.540477731838113,0.00129603920144148,1
"NEK7",0.36557742046762,0.00130168512970915,1
"NNT",0.767529073141592,0.00133256093634353,1
"TMEM131",0.460073953647798,0.00139938144137393,1
"CRADD",0.497421940490174,0.00144447588207031,1
"C5",1.56479378771164,0.00151991761391311,1
"PTPRG",-0.582441732657412,0.00158285577852017,1
"LRMDA",-0.510568168151323,0.00162318009860183,1
"SNHG14",-0.296082952479862,0.00168841998215182,1
"NORAD",-0.507568858203224,0.00171901567383385,1
"L3MBTL4",-0.601314398242653,0.00178136878551892,1
"PTBP2",0.436756600416148,0.00180864406767798,1
"CNOT2",0.394840297073344,0.00187457669693287,1
"NFIC",-0.50933765337499,0.00192122633904063,1
"NSUN6",-0.358898491901957,0.00205547092316408,1
"HNRNPA3",0.252048611327191,0.00205574792412472,1
"PCGF5",0.433176037067482,0.00210305596650712,1
"KIAA0232",0.525538005972572,0.00211013200219755,1
"HSD17B4",0.905083013052833,0.00212646575217484,1
"EGLN1",0.809751078029287,0.00214595647311709,1
"GALNT2",-0.451032934988245,0.00230176711146263,1
"HNRNPC",0.341280990208398,0.00246603559666409,1
"ASL",-0.272998614352693,0.00265036004864741,1
"ITSN1",-0.759856859912202,0.0028062525949952,1
"ITIH4",1.31570722320807,0.00282963437592937,1
