,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
ACADVL,37,darkgrey,darkgrey,1,0.20527219949886033,-0.1507832182971599,0.12878115106099092,-0.17682545884916898
IQSEC1,37,darkgrey,darkgrey,1,0.21225039128592488,-0.15606368282558836,-0.4864543603337767,0.5470374879696371
ZKSCAN1,37,darkgrey,darkgrey,1,-0.03999157025750224,-0.16292492720641683,-0.1526255351993313,0.09987567957623207
ROBO1,37,darkgrey,darkgrey,1,0.039407744475363646,-0.17602459737409717,-0.16398492524710517,0.15670494596017912
CRADD,37,darkgrey,darkgrey,1,0.17660544443065856,-0.18688876974521632,-0.09389468042371607,0.09074969235877749
FGD4,37,darkgrey,darkgrey,1,0.046084549805624014,-0.19136241902515708,-0.2057042757400158,0.2210212238040788
SPPL2A,37,darkgrey,darkgrey,1,0.029537326039107817,-0.2294146422300433,-0.4645617008929818,0.3961337210694059
ABHD2,37,darkgrey,darkgrey,1,0.25438930711711605,-0.23867386743741337,-0.12256904798124259,0.13091385011561563
KLF9,37,darkgrey,darkgrey,1,0.10065475315716253,-0.24106053283337828,-0.13604780586547832,-0.03206853878101444
TAX1BP1,37,darkgrey,darkgrey,1,0.13919014759937914,-0.24858251901861234,0.07829080660710369,-0.17422838745040642
LARP4,37,darkgrey,darkgrey,1,0.14631325591948913,-0.26262647152478946,-0.44636120709072125,0.37596134189158753
IBTK,37,darkgrey,darkgrey,1,0.12916177790516423,-0.26460093414364205,0.1438159211414184,-0.2630882190192584
CLMN,37,darkgrey,darkgrey,1,0.2972124672330263,-0.27024168424540973,-0.4917116908720505,0.4327784900993442
LARP1,37,darkgrey,darkgrey,1,0.2330969114199384,-0.2777537728219094,-0.08844899012448644,0.06846349380704014
RESF1,37,darkgrey,darkgrey,1,-0.0523007514918451,-0.2918854492297824,0.03281573711143288,-0.16478969454732748
XBP1,37,darkgrey,darkgrey,1,0.4311351322219011,-0.3015660396967628,-0.24850435119681957,0.26770679746777715
MET,37,darkgrey,darkgrey,1,0.25993151195297537,-0.3075387757281453,-0.18144648207508615,0.13094176665021165
CASK,37,darkgrey,darkgrey,1,0.1632288033947359,-0.3095856504496525,0.08971186387709988,-0.21203364958263138
EGLN1,37,darkgrey,darkgrey,1,0.38200751471621847,-0.3117465775651034,-0.22631760445561047,0.2238852505968762
NFIC,37,darkgrey,darkgrey,1,0.15548456464984792,-0.31198072786603975,-0.5939397825424997,0.5525186680830093
OTULIN,37,darkgrey,darkgrey,1,0.24663468009706446,-0.3212532171839239,-0.4477106560191316,0.4034470397218571
PLPP1,37,darkgrey,darkgrey,1,0.20029282913272659,-0.3235041247769102,0.2604544350861635,-0.42655224610154996
STAT1,37,darkgrey,darkgrey,1,0.09638555468370243,-0.35414800292412674,-0.25296661013039573,0.18290138761309682
ZC3H13,37,darkgrey,darkgrey,1,0.42871280918550014,-0.35962300260360863,-0.26185063827537536,0.23117693551685417
AHR,37,darkgrey,darkgrey,1,0.07621742033709986,-0.3622028410851569,0.03890405391864472,-0.21595923955176385
PPARGC1A,37,darkgrey,darkgrey,1,0.2513686827653516,-0.37550152566096195,-0.13367100214596964,0.06402359856971425
LPGAT1,37,darkgrey,darkgrey,1,0.20514384818743392,-0.37633045966893264,-0.07330583329484736,-0.05682883116902559
ITGA1,37,darkgrey,darkgrey,1,0.29858764576381397,-0.4015395988937842,0.2515207409014943,-0.40284617665417555
AIG1,37,darkgrey,darkgrey,1,0.3944350262228895,-0.4303000123022311,0.23059389931874183,-0.38883775066659154
MTDH,37,darkgrey,darkgrey,1,0.24741721621446047,-0.45763205252718125,-0.6081903269756509,0.5185175515188053
GLUD1,37,darkgrey,darkgrey,1,0.3638343587191485,-0.4662722211828509,-0.23322489332987958,0.0900793903242229
SERPINF2,37,darkgrey,darkgrey,1,0.36493961934550767,-0.46786400908753617,-0.22171799265976733,0.10973462789097743
ZBTB38,37,darkgrey,darkgrey,1,0.326502126659147,-0.48050084336125193,-0.20828175445260183,0.062230930055447685
SLC23A2,37,darkgrey,darkgrey,1,0.5181912679625431,-0.5820250434191108,-0.39128138357096925,0.2440235665270159
SORBS2,37,darkgrey,darkgrey,1,0.4476562548393078,-0.5848167291947778,-0.21036224522421512,0.0860913278602932
PTPRF,36,darkgrey,darkgrey,1,0.4037679119080372,-0.5991189004252103,-0.23621686779679923,0.07226603644080916
CDK6,37,darkgrey,darkgrey,1,0.3671633542312645,-0.6109492136540101,-0.18616122696330853,0.006913402029335927
FP236383-3,37,darkgrey,darkgrey,1,0.3300553037828163,-0.6188247905190509,0.10962840214842802,-0.3701741820656726
C1R,37,darkgrey,darkgrey,1,0.5197010099742095,-0.7621502631222471,-0.2783794883952161,0.03873465475915587
MIA3,37,darkgrey,darkgrey,1,0.4964418676189747,-0.7675224537417545,-0.27594325433836897,0.05145856694615283
