,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro
HECTD4,37,dimgrey,dimgrey,2,-0.5428171122486521,0.6596805994897894,0.7847006295744483,-0.6519902478585389
LPIN2,37,dimgrey,dimgrey,2,-0.6331941330930253,0.6795479724574305,0.7842947155257357,-0.6773466824031124
ATR,37,dimgrey,dimgrey,2,-0.29219435796320137,0.4285303631804864,0.7839732488866733,-0.7374000278530637
SCAF11,37,dimgrey,dimgrey,2,-0.6849891242450077,0.784869118313766,0.7837851678161397,-0.6383862966331505
RBPMS,37,dimgrey,dimgrey,2,-0.4068614093017475,0.2533521621139406,0.7832114557146128,-0.8500247531635845
PPP2R2A,37,dimgrey,dimgrey,2,-0.7091584476318141,0.7624743830148757,0.7830315635701383,-0.6400895176091987
PARD3B,37,dimgrey,dimgrey,2,-0.23019307179710322,0.14198919449679945,0.7828842353354171,-0.8805810220720635
MBD5,37,dimgrey,dimgrey,2,-0.24030865849664446,0.1965297820926696,0.7825581961871155,-0.8119721927324168
RALGAPA2,37,dimgrey,dimgrey,2,-0.3473268281188076,0.19347429365449095,0.7824680919483457,-0.9041925656797345
HDAC4,37,dimgrey,dimgrey,2,-0.49617730253810527,0.7322621541271332,0.7824447931464598,-0.6352852708053833
ITCH,37,dimgrey,dimgrey,2,-0.7150526146699319,0.804921069039355,0.7823698704985064,-0.6422398343123357
HERC4,37,dimgrey,dimgrey,2,-0.30737235096186016,0.4878649004869859,0.7818577827095886,-0.7303927881590425
ATG7,37,dimgrey,dimgrey,2,-0.7437898862698533,0.7807627967175638,0.7804978843795678,-0.6466374186029918
VPS13C,37,dimgrey,dimgrey,2,-0.4100436288232491,0.40007695860970344,0.7799848588487711,-0.7714318936790153
ASXL1,37,dimgrey,dimgrey,2,-0.4032744261335057,0.6417326008805824,0.7797524510022592,-0.6518769600496966
ETNK1,37,dimgrey,dimgrey,2,-0.34657229614179746,0.5056900819810527,0.7779279242445458,-0.6875261708349467
HELZ,37,dimgrey,dimgrey,2,-0.22396778455483374,0.4482267874529681,0.7773434022644296,-0.7188222833156506
BCLAF1,37,dimgrey,dimgrey,2,-0.7057352274900818,0.7837572888935906,0.7767156909092569,-0.6262860122224606
HERC2,37,dimgrey,dimgrey,2,-0.4693261717249608,0.33335972486708054,0.7757469525121803,-0.8088930277017178
N4BP2L2,37,dimgrey,dimgrey,2,-0.732746482722538,0.7564286091125278,0.7741920793411792,-0.6561907204800675
KDM4C,37,dimgrey,dimgrey,2,-0.6748107877049887,0.6246842961313033,0.7738874996176207,-0.7164508158933535
THOC2,37,dimgrey,dimgrey,2,-0.5597976274286666,0.6620954352611657,0.7735721786593229,-0.6842940220482587
CTNNA1,37,dimgrey,dimgrey,2,-0.4012987903803387,0.285946258050426,0.7734781427542026,-0.8383261369173067
ANO6,37,dimgrey,dimgrey,2,-0.2187706806272062,0.17345380283555886,0.7733659498816343,-0.8265294883442829
MAPK1,37,dimgrey,dimgrey,2,-0.45051886621251097,0.5961140116647304,0.7729840289644674,-0.6697993216281689
NEAT1,37,dimgrey,dimgrey,2,-0.6527643444696074,0.8757176018829929,0.7715207734800441,-0.586970626372146
TRIP12,37,dimgrey,dimgrey,2,-0.22179497307900908,0.2238300578264325,0.7714314393386519,-0.8305018687981878
PDS5A,37,dimgrey,dimgrey,2,-0.5615089862621125,0.7103363838338873,0.771400181043395,-0.6332842139795811
SETD2,37,dimgrey,dimgrey,2,-0.684560794601828,0.6780690859834875,0.7704440693758742,-0.6980058696317195
TMEM131,37,dimgrey,dimgrey,2,-0.2573539522853613,0.26966143738029713,0.7701662280807798,-0.8038330364835007
TRPM7,37,dimgrey,dimgrey,2,-0.7254218970568449,0.6915644436380216,0.769857062089274,-0.6823558375113116
SRSF11,37,dimgrey,dimgrey,2,-0.40143299298514673,0.631053886307875,0.7693394907159001,-0.6468191953244189
SEC24B,37,dimgrey,dimgrey,2,-0.25147828893780405,0.44777796575077616,0.7692248383885889,-0.6769982350804022
MBNL2,37,dimgrey,dimgrey,2,-0.43828943398537507,0.4874338702609814,0.7690112018581047,-0.7320147371448544
WDR33,37,dimgrey,dimgrey,2,-0.46443805265839977,0.4499134137854364,0.7681981659805139,-0.7461855522946179
TOP1,37,dimgrey,dimgrey,2,-0.8021181341541517,0.8475048095365669,0.7679757201636634,-0.6518958933712883
FOXN3,37,dimgrey,dimgrey,2,-0.8443316976660611,0.8711406636202148,0.7668879396073249,-0.6323293940527215
RASA1,37,dimgrey,dimgrey,2,-0.6153077104358787,0.5937040957576849,0.7664375981091885,-0.6992889960029125
FOXP1,37,dimgrey,dimgrey,2,-0.8502698616005185,0.8617020474613435,0.7662677106679779,-0.622377293819694
SND1,37,dimgrey,dimgrey,2,-0.37090640678209713,0.24940579021939552,0.7640903348752953,-0.8116541958036864
DNAJC1,37,dimgrey,dimgrey,2,-0.5832539063297058,0.5951938733183982,0.7640232160588277,-0.7396994557479183
ACBD6,37,dimgrey,dimgrey,2,-0.43600099806667153,0.32953105096262236,0.7638085155439285,-0.8086409781954034
MEF2A,37,dimgrey,dimgrey,2,-0.43958090271942757,0.44317779756584186,0.763201872740825,-0.7382983564378378
COMMD10,37,dimgrey,dimgrey,2,-0.06482051549369237,0.14996673381928027,0.7620645290778586,-0.8141070850006856
MKLN1,37,dimgrey,dimgrey,2,-0.4713863642521793,0.4717248056578788,0.7598095925014072,-0.7553361589224894
ATP2B4,37,dimgrey,dimgrey,2,-0.3736173433800473,0.4040801629239142,0.7593330116584835,-0.7732737767620729
TFPI,37,dimgrey,dimgrey,2,-0.20980792269915505,0.38119552446791666,0.758953034321774,-0.7293078382903102
ATRX,37,dimgrey,dimgrey,2,-0.7680243030672608,0.8394822136881336,0.7589485473811891,-0.6056570297973529
RAP1A,37,dimgrey,dimgrey,2,-0.5948970764352969,0.7394919535663216,0.7588234766926886,-0.6258667472912224
HNRNPH1,37,dimgrey,dimgrey,2,-0.760719320525627,0.8515152683655166,0.758439972623149,-0.6038590013292252
METTL15,37,dimgrey,dimgrey,2,-0.23442496431755014,0.16761445375158873,0.7574114924940775,-0.8282908386964155
CUL3,37,dimgrey,dimgrey,2,-0.7732988376803343,0.7248173537202468,0.7565989142320596,-0.6870442777765752
TUT4,37,dimgrey,dimgrey,2,-0.7774339498648404,0.800123092733967,0.755838583714487,-0.6385828038214363
SON,37,dimgrey,dimgrey,2,-0.5806727739615101,0.5243254813279294,0.755703379728938,-0.7222374160628863
ANKIB1,37,dimgrey,dimgrey,2,-0.41324466939822063,0.49743343488236175,0.7556534933200331,-0.7057940716543915
SETX,37,dimgrey,dimgrey,2,-0.4876155613487153,0.5972827623556956,0.7555622635652715,-0.6800301813717549
MAP4K4,37,dimgrey,dimgrey,2,-0.4272289181927911,0.37557018326721753,0.7540267502021717,-0.7042941193198107
LUC7L2,37,dimgrey,dimgrey,2,-0.1830273569572511,0.25502403352298086,0.7539048807480992,-0.7502830206062393
NSUN6,37,dimgrey,dimgrey,2,-0.512938849846402,0.5894545933832644,0.752791029646904,-0.6880898041732569
SP100,37,dimgrey,dimgrey,2,-0.6534940821135801,0.7351626674083265,0.7524427578836447,-0.6281313095741927
TOP2B,37,dimgrey,dimgrey,2,-0.46470282506489147,0.6450951178981716,0.750656252579017,-0.5887569902751797
KTN1,37,dimgrey,dimgrey,2,-0.34172472192153897,0.35023312375662397,0.7498593209855587,-0.7549505257855416
SNHG14,37,dimgrey,dimgrey,2,-0.540655724063363,0.4038763320338826,0.7497364823211595,-0.7932664344727498
AC118549-1,37,dimgrey,dimgrey,2,-0.22035053044861197,0.29932215306673116,0.7478720292839778,-0.7463437552621415
SNX13,37,dimgrey,dimgrey,2,-0.1507484696275473,0.13108335003246607,0.7468708174758136,-0.8338590607906751
PARD3,37,dimgrey,dimgrey,2,-0.5809869458880796,0.48111921611713526,0.7461479280844572,-0.7885417786397341
FOXO3,37,dimgrey,dimgrey,2,-0.3559841923136302,0.5984503555885924,0.7457847185994947,-0.6105564825951165
CADPS2,37,dimgrey,dimgrey,2,-0.18387965943425463,0.28334418030904646,0.7445634259673413,-0.7209159863129239
ZNF207,37,dimgrey,dimgrey,2,-0.6526147188186524,0.6577547154473997,0.7442187999147942,-0.6947632859214454
DAAM1,37,dimgrey,dimgrey,2,-0.15781827965668865,0.1995649525873075,0.7427685459971963,-0.8074392852282039
RABGAP1L,37,dimgrey,dimgrey,2,-0.820553325191765,0.9068477460303613,0.7416089353372782,-0.5566167773487926
ELOVL5,37,dimgrey,dimgrey,2,-0.6066429053891611,0.7081308380837767,0.7403672831215729,-0.6136822522356309
DIP2B,37,dimgrey,dimgrey,2,-0.6684637133974263,0.6252141705600722,0.7387915319440778,-0.6545788987374219
XRCC5,37,dimgrey,dimgrey,2,-0.051573746054630824,0.18526280458932906,0.7373142835942232,-0.7549456261791238
FOXJ3,37,dimgrey,dimgrey,2,-0.38705315634114074,0.32694093733963814,0.737147630619516,-0.7316170971502659
KDM6A,37,dimgrey,dimgrey,2,-0.4835361922696438,0.6310940321966486,0.736570563043591,-0.6230643213630741
MARCH7,37,dimgrey,dimgrey,2,-0.2975287122961791,0.1845947703068498,0.7357676201610754,-0.8383947344335304
SMG1,37,dimgrey,dimgrey,2,-0.33092729021324513,0.5700635384969824,0.7356551262183217,-0.6145569463084086
HTT,37,dimgrey,dimgrey,2,-0.7202101615198572,0.808653305580688,0.73266768672234,-0.5768179744776459
CAB39,37,dimgrey,dimgrey,2,-0.30197398185873275,0.46532630951498394,0.7316622849819853,-0.6374952978777124
SMG7,37,dimgrey,dimgrey,2,-0.41093408670049614,0.27085827741630053,0.7307545936223568,-0.7716789194436082
GNB1,37,dimgrey,dimgrey,2,-0.7801478703244927,0.747710069756171,0.7301890622986623,-0.6292931994060342
PKN2,37,dimgrey,dimgrey,2,-0.16693177621188426,0.26122652110785816,0.7297316193438755,-0.7524531827270432
PPP3CA,37,dimgrey,dimgrey,2,-0.3178991672259737,0.21065997373216727,0.7296976990839641,-0.8495875305385517
CAMKMT,37,dimgrey,dimgrey,2,-0.7033015261857896,0.8161779585190355,0.728636219546184,-0.5528234972212267
INTS6,37,dimgrey,dimgrey,2,-0.6490682185186987,0.8110163213103566,0.7284429195972476,-0.595801432842934
TRIM44,37,dimgrey,dimgrey,2,-0.06887159529678057,0.11980736967762154,0.7283525140016253,-0.7699468850961704
UBE3A,37,dimgrey,dimgrey,2,-0.30169893839748385,0.2841820003750731,0.7276252802304186,-0.7468381633573814
ATAD2B,37,dimgrey,dimgrey,2,-0.6810372645906247,0.7288106373491595,0.7275130307950676,-0.6264277925058115
EML4,37,dimgrey,dimgrey,2,-0.5634792903487628,0.5043114647184008,0.7265994163513042,-0.6750114856675109
SRPK2,37,dimgrey,dimgrey,2,-0.8450339053315358,0.8085117692442877,0.7264456702224137,-0.604954754357761
RAB3GAP2,37,dimgrey,dimgrey,2,-0.4759830731795214,0.5076943101696957,0.7259432219969274,-0.6667850478011431
CNOT4,37,dimgrey,dimgrey,2,-0.17293129834938156,0.30024404291355994,0.7259113575982055,-0.692662051213336
CFLAR,37,dimgrey,dimgrey,2,-0.2891190426765208,0.4860473133483797,0.7251222441220888,-0.6214856969608087
PAK2,37,dimgrey,dimgrey,2,-0.4678926752459495,0.6395511321670676,0.7241218774957945,-0.5476867778961882
CHD1,37,dimgrey,dimgrey,2,-0.7221158223586333,0.8301862487769689,0.7227123575563227,-0.5450069853594938
RPTOR,37,dimgrey,dimgrey,2,-0.09366530248598846,0.34108859016078297,0.7215324272171636,-0.6535910473011004
SUMF1,37,dimgrey,dimgrey,2,-0.671907679908174,0.6195284653361773,0.7211177796837482,-0.645179698023085
SMARCC1,37,dimgrey,dimgrey,2,-0.7012014567024142,0.7274238253329208,0.7209326318839856,-0.6067540760299017
MAPKAP1,37,dimgrey,dimgrey,2,-0.48744370294721595,0.4759467069269102,0.7205790805917128,-0.6934454308803512
UMAD1,37,dimgrey,dimgrey,2,-0.3206549166168625,0.31847531148531016,0.7196885604116323,-0.7705158011405756
BBX,37,dimgrey,dimgrey,2,-0.536654980200293,0.6424904228487217,0.7195819329201094,-0.5811935016695503
RBM33,37,dimgrey,dimgrey,2,-0.15141667643721268,0.1600894312136538,0.7193830213479593,-0.7572321893643837
DMXL1,37,dimgrey,dimgrey,2,-0.2835536766042344,0.1824459206717301,0.7182436581320303,-0.8105212093793434
SEPTIN7,37,dimgrey,dimgrey,2,-0.6230682282665306,0.6418633557789296,0.7166003755215035,-0.628068846473879
RAB6A,37,dimgrey,dimgrey,2,-0.5373982795697531,0.5475872892091148,0.7160123059265282,-0.6179920118846581
DLEU2,37,dimgrey,dimgrey,2,-0.4443092947828985,0.6563802226286631,0.7152408365915128,-0.5856599198328314
RSF1,37,dimgrey,dimgrey,2,-0.5266184239800263,0.6259131303511498,0.7149798708244975,-0.5892631579589057
CCDC50,37,dimgrey,dimgrey,2,-0.06101551479976178,0.08628537224599715,0.7144548646594198,-0.7659890749978916
ADK,37,dimgrey,dimgrey,2,-0.7812774875901458,0.7433767296949929,0.7139736803188907,-0.6120624380100501
PDSS2,37,dimgrey,dimgrey,2,-0.6315733751041593,0.5622739746823315,0.7131587101949172,-0.6801997369633782
RBFOX2,37,dimgrey,dimgrey,2,0.036131743242624303,0.06922126270004653,0.7124681349687298,-0.7431863366799283
PNISR,37,dimgrey,dimgrey,2,-0.6335385954222575,0.7313162183307502,0.7122395510031629,-0.613330071408434
SIK2,37,dimgrey,dimgrey,2,-0.1644178192620699,0.2942224430809726,0.7121487653384446,-0.7666602383312084
DENND4A,37,dimgrey,dimgrey,2,-0.807446343528237,0.8383730915202586,0.711808726617176,-0.5729948255052918
NUP98,37,dimgrey,dimgrey,2,-0.8267787048061165,0.8255925643675903,0.7114533649821522,-0.6033392564873399
KMT2E,37,dimgrey,dimgrey,2,-0.6885055426229847,0.8965851125968498,0.7111650412483872,-0.5092085531440073
AFDN,37,dimgrey,dimgrey,2,-0.003511152320940498,-0.008074123682475664,0.71067861207857,-0.7918420016976978
CAMK2D,37,dimgrey,dimgrey,2,-0.5682047889849786,0.5755739852912941,0.7099817780965887,-0.6499549227630466
UBE2D3,37,dimgrey,dimgrey,2,-0.5021901272625606,0.63711733983847,0.7098869627615634,-0.6490147016921987
TNRC6A,37,dimgrey,dimgrey,2,-0.6044228400844684,0.7561316872446978,0.7093455080942636,-0.571120305288139
PTBP3,37,dimgrey,dimgrey,2,-0.627803871088511,0.5126307033249667,0.7087738133058902,-0.656298502387064
SLMAP,37,dimgrey,dimgrey,2,-0.640742064478309,0.7626908937041492,0.7082780970927354,-0.5451275647027961
TASOR2,37,dimgrey,dimgrey,2,-0.2195462283379665,0.38596356077754035,0.7080834704062525,-0.67541642039118
ZFHX3,37,dimgrey,dimgrey,2,-0.7275467097463629,0.6778113775488528,0.7057372769725786,-0.6559055403533298
IL1R1,37,dimgrey,dimgrey,2,-0.2820115934181496,0.1326653169755036,0.7049589024753564,-0.8456414979327231
TBL1XR1,37,dimgrey,dimgrey,2,-0.6619640127049945,0.6277416449483301,0.7034394753405223,-0.6092757314048037
OSBPL9,37,dimgrey,dimgrey,2,-0.29141722483428784,0.4296603589927527,0.7025332431635254,-0.6368220541706251
KIF13B,37,dimgrey,dimgrey,2,-0.6675362587685438,0.7763924007004273,0.7014445674128622,-0.5927554800282898
HNRNPU,37,dimgrey,dimgrey,2,-0.3696455304011531,0.43519654767107063,0.7014183464835041,-0.6864515843690565
ANKRD11,37,dimgrey,dimgrey,2,-0.6238130964514901,0.8344750409025138,0.7009502178467563,-0.4927889594748899
LIMS1,37,dimgrey,dimgrey,2,-0.44291027027896196,0.6709960248736627,0.7007580157892888,-0.5554268498119872
VMP1,37,dimgrey,dimgrey,2,-0.7172095676039791,0.834864621757109,0.6999769175839156,-0.5385139748786274
MBNL1,37,dimgrey,dimgrey,2,-0.8488665701669034,0.8017882577640318,0.698604489773866,-0.590760332340461
BRD4,37,dimgrey,dimgrey,2,-0.5275107362493063,0.7487819518652055,0.69850590520822,-0.5331968881170107
HP1BP3,37,dimgrey,dimgrey,2,-0.21818418610933563,0.2785452664272686,0.6973573024454537,-0.6841089478096662
MAP2K5,37,dimgrey,dimgrey,2,-0.524475565883938,0.573372340088191,0.6973100261389422,-0.6314846241468282
CUL1,37,dimgrey,dimgrey,2,-0.2534514343437631,0.30574952672458533,0.6972388865074609,-0.6924916947843858
CAPZB,37,dimgrey,dimgrey,2,-0.6724908845199495,0.8110853998464588,0.6953792870481994,-0.5216670029817182
ANKRD28,37,dimgrey,dimgrey,2,-0.5896856849852079,0.6113577293839567,0.6952381594976709,-0.6028230177054069
ELF2,37,dimgrey,dimgrey,2,-0.7082879531382944,0.8426945795535593,0.6950041100408141,-0.5161995518247868
NAMPT,37,dimgrey,dimgrey,2,-0.7772728664325157,0.9202816298881799,0.694530902674745,-0.544286982286261
NCOA3,37,dimgrey,dimgrey,2,-0.7684508587868739,0.6548230003060048,0.694108481993837,-0.6288467196921457
CCSER2,37,dimgrey,dimgrey,2,-0.7531986235845719,0.6301606820919345,0.692579572965522,-0.6143288005519784
TNKS,37,dimgrey,dimgrey,2,-0.023101547811991714,0.1147295499330588,0.6918037048938841,-0.7429718785536812
SYNE1,37,dimgrey,dimgrey,2,-0.24581608494924306,0.3927362403472678,0.6917788962280539,-0.6193760959220841
PAFAH1B1,37,dimgrey,dimgrey,2,-0.7953908094994566,0.7761122257870166,0.6901727328909342,-0.5847115398422049
WWC2,37,dimgrey,dimgrey,2,0.011344770261060901,-0.021982887268417534,0.6898568067504618,-0.783538495511844
CCNH,37,dimgrey,dimgrey,2,-0.8348233637067521,0.7946791694508885,0.6894243871504679,-0.5884473068243357
DENND4C,37,dimgrey,dimgrey,2,-0.5504695865890622,0.5494664087755741,0.6890965404005522,-0.6631915840064057
PBRM1,37,dimgrey,dimgrey,2,-0.6752553973937986,0.6897207514638235,0.6888209307294074,-0.6041939449565662
MAN1A1,37,dimgrey,dimgrey,2,-0.3437786909261663,0.16496622612278966,0.6874122877303601,-0.8148365844989136
COG5,37,dimgrey,dimgrey,2,-0.6516018099773102,0.7130918207774755,0.6868836079391821,-0.5410964829651156
ZBTB20,37,dimgrey,dimgrey,2,-0.3445721241039234,0.15375315363757158,0.6859378961953135,-0.8052839137520714
PSME4,37,dimgrey,dimgrey,2,-0.7279234434348311,0.8477998668268362,0.6857427355246295,-0.5172282408572763
WASHC4,37,dimgrey,dimgrey,2,-0.3196311045834252,0.2621707446187374,0.6842539249502501,-0.7557761228530931
MAP3K2,37,dimgrey,dimgrey,2,-0.6368149806181959,0.6347927749104809,0.6830992400988163,-0.5883115208143982
CDC73,37,dimgrey,dimgrey,2,-0.07559320931292765,0.2108007205358931,0.6814703452174994,-0.6699203973238246
AVL9,37,dimgrey,dimgrey,2,-0.24383339907932533,0.1454105623043814,0.6788127714202269,-0.7310617681153253
TENT2,37,dimgrey,dimgrey,2,-0.6239512607078231,0.6280305366356337,0.6763899247914481,-0.5913097007355024
ATE1,37,dimgrey,dimgrey,2,-0.09699792789711023,0.3138379649943488,0.6761968266823989,-0.5872305638541054
RBM25,37,dimgrey,dimgrey,2,-0.8055504498855292,0.8151083986840861,0.675794455114183,-0.5423669194570869
PDXDC1,37,dimgrey,dimgrey,2,-0.2487063463481398,0.33724364082442015,0.6737102430113427,-0.6695248627212957
UBE2E2,37,dimgrey,dimgrey,2,-0.576544086297234,0.5634288530115832,0.6736554863794408,-0.6026076847329213
UBR4,37,dimgrey,dimgrey,2,-0.17900509367510106,0.2255347254463123,0.6725755915668212,-0.7408639508016368
ZHX2,37,dimgrey,dimgrey,2,-0.40990653197605414,0.5869383538742822,0.6725220949521528,-0.5921715010697092
AC008014-1,37,dimgrey,dimgrey,2,-0.330282349448991,0.16684410291174917,0.6717908028725003,-0.7480789718976282
SEC63,37,dimgrey,dimgrey,2,-0.1923185286003096,0.1810314132417442,0.6694021451396286,-0.6961138088674569
HDAC8,37,dimgrey,dimgrey,2,0.006547432531373104,0.07143729267773365,0.6687769235581996,-0.7145198198453268
TMCC1,37,dimgrey,dimgrey,2,-0.6159987236502666,0.4517713656752078,0.6680496166419194,-0.7023397515904678
KMT2A,37,dimgrey,dimgrey,2,-0.10505650911670328,0.35923353092292826,0.6677671995083044,-0.5871599504982795
TRPC4AP,37,dimgrey,dimgrey,2,-0.2414344662584341,0.49235378047687706,0.665473165384444,-0.566763016987105
XRN2,37,dimgrey,dimgrey,2,-0.01596044737340723,0.12216091851543126,0.6649969562912526,-0.7188662263995503
USP47,37,dimgrey,dimgrey,2,-0.5939818619277317,0.6037257722825508,0.6644410732600555,-0.6157922068440026
NAP1L4,37,dimgrey,dimgrey,2,-0.46071725841682903,0.7104022104833102,0.6636667742488067,-0.4772466874965434
TTC3,37,dimgrey,dimgrey,2,-0.02351962777023424,0.13927498408085134,0.6634946897744538,-0.6857649525750256
ARHGEF12,37,dimgrey,dimgrey,2,-0.17571789581092412,0.06518691570431068,0.6627378904753325,-0.7310358888162588
ANKHD1,37,dimgrey,dimgrey,2,-0.5035282805176992,0.5400374984101375,0.661654662565829,-0.6249557109339067
LRBA,37,dimgrey,dimgrey,2,-0.7403217195090473,0.7298303158446848,0.6611001643890453,-0.5265288493670092
RPS6KC1,37,dimgrey,dimgrey,2,-0.021138399236504467,0.09751461839132011,0.6606428551799186,-0.7265702349262416
MARCH6,37,dimgrey,dimgrey,2,-0.271996118668982,0.3218848126851885,0.6603551301273388,-0.6671228577462748
PRKCE,37,dimgrey,dimgrey,2,-0.48729064604055583,0.6403398027058191,0.6600125492496524,-0.5555807873642059
PIKFYVE,37,dimgrey,dimgrey,2,-0.1647649890847707,0.22640202279902558,0.6583217465035518,-0.6420441083182228
FHIT,37,dimgrey,dimgrey,2,-0.3743953011590602,0.3244792346363291,0.6581236028329404,-0.7458657510583531
KANSL1,37,dimgrey,dimgrey,2,-0.24364693876972673,0.29371463949773935,0.6574405852254263,-0.67680959515714
GMDS-DT,37,dimgrey,dimgrey,2,0.06033509901819908,0.15027440192496946,0.6574311897616641,-0.6436632860857493
JPX,37,dimgrey,dimgrey,2,-0.058859740854988636,0.16841189235549092,0.6559342784313793,-0.6799952534449152
USP32,37,dimgrey,dimgrey,2,-0.5621648543183604,0.643711900359521,0.6549959963465335,-0.5742897073309468
KAT6B,37,dimgrey,dimgrey,2,-0.6457764911612501,0.5475609444735133,0.6548798453647058,-0.661522912568194
MAN1A2,37,dimgrey,dimgrey,2,-0.17205016373210835,0.2124746873046872,0.6545988984166518,-0.6588733498447796
SPECC1L,37,dimgrey,dimgrey,2,-0.05020396969246121,0.3052706835336951,0.653711782699164,-0.5746108560569991
ZNF609,37,dimgrey,dimgrey,2,-0.8867683824282774,0.8641498131829215,0.6495949937144954,-0.5128582933203696
CREBBP,37,dimgrey,dimgrey,2,-0.6265475837032602,0.7203271765962926,0.6495186350860933,-0.5290458191311407
RSRP1,37,dimgrey,dimgrey,2,-0.1972438328979598,0.14324306934304704,0.6493182997946038,-0.7382542021727104
ATF6,37,dimgrey,dimgrey,2,-0.3908404396597642,0.4278319624160169,0.6490169773730727,-0.6578465440736904
SOS1,37,dimgrey,dimgrey,2,-0.23533962802514585,0.4318113243339917,0.6486576951003155,-0.5593186060762236
PHACTR2,37,dimgrey,dimgrey,2,-0.5879484056077074,0.47670321391809883,0.6456021812339433,-0.6091143271739033
TRMT11,37,dimgrey,dimgrey,2,-0.1943694303095327,0.07862340275664088,0.6451098367680899,-0.7549553755287272
CLASP2,37,dimgrey,dimgrey,2,-0.4902310810147807,0.541965732732058,0.6441566278805092,-0.5627061745198375
GOLGB1,37,dimgrey,dimgrey,2,-0.2699873647361569,0.21734279143029575,0.6390034206446703,-0.7170477805459349
NFIB,37,dimgrey,dimgrey,2,-0.12918131044732767,-0.013336205910721691,0.6381094242501881,-0.736998483341442
SRSF5,37,dimgrey,dimgrey,2,-0.009556130867369856,0.25769519701320304,0.6349268490460253,-0.6123148920140891
LRPPRC,37,dimgrey,dimgrey,2,-0.3250285227622609,0.36296738011422675,0.634620444009325,-0.5979924529753952
SEC31A,37,dimgrey,dimgrey,2,-0.5457804408354519,0.46824111263553947,0.6307211495774098,-0.614681669894427
USP24,37,dimgrey,dimgrey,2,-0.2074770676715552,0.311943671390699,0.6299344493706214,-0.614892294832224
PRKCA,37,dimgrey,dimgrey,2,-0.511815603378105,0.40459442910249727,0.6296811428007001,-0.7143813485372477
CNOT1,37,dimgrey,dimgrey,2,-0.15431418807481662,0.2506991957366356,0.6278769547087893,-0.6421146101005794
PARP4,37,dimgrey,dimgrey,2,-0.5974008850584012,0.6161348268030341,0.6262828072936336,-0.5468770025446139
EPS8,37,dimgrey,dimgrey,2,-0.31871654083335804,0.3032820076288152,0.625802347967941,-0.6753632942973806
LRCH1,37,dimgrey,dimgrey,2,-0.3136952021399635,0.210504711641962,0.625757970703371,-0.6316119820946214
TJP1,37,dimgrey,dimgrey,2,0.07222892165855296,-0.02555556081116637,0.6235376732285017,-0.6765237641965763
REV3L,37,dimgrey,dimgrey,2,-0.4030420249093435,0.3800465403815121,0.6222616008054594,-0.5647087934809407
NEK7,37,dimgrey,dimgrey,2,-0.3636334244057649,0.40070530492907974,0.6205814247371472,-0.5438830228877418
ACACA,37,dimgrey,dimgrey,2,-0.637510182924829,0.6081629919524608,0.6144242923690102,-0.4991478517826063
BDP1,37,dimgrey,dimgrey,2,-0.727942961874463,0.6576486917546247,0.6092830970462623,-0.5152829561529725
ATP11B,37,dimgrey,dimgrey,2,-0.5550040928846531,0.6534155638994552,0.606318363657365,-0.4776248268848149
ABLIM3,37,dimgrey,dimgrey,2,-0.01224109428701162,0.25438530841073925,0.603757272176525,-0.5783456277074528
ARL15,37,dimgrey,dimgrey,2,-0.41249230244237556,0.28701565390855843,0.599323299440213,-0.5582056285278015
DUSP16,37,dimgrey,dimgrey,2,-0.6339072151627143,0.5213740848682814,0.5962092598047878,-0.5027258784656277
PHLPP1,37,dimgrey,dimgrey,2,-0.49797154588096887,0.4737149722534991,0.5920140415298133,-0.5172968974939475
ECPAS,37,dimgrey,dimgrey,2,-0.15730495566628264,0.08979810424645544,0.5919018587254983,-0.6743108235748408
FNIP1,37,dimgrey,dimgrey,2,-0.0601586246753896,0.18104146419206094,0.5916786129211684,-0.6050585364090618
RANBP2,37,dimgrey,dimgrey,2,-0.2064455997287984,0.4731181739881022,0.5911239573989681,-0.4655542729369574
SF1,37,dimgrey,dimgrey,2,0.10611965810621955,0.08324960726655754,0.5894579749014119,-0.5985274846034506
PRKN,37,dimgrey,dimgrey,2,-0.30978976849366957,0.07741263757598245,0.5873613805340167,-0.7531252273511548
BCKDHB,37,dimgrey,dimgrey,2,-0.20626714915319144,0.17537795392913788,0.5872841562463487,-0.649876383554417
CNST,37,dimgrey,dimgrey,2,-0.20310601931536462,0.24349433198408332,0.5862643989892101,-0.6300110520834271
RAB2A,37,dimgrey,dimgrey,2,-0.1523108007351513,0.054524611691927335,0.584658126068628,-0.6604308661746267
GBE1,37,dimgrey,dimgrey,2,-0.15642789922991568,0.22069303447242503,0.5798067352507106,-0.5792196988461557
AFF4,37,dimgrey,dimgrey,2,-0.5550338550037013,0.5973923471882542,0.5761916182551926,-0.5576838807460534
ATP13A3,37,dimgrey,dimgrey,2,-0.29489685149153366,0.16404305806958272,0.5757295159978586,-0.635185178753689
SLC39A11,37,dimgrey,dimgrey,2,-0.6376120111126906,0.7623851748316488,0.5745449871990996,-0.3952545028976445
HECTD1,37,dimgrey,dimgrey,2,-0.26052465272423353,0.263773831098164,0.5732578664041372,-0.5749644926234366
MCL1,37,dimgrey,dimgrey,2,-0.12351581803632994,0.3708659500699144,0.5677123759887703,-0.5472922202109829
