"gene","log2FC","pvalue","padj"
"TAT",2.60996729193046,5.82070760162727e-16,2.1304371892716e-11
"ZFP36L2",-1.43483030822372,5.94865782002523e-16,2.17726824870744e-11
"HRG",3.97481752755339,5.95807029032579e-16,2.18071330696214e-11
"RPL7",0.905407535778441,7.65921676490127e-16,2.80334992812152e-11
"ACTB",-0.762448231529523,9.72576331665383e-16,3.55972663152847e-11
"KIAA0355",-0.859565003371123,1.05716320357477e-15,3.86932304140402e-11
"FOXP1",-0.697662019483879,1.09962517115836e-15,4.02473808895671e-11
"AOX1",2.61667188558547,1.49072654099433e-15,5.45620821269336e-11
"PTPRC",-1.33691574755779,1.919264230699e-15,7.02469901078142e-11
"SSH2",-1.10117808438864,2.04868949194007e-15,7.49840840944985e-11
"PRF1",-1.84334265807103,2.07808965504604e-15,7.60601594643401e-11
"ALDOB",2.85967418804295,2.743078052105e-15,1.00399399785095e-10
"CEMIP2",-1.18097003749117,2.90301495087255e-15,1.06253250216886e-10
"CNOT6L",-1.55702535614891,3.27108007060189e-15,1.197248016641e-10
"ADI1",2.88486968739749,3.6847718038756e-15,1.34866332793651e-10
"MYBL1",-2.66243368644872,4.95435163976859e-15,1.8133422436717e-10
"FGB",2.97753946621463,6.66920530919922e-15,2.44099583522001e-10
"CFHR1",3.4926156733856,6.7501976794083e-15,2.47063985264023e-10
"ANKRD44",-1.33884899642023,9.50793869894966e-15,3.48000064320256e-10
"CCNH",-1.42243240018146,1.31402935086634e-14,4.8094788271059e-10
"IGHG4",-3.5311685963806,1.40695003140664e-14,5.14957780995144e-10
"DPYS",3.49271433638292,1.48199703763262e-14,5.42425735743914e-10
"MYH9",-1.44298011493509,1.51060711660265e-14,5.52897310747737e-10
"CELF2",-1.42858926776419,1.56114449035904e-14,5.71394494916311e-10
"BHMT2",3.13930619408406,1.59344718915329e-14,5.83217605701994e-10
"CASK",-1.46267355071291,1.78159773912194e-14,6.52082588496022e-10
"STK17B",-1.86372001647897,2.00590537827766e-14,7.34181427503408e-10
"ATF7IP",-0.970688482534447,2.58275026987545e-14,9.45312426277114e-10
"FYN",-1.42047143649722,2.92695941279216e-14,1.07129641467606e-09
"CD69",-1.99302961453786,3.29456349456191e-14,1.2058431846446e-09
"HIST1H1C",4.46605951064618,3.45628747165131e-14,1.2650357774991e-09
"PDE7A",-1.85089785546345,4.030011879773e-14,1.47502464811571e-09
"SOD1",2.07136085047423,4.44174729569366e-14,1.62572392769684e-09
"IL6R",3.24058259746119,4.5382615652703e-14,1.66104911550458e-09
"RPL13A",-0.774908594061504,5.1678862529333e-14,1.89149804743612e-09
"PCK1",2.81461265563052,7.29592369465069e-14,2.6703810314791e-09
"ANKS3",-1.55753239605741,8.98270558802399e-14,3.28776007227266e-09
"EPHX1",2.76348862071466,1.03574941393025e-13,3.79094642992609e-09
"PPP2R5C",-1.1008148544893,1.14050079545188e-13,4.17434696143341e-09
"SIK3",-0.581344087484949,1.14311169920372e-13,4.18390313025554e-09
"LRRFIP1",-0.717302745253931,1.51178639239801e-13,5.53328937481597e-09
"SLC2A3",-2.01328081338535,1.96495225838116e-13,7.19192176090087e-09
"C3",2.43128393796636,2.13982238295347e-13,7.83196390384799e-09
"MTUS1",4.01597719996153,2.18371137741916e-13,7.99260201249188e-09
"GSTO1",2.43360876073352,2.21400762389637e-13,8.10348930422311e-09
"ACSM2A",2.65080113896104,2.37329839595563e-13,8.68650945903719e-09
"ARIH1",-0.850564264080983,2.57443894004284e-13,9.42270396445081e-09
"TEAD1",3.14776899511828,2.61851237299435e-13,9.58401713639662e-09
"CYP2C8",4.65554689025037,2.69780142465505e-13,9.87422299437994e-09
"TIAL1",-0.516648789137896,2.84286479163825e-13,1.04051694238752e-08
"IGLC2",-2.2982196686937,2.95390992161917e-13,1.08116057041183e-08
"COX6A1",2.10317762639252,2.97106264342962e-13,1.08743863812167e-08
"PRKAG2",1.9641438956387,3.78322587327887e-13,1.3846985018788e-08
"FGA",2.85276615596021,4.02197640708093e-13,1.47208358475569e-08
"CAT",2.65366558292222,4.95616114698019e-13,1.81400454140622e-08
"IFITM3",2.56311376133843,5.11691502494048e-13,1.87284206827846e-08
"RPS29",-0.862445719311305,5.19500034351705e-13,1.90142207573067e-08
"LINC01151",3.50508176907477,5.27079149926528e-13,1.92916239664609e-08
"EML4",-0.614280331684947,6.16701886851573e-13,2.25719057606544e-08
"NOP53",-1.5892938466369,7.07885422913402e-13,2.59093143640534e-08
"SCP2",2.15518994065773,7.18606311514469e-13,2.63017096077411e-08
"POLI",-0.762295155480177,7.50867326389301e-13,2.74824950131748e-08
"SYNRG",-1.11214601511597,7.54973231451512e-13,2.76327752443568e-08
"CPS1",2.84592697351243,7.93848574952888e-13,2.90556516918506e-08
"RHBG",4.57994013441717,9.5949038442263e-13,3.51183075602527e-08
"ETFB",2.46018268237712,1.04368430148892e-12,3.81998891187958e-08
"S100A4",-1.51437720557338,1.14194759322599e-12,4.17964238596646e-08
"NFIB",3.20040244387199,1.36798635393718e-12,5.00696685404549e-08
"CD6",-2.14767797240977,1.47570359293551e-12,5.40122272050324e-08
"MT1X",2.28260754376489,1.61498496981516e-12,5.91100648802047e-08
"FGG",2.85998723808377,1.6647993241515e-12,6.0933320063269e-08
"PIP4K2A",-1.31650634309697,1.82049554687431e-12,6.66319575111466e-08
"SNHG22",-1.8312529781824,1.9918475423505e-12,7.29036118975706e-08
"ACSM2B",2.70078807633455,2.04187060909669e-12,7.47345061635479e-08
"ZSWIM6",-0.926555467138218,2.23362813734477e-12,8.17530234549558e-08
"MTMR3",-1.2084195955027,2.31667326456677e-12,8.47925581564083e-08
"TIAM1",0.385254420651834,2.53158530966255e-12,9.26585539189591e-08
"SULT2A1",2.68544891407153,2.60213948990759e-12,9.52409074701075e-08
"CYP2C9",2.35750381888833,2.62236765441601e-12,9.59812785192806e-08
"PRDX6",2.70677631368969,2.74226433248045e-12,1.00369616833117e-07
"ICE1",-0.399187541457022,2.74684707144047e-12,1.00537349661793e-07
"RPL3",-0.911586119978453,2.94899398460609e-12,1.07936128830568e-07
"TUT4",-0.396451504623727,3.0493957714722e-12,1.11610934631654e-07
"IKZF3",-1.809113097555,3.60245841713799e-12,1.31853580525668e-07
"FBXO4",-1.43286650756847,3.63192544366218e-12,1.32932103163479e-07
"TMSB10",-1.07013668043329,4.03319108800727e-12,1.47618827012154e-07
"SEPTIN9",-1.32411440197799,4.20040292178311e-12,1.53738947340184e-07
"RPL32",0.393596019598555,4.35809614398757e-12,1.59510676966089e-07
"KNG1",2.51599153981534,4.37616625004776e-12,1.60172060917998e-07
"USP34",-0.298237486007079,4.50244379605494e-12,1.64793945379407e-07
"GRHPR",3.02191533494305,4.68267310319969e-12,1.71390518250212e-07
"SRGN",-1.3034814131898,4.77264012708182e-12,1.74683401291322e-07
"AC104123-1",1.17977243724198,6.07555478354688e-12,2.223713806326e-07
"HSPA1A",-0.863599652936193,6.13304917623463e-12,2.24475732899364e-07
"HIST1H2BN",-1.98711728063652,6.95755445252095e-12,2.54653450516719e-07
"CCL4",-1.97263717287513,7.07011596424052e-12,2.58773314407167e-07
"AGXT",3.95738225009127,7.34812468257746e-12,2.68948711507018e-07
"IGFBP2",2.98789093046346,7.52311894619182e-12,2.75353676549567e-07
"ZRANB1",-0.954065494777887,7.55445790293404e-12,2.76500713705289e-07
"CUX2",2.81124115132496,7.88229281657391e-12,2.88499799379422e-07
"SORD",3.4902437000576,7.93473994985492e-12,2.9041941690464e-07
"TLCD4",3.83571173261949,8.05312441911695e-12,2.947524068641e-07
"FOXN3",-0.428161845433909,8.90711216285247e-12,3.26009212272563e-07
"TAPBP",-1.2837379084561,1.00703972420728e-11,3.68586609457107e-07
"GNLY",-1.77396122224612,1.03523639924408e-11,3.78906874487325e-07
"SLC19A2",5.13307392025988,1.09030154288296e-11,3.99061267710593e-07
"CFHR2",3.42410719141836,1.12178245298249e-11,4.10583595616122e-07
"RAB6A",-0.919459573470479,1.17374461869717e-11,4.29602267889353e-07
"MIR100HG",3.85609120169236,1.31797425850722e-11,4.82391758356228e-07
"NAMPT",2.2296027116748,1.3508276412264e-11,4.94416424965274e-07
"CFAP44",-1.58617189760975,1.45717890242407e-11,5.33342050076235e-07
"IQGAP2",-0.491898249642812,1.46649552281631e-11,5.36752026305997e-07
"JAK1",-0.568785473716461,1.68894710948247e-11,6.18171531541677e-07
"IER2",-1.78511721206565,1.78442363207695e-11,6.53116893576484e-07
"F5",2.71864424587132,2.12845566049141e-11,7.7903605629646e-07
"ZFAND5",1.85589480438898,2.19613439481352e-11,8.03807149845697e-07
"IL2RB",-3.20378117825785,2.26616328607371e-11,8.29438424335839e-07
"AKR1C1",2.30621873897941,2.44983494556308e-11,8.96664088425542e-07
"HSD17B4",2.39027162418761,2.54115352010428e-11,9.30087599893368e-07
"AKAP13",-0.506262778720495,2.65287539279171e-11,9.70978922515695e-07
"COL18A1",3.89686850214804,3.03149157947151e-11,1.10955623300237e-06
"SLCO1B3",3.09790074626837,3.07299305979033e-11,1.12474618981386e-06
"ADAR",-1.13250833534091,3.43463876127239e-11,1.25711213301331e-06
"ERN1",-0.639985341456816,3.81078722638943e-11,1.39478623273079e-06
"ADGRE5",-1.52255534204325,3.94343118375318e-11,1.4433352475655e-06
"FTCD",2.98527816395845,4.06482704817706e-11,1.48776734790329e-06
"RAP1B",-0.891479351455818,4.65224191641997e-11,1.70276706382887e-06
"IL32",-1.09775517440968,4.66106637381348e-11,1.70599690347947e-06
"NUCKS1",-0.768990914826251,4.83222845477744e-11,1.76864393673309e-06
"ADH1B",2.2690496230446,4.90187119116922e-11,1.79413387467984e-06
"UGT2B10",4.02067554470585,5.55014294423791e-11,2.03140781902052e-06
"CARD11",-1.61343738384015,5.9507741971996e-11,2.17804286391702e-06
"PTPN22",-1.69955916203834,6.02653073451916e-11,2.20577051414136e-06
"CPPED1",4.57403706359511,7.42431223244374e-11,2.71737252019673e-06
"FAM107B",-0.950643927222335,7.90766338727091e-11,2.89428387637503e-06
"GZMA",-2.25817988438612,8.30052889752547e-11,3.0380765817833e-06
