"gene","log2FC","pvalue","padj"
"RPL27A",-0.796146849709325,2.09640633485535e-07,0.00767305682620408
"NID1",-1.88916157448058,2.16181102034941e-07,0.00791244451558087
"MT-ATP8",-0.304144834150119,2.19911110128751e-07,0.00804896654182241
"RPLP2",-0.614140459699449,2.2395082366877e-07,0.00819682409710065
"RPS27A",-0.995252134032099,2.41020906704883e-07,0.00882160620630543
"TACC1",-1.08769731645525,2.41708276764013e-07,0.00884676463783963
"HERPUD1",-0.889322399550758,2.44467230839962e-07,0.00894774511597343
"HMGB1",-0.762129770259965,2.95067924941089e-07,0.0107997811207688
"SETX",-0.836267732614926,3.35691564484503e-07,0.0122866469516973
"SNX8",-3.30464140077597,3.4669413711236e-07,0.0126893521124495
"JMJD1C",-0.480782913786185,3.94378399413247e-07,0.0144346437969243
"IER2",-1.54488793992181,4.32933916750808e-07,0.0158458142869963
"EXOC4",-0.812666574715195,4.90694099872922e-07,0.0179598947494488
"IGKC",-2.50304839219684,5.36391716832207e-07,0.0196324732277756
"PIP4K2A",-0.782527179622667,5.75257904934201e-07,0.0210550145784967
"GSN",7.11327325345065,5.89660187121063e-07,0.021582152508818
"ASH1L",-0.484558837556975,5.97717972794193e-07,0.0218770755222402
"TAOK3",-1.18471405478072,6.54582625867965e-07,0.0239583786893934
"RPL32",-0.821652550995931,7.83053458461973e-07,0.0286605396331667
"RAPGEF1",-0.585048354126513,8.47645167209371e-07,0.0310246607650302
"AP3B1",-0.821271779848951,8.73392383047755e-07,0.0319670346119309
"RPS15",-0.758638598589571,8.95357360898371e-07,0.0327709747662413
"B4GALT5",-1.48868354687764,8.99182312189019e-07,0.0329109718084303
"NFAT5",-0.41245089584268,1.02161801207992e-06,0.0373922408601373
"ARID4B",-0.672541782689209,1.03025988032608e-06,0.037708541879815
"TSPAN9",-1.43617398744215,1.03657028838074e-06,0.0379395091250236
"BCL2",-1.27724787857286,1.0671008469554e-06,0.0390569580994147
"TPT1",-0.682222498804183,1.10621199815441e-06,0.0404884653444495
"RALGAPA1",-1.40516038245912,1.12100634233018e-06,0.041029953135627
"HLA-DRB1",-1.46192079859778,1.12485193349492e-06,0.0411707056178474
"NFKBIA",-1.42977485774779,1.17724019049065e-06,0.0430881682121482
"RPS4X",-1.08051191828005,1.3321509113338e-06,0.0487580555057282
"EHMT1",-0.882300166100904,1.43315351919309e-06,0.0524548519559864
"PFN1",-1.59378921611505,1.51722784016998e-06,0.0555320561780614
"FNBP1",-0.377922326410285,1.5766796551863e-06,0.0577080520594738
"LCP1",-1.78728179903453,1.59225004097572e-06,0.0582779437497522
"MRC1",-2.96910534813911,1.67856454804284e-06,0.0614371410229161
"RPL21",-0.761171976590719,1.69979807810444e-06,0.0622143094567007
"SNX13",-1.81460278627164,1.73433608228641e-06,0.063478434947765
"RPL6",-1.2222437203415,1.82385411658468e-06,0.0667548845211159
"PRICKLE2",-3.9291658834683,1.90227918849659e-06,0.0696253205781636
"TFDP2",-1.52507818641956,1.91180487810216e-06,0.0699739703434172
"RPL37A",-0.633389020313707,1.9265681271973e-06,0.0705143200235484
"RPS25",-0.31397570880243,1.95851018189546e-06,0.0716834311675556
"PARP4",-1.45030456393639,1.96993179284986e-06,0.0721014735500976
"B4GALT1",-1.29339715214273,1.98167620515248e-06,0.072531330784786
"IL32",-0.802774940573942,2.00783981549951e-06,0.0734889450870975
"APOA1",7.4126690401804,2.1848960223517e-06,0.0799693793140947
"CUX1",-0.426185438294328,2.19841204626972e-06,0.0804640793055181
"RPL36",-0.532346985598652,2.40858889933413e-06,0.0881567623045283
"RBP4",7.3172891595987,2.41230253998778e-06,0.0882926852660927
"SRSF4",-1.23117207351728,2.44284340981821e-06,0.0894105116427562
"FGFR1",-1.37323884878431,2.74900180864708e-06,0.100616215198292
"TMEM131L",-0.580139570398182,2.77402431252147e-06,0.101532063862598
"SH3BGRL3",-1.97235490757282,2.80211514633053e-06,0.102560216470844
"DLEU2",-0.334428927963629,2.87840114182748e-06,0.105352360192027
"RPS7",-0.61039982257586,2.95769344145398e-06,0.108254537650657
"PLCB1",-1.2195209381824,2.99766296009807e-06,0.109717462002549
"APOC2",7.04440448401831,3.11544220317081e-06,0.114028300078255
"RPS20",-0.608386410823941,3.17393301653346e-06,0.116169122338141
"VAV1",-3.06148281661289,3.20773427772481e-06,0.117406282299006
