"gene","log2FC","pvalue","padj"
"PLAC8",-1.2492483015608,1.88721822556462e-21,6.90740742738907e-17
"CERS6",0.552912966921561,1.93209045945613e-21,7.07164429065537e-17
"METTL4",-1.11735875679038,1.93368220362981e-21,7.07747023350547e-17
"DUT",0.738288535157448,1.98282446732273e-21,7.25733583284794e-17
"SS18",-0.858587291665143,2.02660620407068e-21,7.41758136751909e-17
"SH3BGRL2",1.87318034204135,2.04470258491728e-21,7.48381593105575e-17
"URGCP",-0.668015892707884,2.13430389452977e-21,7.81176568436841e-17
"FXYD5",-0.83309444920974,2.23556843493796e-21,8.18240402871642e-17
"XYLB",1.70402097655524,2.33203365919063e-21,8.53547639600362e-17
"PSMD6-AS2",-2.04296727532871,2.44639809919256e-21,8.95406168285469e-17
"PCNT",0.334957669123671,2.4480435317828e-21,8.96008413067824e-17
"TECR",1.41334696592574,2.45448766615305e-21,8.98367030688677e-17
"CPEB4",0.928299523266931,2.52699081768762e-21,9.24903909181846e-17
"ZNF600",-0.419937496048524,2.57860826725115e-21,9.43796411896593e-17
"INTS6",-0.37325854759373,2.64354464679664e-21,9.67563776174038e-17
"PPWD1",-0.799831775466065,2.69786058942173e-21,9.87443954334249e-17
"RACGAP1",2.08896600292705,2.74612781651189e-21,1.00511024212152e-16
"TMEM141",2.52122934311568,2.78935565831429e-21,1.02093206449961e-16
"CNTN1",5.98332843349503,2.79242029697808e-21,1.02205375289695e-16
"FAR1",-0.762366995532885,2.86470884320552e-21,1.04851208370165e-16
"ATP6V0E1",0.954739121636523,2.90156709427782e-21,1.06200257217663e-16
"BBS2",-1.25748136516845,2.92059054814828e-21,1.06896534652775e-16
"GFOD1",0.679396922981304,2.95452604681372e-21,1.08138607839429e-16
"COL4A1",-1.54220373549577,2.98108395179147e-21,1.0911065371952e-16
"LECT2",2.87341561665695,3.0346803320891e-21,1.11072334834793e-16
"DKK4",9.32805887764866,3.08730871902485e-21,1.12998586425029e-16
"SYN3",4.15800186034987,3.14391403599763e-21,1.15070397631549e-16
"CLPTM1",1.34719939734249,3.19790882100992e-21,1.17046660757784e-16
"POC1B-AS1",-1.55466321315757,3.19829551170082e-21,1.17060814023762e-16
"SERINC5",-0.599393861124736,3.37957646868081e-21,1.23695878330186e-16
"ARF4",1.24898748754064,3.38601131307935e-21,1.23931400070017e-16
"HERC2",-0.312392199348679,3.40893376331061e-21,1.24770384670932e-16
"GALK1",2.34986060327463,3.42924761766923e-21,1.25513892054311e-16
"DIDO1",-0.520967306208104,3.49496081316332e-21,1.27919060722591e-16
"NAA15",-0.483009435815861,3.49497345997116e-21,1.27919523608404e-16
"NEIL3",2.53234353027686,3.62001727842529e-21,1.32496252407644e-16
"HSPA4",0.9550633560916,3.68620172378927e-21,1.34918669292411e-16
"AC026341-1",-1.66519425247193,3.89140723459586e-21,1.42429396193443e-16
"TSPAN33",2.96179478233751,4.03135150622804e-21,1.47551496479452e-16
"ING5",-0.613122935953668,4.03652823503895e-21,1.47740969930661e-16
