,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
POR,17,lightcoral,lightcoral,3,-0.2689097319526039,0.2677117135264672,0.32473052254298873,0.4629818773841636,-0.3495693512064671,-0.009475078676990552,0.27212411749271415,0.10407843919489544
ASH1L,18,lightcoral,lightcoral,3,-0.7580285771641558,0.0382981848559223,0.4193859201677596,0.4583243374061517,-0.5286670015943186,0.48636102059205777,0.5009593484639594,-0.05937143273464397
TMEM245,17,lightcoral,lightcoral,3,-0.2088307509700727,0.24544733825330223,0.0446905958640108,0.4451293604058558,-0.36717577144583224,0.614866787193658,0.20425867787659843,0.1415626955731555
CFLAR,18,lightcoral,lightcoral,3,-0.4355765586573124,0.03934518881153596,0.4747949061818924,0.4420326090053832,-0.5055650534849739,0.5904421604915056,0.5774006878458526,0.382106207908246
TOP1,18,lightcoral,lightcoral,3,-0.3251341216932678,0.3993368917553659,-0.28666906975359213,0.42982574428552855,-0.3177363131769315,0.670917401380168,0.05111889946333013,0.10037704197931803
MLEC,17,lightcoral,lightcoral,3,-0.19564306454505237,0.18846612421176623,0.44093500032219807,0.41487039393491076,-0.3429743615740451,-0.011937075320302777,0.2740023962502103,0.03339787163537198
COPA,18,lightcoral,lightcoral,3,-0.25010554147181513,0.41801642520192794,-0.15319801871767794,0.40950627520218363,-0.2247116782539567,0.18956374387209465,-0.00763490141347138,0.18226062452559447
EML4,18,lightcoral,lightcoral,3,-0.46251230909519636,0.13303656228789518,0.46606297529788354,0.40736552003669046,-0.3943491025687353,0.05538524318584295,0.3847554268927101,0.14896004188764847
TJP1,10,lightcoral,lightcoral,3,0.07730957036218404,0.29286574026721207,0.23044462009696026,0.4042412449037534,-0.43187325789016606,0.4709782416847042,0.4102247567915326,0.3988675107771596
LYST,18,lightcoral,lightcoral,3,0.17440176127297874,0.3779407243541085,0.05529270601642449,0.40123908465859415,-0.2925339491321822,0.43591141649772,0.14809058232275749,-0.13315539210521443
SPPL2A,17,lightcoral,lightcoral,3,-0.24630788607477555,0.28554102433131096,-0.1071286335802646,0.39862190511907225,-0.32662923944448724,0.5795948787044792,0.12342299812986816,0.017512036659045063
LINC01578,18,lightcoral,lightcoral,3,-0.33243838723745067,0.3630877874006354,-0.005360104047619458,0.39535916647249486,-0.29846168516296745,0.015006052418971145,0.13695194058977583,0.13537245563076963
ZFHX3,18,lightcoral,lightcoral,3,-0.4911861030421035,0.10297575085885041,-0.013241712023125799,0.3663686410305525,-0.30859583100934374,0.4216513923811075,0.14633665875727433,0.34945594820775194
REV3L,18,lightcoral,lightcoral,3,-0.454854229597844,0.16765866557569103,-0.014083202698826089,0.3663387277862598,-0.2179663002011733,0.3522282641178142,0.05867676869713658,0.17281128070054394
ACO1,15,lightcoral,lightcoral,3,0.4091480249014597,0.525376288741754,-0.21397983564568004,0.35874171228919205,-0.1970845243874299,0.24073799722366046,0.005675134649325944,0.4652281919191249
EIF4EBP2,17,lightcoral,lightcoral,3,-0.24668077905441646,0.14508447151728887,0.28866434475319713,0.33326584440076856,-0.23350121790227524,-0.012038350581347756,0.15332682879297194,-0.04898686930978829
KMT2E,18,lightcoral,lightcoral,3,-0.11838153171817355,0.27077926253237367,-0.02724147977543614,0.3329713867069973,-0.35706785771271227,0.47031695792358735,0.2769641350207064,0.20518221242715684
HELZ,18,lightcoral,lightcoral,3,-0.2418176415681992,0.08576870850526586,0.03473842179731671,0.2950857272533053,-0.21386810292820096,0.510240617430161,0.06964959441090596,-0.17044864544388016
PTPRG,15,lightcoral,lightcoral,3,0.392400153095498,0.4156115683505689,-0.15329343995288514,0.2922885005546769,-0.1505207654203869,0.16207538206824726,-0.005977427239357876,0.44263342041471937
LDHA,17,lightcoral,lightcoral,3,-0.18374112010399035,0.1808217494636007,0.1110379422342344,0.2881805257494612,-0.12611301198582797,-0.0564104342953903,0.004936281138479868,0.04364845079349777
DENND4A,18,lightcoral,lightcoral,3,-0.46379464253346375,0.01046744729961524,-0.059979586005007336,0.14943933531304884,-0.1846601229707296,0.5471798423314826,0.11119776864835013,-0.13202213597415635
AGAP1,17,lightcoral,lightcoral,3,0.11425532990725931,0.08948506270946086,-0.16187841973213488,0.12295142719972103,0.015345923958828049,0.4585867449876664,-0.16417452517785447,-0.24581098845031932
UBE2D2,18,lightcoral,lightcoral,3,-0.239957967398097,-0.2701106154129815,0.05460678251187219,-0.04284397320484967,0.034814666528344404,0.2428218515931962,-0.019034178455506933,-0.2723377920610888
