,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
ALCAM,17,darkgrey,darkgrey,1,-0.1039350800541834,0.7015761307532722,-0.13884876699982157,0.5371633303033595,-0.5540692670859716,0.3286986717186049,0.39177813590094457,0.33499759752665065
ZFAND5,18,darkgrey,darkgrey,1,0.4878678371014612,0.7006981081352455,-0.7279190557844728,0.2256415163934713,-0.05007396787994054,0.3177033253334264,-0.2589424454210722,0.179748994343713
SH3D19,14,darkgrey,darkgrey,1,0.27880150397918724,0.700141016552067,-0.16353978382451068,0.5663367079818143,-0.4478957931770988,0.6556033901225062,0.20854342987414448,0.5614347726132091
TEAD1,11,darkgrey,darkgrey,1,0.11693130425376355,0.6988055219196716,0.05225048013519315,0.5723105156911752,-0.5371615037766939,0.32404694763317476,0.39046425795456974,0.48125749190728917
PPP6R3,18,darkgrey,darkgrey,1,-0.20648411013579607,0.6976058229824893,0.10979210758926145,0.6946098204565905,-0.7106833806747108,0.37533129678047955,0.5851840057705633,0.5229090414133333
TTPA,10,darkgrey,darkgrey,1,0.2854301737206984,0.6968227013006838,-0.5629256676605071,0.3557759254221769,-0.15947054560701363,0.3744951375525505,-0.1544170132882681,0.2903904487864417
HNRNPA2B1,18,darkgrey,darkgrey,1,-0.0670688762190567,0.6928843563015888,0.24081121398066668,0.7793134366801545,-0.6380875535900752,0.5032299569447158,0.46818017858184124,0.30621654751921945
SELENOP,17,darkgrey,darkgrey,1,-0.010972362524035707,0.6926498154598703,-0.17858000767451246,0.5870500508625437,-0.3762514305567006,0.31016100541071034,0.07317025090594927,0.23914332542984737
STARD10,12,darkgrey,darkgrey,1,0.35055365139483974,0.6892308752690007,-0.6253432217376648,0.3070779443727018,-0.1596985019016523,0.4696413292916062,-0.12258910152901308,0.3691952665823274
CES1,15,darkgrey,darkgrey,1,0.08681173958406314,0.68235872170301,-0.5833715648867264,0.3422614394562918,-0.2458457146976813,0.39287213672981836,-0.026241662627910656,0.5460645976654626
CALD1,13,darkgrey,darkgrey,1,0.14625699131494208,0.6800413521731348,0.17351231494953545,0.6310336400572395,-0.5528903605633609,0.3779153089154865,0.38387412362404466,0.06442241463194506
AL135905-2,8,darkgrey,darkgrey,1,-0.014361554470318168,0.6794241616367405,0.20864537052266866,0.7035413785166585,-0.6817923469054532,0.5408168771600634,0.536866982008199,0.41743279950141177
ERRFI1,11,darkgrey,darkgrey,1,0.1558836091998474,0.6787562333370731,-0.04998386370972859,0.5539667155068363,-0.42237594791149946,0.2632959884209514,0.2252899462955661,0.36497353469732174
CDK6,18,darkgrey,darkgrey,1,-0.11518392312472413,0.6778322496439272,0.23792270888717937,0.7279873453827231,-0.756385772475793,0.6713229863471312,0.6434819155567706,0.17975283728518154
B4GALT1,18,darkgrey,darkgrey,1,0.3331239908932103,0.6769262875175839,-0.3375388204614329,0.383243270663425,-0.25345657213191825,0.545307138713544,-0.0062501165598969,0.21047839032543336
TCF12,18,darkgrey,darkgrey,1,-0.18262620872378643,0.6753341631674582,0.20640894406739815,0.7558226547227329,-0.7906184156822006,0.6604212264875206,0.6240994959978515,0.5187482899144444
APOC4,13,darkgrey,darkgrey,1,0.36929391261003724,0.6734183555887555,-0.5897197935068746,0.3718074423305705,-0.10428391673889548,0.4289806888208215,-0.26844500471427096,0.369195035602901
IRS2,18,darkgrey,darkgrey,1,-0.03302575504750966,0.6712516317011205,-0.227006628286798,0.6289613929900948,-0.4185710078397119,0.6256504048516537,0.08282992652574418,0.26089883583212764
RAB3GAP2,18,darkgrey,darkgrey,1,-0.026678332492227008,0.6697770275420856,-0.09780767127207737,0.6610997824840293,-0.5979003806296921,0.8432779833176582,0.39239859736828936,0.5330770742884937
VPS54,18,darkgrey,darkgrey,1,-0.08611744718864126,0.6662539892755442,0.10151616800007524,0.7217346554084345,-0.5737618171602474,0.5537253819044038,0.34986276477862244,0.09912120689814259
FCHSD2,18,darkgrey,darkgrey,1,-0.3296471326431383,0.6608839943546081,0.18898770646398716,0.7887479609453855,-0.7681673519224033,0.4247190111927978,0.621092041999784,0.8984963571467641
PAPOLA,18,darkgrey,darkgrey,1,-0.018328348933475347,0.659713097572233,0.23266069662833425,0.636956323739408,-0.6240561184626704,0.3220205433367287,0.5444110183963369,0.5684842095437996
HSD11B1,10,darkgrey,darkgrey,1,0.3135735622830396,0.6595461894723342,-0.6499759755634307,0.2704397371113209,-0.04650920205025697,0.32150737137270835,-0.2802588191490831,0.25256358338160007
SDC2,18,darkgrey,darkgrey,1,0.06381274030161571,0.6593546251579872,-0.15798299841260594,0.5191144715916983,-0.40886714115929945,0.38521371699447504,0.18016509478982964,0.48497182302371294
PROC,11,darkgrey,darkgrey,1,0.1433983968595245,0.6593395853698452,-0.1187201082367247,0.5346413844757504,-0.5183896728569032,0.5470244223526788,0.3857297229940117,0.41848064268525936
MGST1,15,darkgrey,darkgrey,1,0.4922621180990928,0.6577942496549873,-0.432866739381143,0.3075884648978397,-0.09594022976770311,0.40244360945293284,-0.2029267104215599,0.06956533392177128
VPS41,18,darkgrey,darkgrey,1,-0.21784420042872743,0.6558690359106114,0.24477826217613932,0.6819564655732605,-0.7456235077392761,0.4168676704669515,0.6750950058665152,0.33364675448279474
ALDH3A2,15,darkgrey,darkgrey,1,0.429343211439123,0.6544178306158406,-0.31994786838514144,0.28657568351502316,-0.2336319939044748,0.01493295739984573,0.10263116981835807,0.4717699068961376
COMMD10,18,darkgrey,darkgrey,1,-0.3713803041995545,0.6510468713429842,0.32944496701168535,0.7912635917733716,-0.8736491601298683,0.5549312122252966,0.78529370649454,0.5801879797062297
ANKIB1,18,darkgrey,darkgrey,1,0.1010673876710425,0.6496995532136275,0.18214860339019143,0.6434233818068111,-0.620110185035202,0.4156801531776709,0.522413845618046,0.6352208499334165
PRAP1,14,darkgrey,darkgrey,1,0.4089913012647528,0.6484431514570119,-0.5453711877110671,0.2738386072878797,-0.043592830077483186,0.16953836491496008,-0.2753649383349925,-0.036612475550148516
MYO1B,15,darkgrey,darkgrey,1,0.36842832660502917,0.6477901419488057,-0.14771195140164842,0.3461566401925595,-0.3175053494493518,-0.026565793581314435,0.21355986549957,0.5023986666594357
MARCH6,18,darkgrey,darkgrey,1,0.00358684300968186,0.6453562375300304,-0.023526747665476584,0.5983321250633634,-0.45673930662867396,0.5084043475912168,0.24153262508365592,0.30189200713754594
CAST,18,darkgrey,darkgrey,1,7.082474362639612e-05,0.6451893991165043,-0.10288604480622256,0.44747909967458516,-0.49202641529638425,0.208492205563023,0.40057162721798484,0.3942861442052067
PGRMC1,15,darkgrey,darkgrey,1,0.4424883516446197,0.64430865939703,-0.35781598305757045,0.31060878352439697,-0.20294531750589118,0.30842134088447176,-0.007557690902400836,-0.02821481082074358
DAAM1,18,darkgrey,darkgrey,1,-0.2820020849968256,0.640525164181536,0.202969783110876,0.6674337779582146,-0.7468246958013849,0.44873730314019783,0.6636104512661661,0.3498566328897022
SEC61B,14,darkgrey,darkgrey,1,0.3940462144954135,0.6387773289482874,-0.34686164073328984,0.4085546279299792,-0.18495988737540864,0.5843368998334459,-0.13122882967576646,-0.011036967367161348
TMCC1,18,darkgrey,darkgrey,1,-0.10965582600902182,0.6358789290295249,0.13914037048190878,0.6522554058999785,-0.6182118954777159,0.3203264990651894,0.49328201147852796,0.4379720614737435
BIRC6,18,darkgrey,darkgrey,1,-0.36434613515599107,0.6355695116811861,0.08358024628672926,0.65221512605859,-0.6746729718920137,0.496097836445679,0.5493033686543102,0.44556557326671553
SMAD4,16,darkgrey,darkgrey,1,-0.07235818224545171,0.632373178999258,0.03338315700188818,0.6432952794731434,-0.5207864935792376,0.6410512652622224,0.29424141765548945,0.3431379875125669
BCLAF1,17,darkgrey,darkgrey,1,-0.2008684099009159,0.6323013754290876,-0.039673728867230036,0.5256047716995761,-0.5542261485669924,0.23915835764500998,0.42243421470687065,0.29252853034574244
PTMS,16,darkgrey,darkgrey,1,0.5087456825071086,0.6309755501542292,-0.10134153763646116,0.38582060211239716,-0.18964929254210622,0.17459394233161024,-0.005298910398849699,0.09428829431662467
TLCD4,12,darkgrey,darkgrey,1,0.20791936949256465,0.6305961954175836,-0.09537304465724902,0.5615926967014446,-0.3937519409516941,0.5315462236520284,0.20652651483729928,0.44387521729928275
ECHDC2,15,darkgrey,darkgrey,1,0.4534234494868673,0.6302076595333682,-0.348780753714218,0.29581969705200034,-0.19742279927915152,0.33019944382089195,-0.03343801052037275,-0.10506987342667204
SCFD2,17,darkgrey,darkgrey,1,-0.19686063798618364,0.6273020293058028,0.02847594744040178,0.5301085203341155,-0.5991616244022857,0.3009065517864678,0.49224366557663785,0.2689741581598691
FAM214A,18,darkgrey,darkgrey,1,0.4730005373040823,0.6229600198621986,0.08434088105130769,0.4078858551311703,-0.36401445355742007,0.32021081535287443,0.24820388640374988,0.05265662075024575
A1BG,16,darkgrey,darkgrey,1,-0.05776135895117427,0.6222858810836611,-0.06028445663828347,0.4805680110105711,-0.5422159428166672,0.6378459188505705,0.41996881435117256,0.12348277106846943
PROX1,10,darkgrey,darkgrey,1,0.05448230894114684,0.6221872689565388,0.17904854969788947,0.616853000610747,-0.6017892521346397,0.5689242244624012,0.499769933500702,0.06699762219045537
EGLN1,17,darkgrey,darkgrey,1,-0.2127862726366196,0.6183011948212349,-0.0955674275767206,0.49219396689661427,-0.5402925531892753,0.37880658338441425,0.40113624739873655,0.2787045219800184
TTC3,17,darkgrey,darkgrey,1,-0.21240065081579884,0.6128331721925306,-0.0047875648968802136,0.5245951476809091,-0.5890043739584709,0.35826706967216104,0.47717237591485756,0.2112120603429176
HPR,9,darkgrey,darkgrey,1,0.29398195759384826,0.6120796596914923,-0.5959506217439178,0.24805401838109817,-0.053124779430976786,0.2962441242291142,-0.24985619876787346,0.22725357778032007
CUL3,18,darkgrey,darkgrey,1,-0.2179728532202639,0.6096158751271368,0.06264747980280776,0.5498420449229531,-0.5771902886280365,0.2795659881372977,0.4710767100301582,0.1746835533446912
UBR3,18,darkgrey,darkgrey,1,-0.47924592142855993,0.6057623729413584,0.32198971643609114,0.762380740968923,-0.8380605671151223,0.48134619916854104,0.7558485288682593,0.5154293589676454
FOXO3,18,darkgrey,darkgrey,1,-0.11160065306538854,0.6044936638143954,-0.12449331329741317,0.4597957870908994,-0.46489917189900615,0.3260622413767853,0.3100165382365758,0.1301009120279829
IL1R1,17,darkgrey,darkgrey,1,-0.17337263239958942,0.6028762608255717,0.13311866843575387,0.718867203487924,-0.6310165573369008,0.36298385449012077,0.47227877861596473,0.9462666548561989
SERPINF2,15,darkgrey,darkgrey,1,0.4650815382219565,0.59861316467418,-0.34192024394066417,0.2914333657613943,-0.19922717893947722,0.3458069715457049,0.02791733255276024,0.5799507096681592
WWP1,17,darkgrey,darkgrey,1,-0.1696956089701094,0.593660068060143,0.020042166038988205,0.48288162449109784,-0.5542687444312655,0.29010516630119226,0.46737047906424795,0.1559695719296975
SAR1B,16,darkgrey,darkgrey,1,0.5237157422847957,0.5930076826991543,-0.16353167867567928,0.2072224680564918,-0.19102509523463082,-0.022328621397734512,0.10569006148909077,-0.06298423555238779
HERC1,18,darkgrey,darkgrey,1,-0.2781557377946268,0.5928555116680703,-0.013368250717031013,0.5122804402768507,-0.5655233133299827,0.35997216981094377,0.44651345230551315,0.22344196273590206
MAP4K3,17,darkgrey,darkgrey,1,-0.17138803379813095,0.5911411826100945,-0.19900658229649282,0.4215910561673653,-0.44723246239912295,0.29023559771614516,0.2971065956088094,0.2280646183394804
KLF9,17,darkgrey,darkgrey,1,0.04248724464621849,0.5848965559089458,0.029733866049450105,0.5535291785507555,-0.4571915434581154,0.12609533822915606,0.31941100282607604,0.8900602275829596
RPS6KC1,18,darkgrey,darkgrey,1,-0.42366243668699927,0.582457205233435,0.30145992028936697,0.7179487780135878,-0.8229331128280737,0.42837986372689946,0.7660575737518521,0.5154929433147892
COBLL1,16,darkgrey,darkgrey,1,0.4806677858508219,0.578439701891984,0.01754773321970119,0.37268070847894785,-0.21439833645110445,0.026395331944817087,0.050956926644934876,0.0828256751589971
ELF2,18,darkgrey,darkgrey,1,-0.42400435282933663,0.5770981456035169,0.12765298144582002,0.6515951656992158,-0.6648840240056546,0.42884373722279556,0.5064475228498899,0.4067173103407868
PRKAR1A,18,darkgrey,darkgrey,1,0.4422258693528683,0.5768668401231868,-0.14172060725411356,0.3571021562483814,-0.32772487504810555,0.5632811756254543,0.172380233547505,0.2422221819924936
SPTBN1,17,darkgrey,darkgrey,1,0.04193726708904914,0.5736309938368818,-0.09236340744176837,0.37122915825682645,-0.4172739006580817,0.2433720007364616,0.30976325496808044,0.002294548471430149
AKR1C2,11,darkgrey,darkgrey,1,0.30708506425818577,0.5698039766277812,-0.437498446125291,0.2794739837189379,-0.07929840784588375,0.06393457294912175,-0.19456834642177065,0.23374283052111366
PDIA4,16,darkgrey,darkgrey,1,0.5295761351050511,0.5684380767570475,-0.15168949147753918,0.18564761947562414,-0.20076730070719115,0.0084261659650015,0.13012960870660145,-0.04992462153621689
RHEB,18,darkgrey,darkgrey,1,-0.08269169393740794,0.5671850794191362,-0.42238012586003953,0.3609428019211031,-0.2686523476990241,0.1864307894423432,0.05843801932217274,0.744340460516151
STOM,15,darkgrey,darkgrey,1,0.40287230065959706,0.5641672178417731,-0.1440934379962536,0.43302417372009927,-0.18561892539698724,0.2789158888363216,-0.06703067038705443,0.09117597737950625
ATP11B,18,darkgrey,darkgrey,1,0.04628219337632071,0.5581140085911402,-0.3126803721788731,0.46575803345288186,-0.3202103443302764,0.5841454702981259,0.09402041232389077,0.6643285761662778
PSMD1,17,darkgrey,darkgrey,1,-0.2780726476072078,0.5576218129126383,-0.0732972233588487,0.465671422016917,-0.5312232149187806,0.3735682352644453,0.42847074076444697,0.23628413660846595
URI1,18,darkgrey,darkgrey,1,-0.43696520030218805,0.5571125678247083,0.36340185208401177,0.7154303505487987,-0.8036486864734331,0.3889818622199492,0.7727520000660845,0.46962278003513236
AFDN,16,darkgrey,darkgrey,1,-0.27732420916213724,0.5541002444173331,0.14257893426233684,0.6560685915018447,-0.5891293923057768,0.656714137647763,0.4166519628618017,0.2739376469903219
ABCC2,13,darkgrey,darkgrey,1,-0.18141155467032946,0.553224853496409,-0.3739888928178748,0.44919629492139046,-0.3665260014679812,0.5956447218561712,0.1522221244587672,0.4750139963690333
VPS13A,17,darkgrey,darkgrey,1,0.01599736372145021,0.5485592942725241,-0.05202475830171415,0.35018606464655816,-0.426814497589283,0.131782606494452,0.3562227317647504,0.14606606294373634
ARHGAP5,18,darkgrey,darkgrey,1,-0.467938238307983,0.5357062199843609,0.24171740642508935,0.7482709261927962,-0.7039991944606306,0.321784739493136,0.5563987442137429,0.8370501710908345
CFHR2,12,darkgrey,darkgrey,1,0.3813909139830242,0.5350706260718433,-0.5986350104414412,0.23683473036297564,0.032600224521557634,0.3409884913783389,-0.36237731271199314,0.29517950553762184
UGT2B4,11,darkgrey,darkgrey,1,0.3485818912123686,0.5318591641154575,-0.6322343735384401,0.21886128371497662,0.03331469079340122,0.312902034231368,-0.3548912866816763,0.2578023913869896
ALDH1A1,15,darkgrey,darkgrey,1,0.482038257276595,0.5291611330060287,-0.4480812736786259,0.24095361389889997,0.03500429360362538,0.17433668933062868,-0.345837222449046,-0.05896009302069358
PPP4R2,17,darkgrey,darkgrey,1,-0.1913471465165822,0.5229497853372729,0.01912382214946745,0.43529096775825565,-0.5190778026622285,0.1977929609049207,0.4506873885407251,0.2185843210650782
ANKH,17,darkgrey,darkgrey,1,-0.2088278682946905,0.5203806433454344,0.08737263464772763,0.4582670642195028,-0.5595899806567336,0.2889524135455677,0.5197495369206219,0.18406543898009212
FH,14,darkgrey,darkgrey,1,0.28522858266707124,0.5103787756891647,0.0024603171082496914,0.358227776254015,-0.35816866020207494,0.3092380870573318,0.3024103770661697,-0.050021043658094
AC118549-1,17,darkgrey,darkgrey,1,-0.18147270789391576,0.5056510831195342,0.1315279277801038,0.6014607266461997,-0.5435277281890419,0.1704538089794175,0.4480897736507454,0.9583869619213824
USP32,18,darkgrey,darkgrey,1,-0.3873849625506833,0.5037791048925483,0.012978590236010622,0.49698214303782395,-0.5434743958765283,0.18921171981511803,0.4398414382102736,0.3621759927091028
SLC66A2,18,darkgrey,darkgrey,1,-0.27423046704605974,0.5025173627737849,0.16857732335896095,0.5614542790140206,-0.6088396083621309,0.37813749938833013,0.5147730284044731,0.3729418593911147
WASF2,18,darkgrey,darkgrey,1,-0.4027755408161625,0.5021319301427059,0.3447712505828479,0.6213555435462703,-0.740388293475567,0.40884648442429505,0.6921137107715769,0.24151256768027632
LRP1,17,darkgrey,darkgrey,1,-0.3191539839203106,0.5003408099930867,-0.018606702310497058,0.45060276179979347,-0.5031225819334042,0.30576698977228,0.39775039438792265,0.16925696210199537
ZNF148,17,darkgrey,darkgrey,1,-0.1521560764318418,0.4983928705738315,0.016104180870399387,0.3787452193811912,-0.4773329261362016,0.19000859825808203,0.42369599026286414,0.11528175125376199
ALDH1L1,11,darkgrey,darkgrey,1,0.3812711025584103,0.48789634849712454,-0.6529664452951965,0.08208330799625678,0.11260337682064163,0.2747731319050538,-0.3934179374494537,-0.18019881589899414
EPAS1,15,darkgrey,darkgrey,1,0.4345747560909118,0.48504538000056846,-0.12125693919405993,0.26694834527075223,-0.13496777519441738,0.3378569067540116,-0.04732704530906135,-0.001309601438747208
TPR,17,darkgrey,darkgrey,1,-0.13957917255748703,0.4771629983130729,-0.05018130252039162,0.3421989953828863,-0.43614098576588184,0.2078599913978648,0.37662215800920523,0.08153793916896541
ADI1,15,darkgrey,darkgrey,1,0.5105570451841434,0.4750462645384259,-0.45268658092689135,0.11933603339920404,0.08086047969289467,0.2594010432228759,-0.32956770159352566,-0.07220631591051452
AUH,17,darkgrey,darkgrey,1,-0.11975681105490917,0.4741915695459668,0.010643419516562684,0.5233169521426118,-0.4476738269372013,0.1832718462099123,0.3167810489305768,0.9679212789980624
AQP9,11,darkgrey,darkgrey,1,0.3093784597709463,0.4711866338753894,-0.3988013099121307,0.26614299838206285,-0.04762001672056569,0.35042893599668407,-0.22156119764804533,0.2976793237154819
NFE2L2,18,darkgrey,darkgrey,1,-0.08985564682355456,0.46970322549111787,-0.38685427672720724,0.308380729514264,-0.3098634713290843,0.46154814953118434,0.15827158619014742,0.6744872132896133
ACSL1,18,darkgrey,darkgrey,1,-0.1807091431091012,0.462594414182295,-0.25958852288232576,0.3394314733019373,-0.2616554344913655,0.2610850097970492,0.0487529033139611,-0.03098699775679583
ANKRD28,18,darkgrey,darkgrey,1,-0.0911780139289591,0.438100478892359,-0.07384773305066773,0.369879637717918,-0.322222677525655,0.3885719803361782,0.14725140916967197,-0.26469581011963383
NEAT1,18,darkgrey,darkgrey,1,0.24072164457737877,0.43481223147350956,-0.6121124080500882,0.15770713799375224,0.061014874478807664,0.3571337721963926,-0.37847658959944075,-0.15642220091828604
RRBP1,18,darkgrey,darkgrey,1,-0.49805154092200327,0.42637963168881154,0.29788601958230393,0.7364454035035468,-0.7003321510923206,0.43908948283411126,0.5638139973132366,0.8844079866139226
GOLPH3,18,darkgrey,darkgrey,1,-0.46056402461283413,0.42071462760536776,0.05215053851122638,0.4948630424984687,-0.5140579300501209,0.22976214965524508,0.386945604361172,0.2560095891079345
PRKCA,18,darkgrey,darkgrey,1,-0.17782983049873405,0.411772611987438,-0.10706635473645386,0.30234214884972166,-0.354740163245276,0.25635045407068086,0.26558055684766285,-0.06725119660483246
MIF,15,darkgrey,darkgrey,1,0.5510637071652117,0.3905373580530515,-0.552516403351013,-0.009664175958663165,0.11710006042425349,0.14143604786594796,-0.2966888782470709,0.44413036084680524
RB1CC1,18,darkgrey,darkgrey,1,-0.49038051240794955,0.370822720729215,0.2721947987061968,0.4907087814394366,-0.5988632964273544,0.2909254084034172,0.5762136817242126,0.06564468946160866
ARF1,17,darkgrey,darkgrey,1,-0.02226556126768015,0.36402920003234596,-0.25370695455713616,0.1295140337612357,-0.19276365028307424,0.06601246920483504,0.1271685824276835,-0.022862573928147587
RAD23B,17,darkgrey,darkgrey,1,-0.16862795999534935,0.3415610741798875,0.044765418296869426,0.4238736686300011,-0.3637963579533335,0.036103935688541755,0.2805422970956565,0.9243246503898013
GPCPD1,18,darkgrey,darkgrey,1,-0.6740273246451327,0.29559309543267515,0.26089578778264705,0.5970932900631497,-0.6002325281913897,0.3143558457988596,0.5433630147096575,0.7137406771147152
SEPTIN7,18,darkgrey,darkgrey,1,-0.3832012018751756,0.25321560853248914,0.45184772239742815,0.45674152052029604,-0.550611408150896,0.28496452824587665,0.5773225696056424,-0.08068993357221538
SLC39A11,18,darkgrey,darkgrey,1,-0.5135878255419474,0.2506543993331105,0.40430472198874734,0.4558714441546901,-0.6422971465039977,0.3610922996579107,0.6976560003859972,0.284635372564198
FGD4,18,darkgrey,darkgrey,1,-0.6151964568882651,0.2469140181710804,-0.0021999553914639806,0.3765768343077972,-0.4689025767607729,0.48392280399110443,0.38591974569267345,0.3155825389282323
ETFB,17,darkgrey,darkgrey,1,0.043000217210137116,0.23324729653436563,-0.46488114971846634,0.037470106394721404,0.08189167817214318,-0.16627659328732872,-0.22673162089817778,0.6828207315811623
PLCB1,17,darkgrey,darkgrey,1,-0.17234225981072987,0.2298249672353294,-0.008962851027049485,0.1132347886384704,-0.25999487320851966,0.06319700661280009,0.27770851337248953,-0.11991790766012682
HULC,17,darkgrey,darkgrey,1,-0.05297056844786105,0.2002067031114957,-0.4661664767756041,0.054385356910278994,0.08748852559291112,-0.1272905011203706,-0.23917186855857187,0.6146622657067099
