,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
RNF115,18,indianred,indianred,2,0.039070053488536545,0.0005633183912967281,0.42467544938767626,0.12471673494787026,-0.23820002846172209,-0.04772487121598256,0.43188025654937384,-0.10940468964304716
MARK3,18,indianred,indianred,2,-0.8191686834751974,-0.006327264910001256,0.4210499926589031,0.4441009680580751,-0.5188016969096683,0.23221102078789488,0.5175731075660152,0.17594084712313035
GNB1,18,indianred,indianred,2,-0.6531572088320222,-0.0759592871790443,0.41634450092386277,0.2972474480334234,-0.49687675136096404,0.4397002878115618,0.5817875984142074,0.2945882171258441
HNRNPA3,18,indianred,indianred,2,0.19950070635718747,0.25352106467502383,0.41414197246286016,0.3401412537561352,-0.37651039197359615,0.15249122055542597,0.45692673067968853,0.38443619975227544
AGMO,11,indianred,indianred,2,-0.3688680257543416,-0.10408881112413941,0.40577453599681657,0.08180869822526443,-0.18624605012190673,-0.1878381580715051,0.34423132314403515,-0.1157605377379893
TMED10,18,indianred,indianred,2,0.30836956756007095,0.022329438814935727,0.401530801046478,0.09664962984085611,-0.06646303270586185,0.04714434362722312,0.11708944428467905,-0.1878151801924966
MACF1,18,indianred,indianred,2,-0.7894529035684511,-0.0808331124669656,0.40035836811517095,0.39137753354638094,-0.47322389563475786,0.4483837302543306,0.45349692330311003,0.1878894772028037
RAB6A,18,indianred,indianred,2,-0.019277322252525705,-0.2669364985685561,0.3981935341208374,-0.12459040863285731,0.10629341295441226,-0.2582187568580949,0.036903461089656926,-0.536539374747396
RAPGEF1,18,indianred,indianred,2,-0.46190685450888164,0.010215029452404517,0.3951520827533471,0.29635512848690043,-0.3869660844602,0.19281298861178958,0.46773768826720163,-0.14133296643159787
ADD1,18,indianred,indianred,2,0.13015574707150174,-0.1502705443861914,0.39199080124342045,0.0025089329985579544,-0.028140677589510256,-0.04124081591708922,0.20215704846431373,-0.19954036264631317
PRRC2B,18,indianred,indianred,2,-0.05030627158230465,0.4491012056341759,0.3874510709588219,0.4802685084585141,-0.5213584702517929,0.20435550430139415,0.47039052766683714,0.11047576777383246
PLPP1,18,indianred,indianred,2,0.20107128901010934,0.1622887159238061,0.3841286212538858,0.19268192798317257,-0.14164419597070574,-0.1825398715125449,0.19048659149405228,-0.047907594856654155
CAPZB,18,indianred,indianred,2,-0.5517060482451149,-0.5316098794837334,0.38191116113519796,-0.1836573955754369,0.004290072622458466,-0.13379101562369927,0.2348901901259525,0.20419079020477549
SYNE1,18,indianred,indianred,2,-0.24995737719707417,-0.6962323326702898,0.3809803342350218,-0.4379112502859831,0.297821397534123,-0.5287460402426349,0.011755696900879783,0.04345436448943024
CBLB,18,indianred,indianred,2,0.03706857140833103,-0.5445254712409947,0.3803977919193031,-0.4901659733846044,0.2823468416859999,-0.4814665567092372,0.012983357030492153,-0.4117660721596786
EBNA1BP2,11,indianred,indianred,2,0.12486534532160294,0.20591746483294393,0.3731881641403769,0.18248137196804515,-0.239124336580315,-0.13808888928993474,0.2877287146460335,-0.09844043348896069
MAML2,18,indianred,indianred,2,-0.4523004732083857,-0.012791354898037465,0.36952092165872963,0.22474593411565477,-0.32347827553896136,0.29256685943988553,0.39318618431658875,-0.022688307498775838
SRPK2,18,indianred,indianred,2,-0.43021099681686503,-0.6276558749982154,0.368391349175062,-0.3189960526336386,0.19257330122873684,-0.33420223611366773,0.027057458528545547,-0.32356651893614546
MAGI1,12,indianred,indianred,2,0.12204882037688256,0.19170111893780373,0.36753414961434183,0.32832801449559723,-0.343139638262148,0.10333222350824249,0.39909361535518334,0.3357571072775122
CASK,18,indianred,indianred,2,-0.2427456372003947,0.2505575105404024,0.3674853838556824,0.4868014473846378,-0.5826013563872122,0.7054958463506908,0.5592358425386924,0.004515395813665529
PAFAH1B1,18,indianred,indianred,2,-0.296135082281481,-0.3515910441154413,0.3665425662277178,-0.06830978313245728,-0.010521301094989829,-0.30279871544622844,0.21407434710290527,0.39483596199339493
LRP6,12,indianred,indianred,2,-0.31751450877009074,-0.02904418805885047,0.3627293209097614,0.210729557174727,-0.3227616181959635,0.23053962310712275,0.4729305886001266,0.448775830454407
SRSF4,18,indianred,indianred,2,-0.07880319103636445,0.009005307254350005,0.3570828042422175,0.16658664002530887,-0.1482340945074496,0.052825657911887654,0.16579788075977306,-0.19731778549859602
TMED5,18,indianred,indianred,2,0.13579512805215882,0.14167707162581006,0.3565770133945712,0.17170441853667184,-0.20556188725927554,-0.08494965321442047,0.3078961808855738,0.11677927641831203
JARID2,18,indianred,indianred,2,-0.7461404858049108,0.06682226901982945,0.35307205839850647,0.504075878318016,-0.47821611957256144,0.3254876709677637,0.39860777201154984,0.17435357662957277
