,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEindianred,kMElightcoral,kMElightgrey,kMErosybrown,kMEwhite,kMEwhitesmoke
ATP5MC2,18,lightgrey,lightgrey,4,0.6217447663918361,-0.44498610402130123,-0.2276348780349352,-0.6720947513286544,0.7368529906149324,-0.6294315288931077,-0.6011883467053218,-0.31971596184788054
HSPB1,16,lightgrey,lightgrey,4,0.12556216715993912,-0.4745550887563024,-0.5258602112693553,-0.6722762970588423,0.7365023031066481,-0.421560018824457,-0.7380701315963346,-0.35549415330504364
COX5B,18,lightgrey,lightgrey,4,0.2773522026834186,-0.30272779818229334,-0.6041191107580736,-0.6037504172325249,0.7341351188949555,-0.5299733457789261,-0.7818364500565875,-0.3193774229604242
GPBP1,18,lightgrey,lightgrey,4,0.15836899121235246,-0.6275173679362984,-0.22097315054555008,-0.6908024286010374,0.7257285375074004,-0.6856538314060863,-0.5985479952991247,-0.34402432830113755
SIK3,18,lightgrey,lightgrey,4,-0.09040619058140663,-0.8839425059701255,0.024826338786235552,-0.7529618419132078,0.7207703465200836,-0.6146535714010705,-0.5293943644976723,-0.5429902601105567
HSPA9,18,lightgrey,lightgrey,4,0.5766538144817595,-0.050344177780243124,-0.8662719511925263,-0.5226998379121051,0.7113133393802402,-0.17432634999064198,-0.8923560578684141,-0.21444149422048606
SERBP1,18,lightgrey,lightgrey,4,0.15593418064995,-0.5859929521976327,-0.327467471496214,-0.6969462286911488,0.7105382641522513,-0.374074541567937,-0.6112605793132181,-0.40983849956373797
NME2,18,lightgrey,lightgrey,4,0.508679049607426,-0.16555380039506984,-0.7234706463651773,-0.6063866159484563,0.7025181645402688,-0.22132486801823653,-0.7742843234414528,-0.36408378599786745
TAPBP,18,lightgrey,lightgrey,4,0.46373493344966693,-0.6501547360093823,0.012381630353617657,-0.7580719141873596,0.7014365602162792,-0.6074515788223317,-0.46058545113792637,-0.6477206251129634
SLC25A3,18,lightgrey,lightgrey,4,0.39752220175560704,-0.23395442174593103,-0.706396099724716,-0.5770887766207202,0.670612857797028,-0.1555673720935704,-0.7897937126408152,-0.34227866244343746
