,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEdarkgrey,kMEdimgrey,kMEgainsboro,kMElightgrey
RPL7,207,darkgrey,darkgrey,1,0.16658798032274683,-0.7051091672881837,-0.6900887373902636,0.1265454595799049,0.10697271995941539
RPL21,216,darkgrey,darkgrey,1,0.4011537896006955,-0.711274697307689,-0.49387272351952083,-0.18675540122993312,0.06066011836085895
RPS29,212,darkgrey,darkgrey,1,0.5846926147419927,-0.7135408284313753,-0.3363964074383327,-0.416944627470655,-0.07187551364814855
RPS27A,210,darkgrey,darkgrey,1,0.17242419932634773,-0.7151491405494367,-0.690484479551291,0.06825760805578704,0.19890537566267968
RPL37,217,darkgrey,darkgrey,1,0.32125733307987864,-0.7157271176474201,-0.5772144397212896,-0.07232582814304729,0.05253756383048663
RACK1,221,darkgrey,darkgrey,1,0.3043753255065814,-0.7172819468154905,-0.6368092296775436,0.01014411893888455,0.12808522707252007
RPL36,209,darkgrey,darkgrey,1,0.20333175790410463,-0.7176260822990758,-0.6713480755036082,0.049490853022669604,0.13794136407097815
RPL27,203,darkgrey,darkgrey,1,0.16038201067395663,-0.7203897016434289,-0.7202113230916278,0.11203814168196889,0.12558215133320275
RPL35,213,darkgrey,darkgrey,1,0.2942992828720871,-0.7209324384021002,-0.6162791778901675,-0.028270836027447566,0.11666624802660486
RPS5,204,darkgrey,darkgrey,1,0.17192042160095508,-0.7233843961645544,-0.7176023215180837,0.10554516007786965,0.21656989406755917
RPL8,209,darkgrey,darkgrey,1,0.16349090812597078,-0.7269389324864445,-0.7197075048547676,0.12894461280698852,0.15833442641087694
RPL35A,210,darkgrey,darkgrey,1,0.3640418560548498,-0.7275932679283904,-0.5513125528638938,-0.12862604253923146,0.053102711512352505
RPL36A,207,darkgrey,darkgrey,1,0.3070747863154555,-0.7277621824371784,-0.5833150327436977,-0.07492793416397489,0.03639210425894256
RPS12,213,darkgrey,darkgrey,1,0.1992142852174285,-0.7279179368777828,-0.684918829101241,0.06953624612531206,0.12959638992001388
RPS23,207,darkgrey,darkgrey,1,0.13085480418044454,-0.7283632872312785,-0.7347918521965509,0.1268818221031003,0.16849703999863042
RPL13,220,darkgrey,darkgrey,1,0.2810736568653735,-0.7297455503048723,-0.622683126808124,-0.029756995672290874,0.17238260270605985
RPS2,213,darkgrey,darkgrey,1,0.2234500616072735,-0.7311392840150291,-0.6785341432547469,0.03649597801975607,0.1709483490711697
RPL17,218,darkgrey,darkgrey,1,0.3023741425363682,-0.732013513178999,-0.6285829425949945,-0.016833934526835195,0.12074247638221751
MYL6,217,darkgrey,darkgrey,1,0.3677836755951036,-0.7324667400157506,-0.56375082312428,-0.11504563955506954,0.135670473542329
RPL23A,216,darkgrey,darkgrey,1,0.3825371427460253,-0.7351042681716904,-0.5595417222757598,-0.1348319897166784,0.07529372563636051
ATP5F1E,206,darkgrey,darkgrey,1,0.3227642707115528,-0.7363517069511635,-0.5906790402301917,-0.07514824734029978,0.11864802573946402
RPL18A,215,darkgrey,darkgrey,1,0.293452547721585,-0.7364571653338319,-0.62521866132491,-0.03411733416472224,0.10835399682171504
RPL37A,215,darkgrey,darkgrey,1,0.3837214155929894,-0.738229463593002,-0.5448558965206706,-0.15352620416157076,0.048046329589934385
RPL30,216,darkgrey,darkgrey,1,0.2933147370656479,-0.7421031874135315,-0.6340081021241644,-0.026966378548225454,0.05887169292098715
CFL1,212,darkgrey,darkgrey,1,0.30656690775252754,-0.7422366616875212,-0.6374142945022817,-0.04041712233999202,0.2470778616117248
RPL28,219,darkgrey,darkgrey,1,0.39274985693132325,-0.7467120196563946,-0.5687129918444148,-0.14102618913111445,0.09793664799367231
RPS17,200,darkgrey,darkgrey,1,0.2622495422978094,-0.7470390239174772,-0.6568286307123802,0.004666817008854952,0.10435545521684556
RPSA,221,darkgrey,darkgrey,1,0.3535681660382811,-0.7483948440535851,-0.6075403452016037,-0.07998273506402956,0.17958565001382715
RPS19,220,darkgrey,darkgrey,1,0.372436409418664,-0.7495486203356675,-0.5761365548970475,-0.1378399639360517,0.11349389322467876
FAU,213,darkgrey,darkgrey,1,0.2873913693309078,-0.7520812933189266,-0.6517399434692259,-0.026378135502922104,0.14615221901828906
RPL38,206,darkgrey,darkgrey,1,0.30494248534613133,-0.7544283419685796,-0.6336411595903292,-0.05448452051664947,0.07604924982152673
UBA52,210,darkgrey,darkgrey,1,0.29541270306395523,-0.7621339823394513,-0.6558894953820942,-0.01762819419565649,0.107880745486986
RPS20,213,darkgrey,darkgrey,1,0.4058331358944985,-0.7658268487758797,-0.5757241319477618,-0.12404619184545242,0.03232516015210666
RPL39,215,darkgrey,darkgrey,1,0.5406054552339346,-0.769622066732598,-0.45588737561705783,-0.30179589938523854,-0.0026126988911411952
RPL23,216,darkgrey,darkgrey,1,0.4868208128356013,-0.7739075776225014,-0.5329962473225697,-0.19397930562894816,0.028632226571897682
RPS11,212,darkgrey,darkgrey,1,0.36851654716058146,-0.7815330304257824,-0.613078044100706,-0.10388233370766357,0.08359698988151162
RPLP1,221,darkgrey,darkgrey,1,0.3402418168728458,-0.8100473251161582,-0.6739162991811088,-0.07639803048347327,0.14826022693430843
