,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
PTMA,25,darkgrey,darkgrey,2,0.40618795239755934,-0.5052493014158762,-0.7193916103542469,-0.685237317167164,-0.32384100117577014,-0.6870752331323963,-0.505623974300736,-0.5280856717951516,0.5047464583613848,-0.7924394276413348,-0.5536196781960114
RPS27A,25,darkgrey,darkgrey,2,0.4060775951609669,-0.6019634836640749,-0.7363273545213583,-0.7593222912028951,-0.37180886402041813,-0.7779200119957709,-0.6165030589512166,-0.7690393955489413,0.7269372077735116,-0.86378542961993,-0.6221555253816189
RPLP1,25,darkgrey,darkgrey,2,0.21570010532322278,-0.5751484442891261,-0.7388659522714304,-0.6071335808646389,-0.4748889762910998,-0.6790295176876164,-0.5216319366952551,-0.6601904787818167,0.7621204097551838,-0.7571482030889637,-0.5073190589903042
RPLP2,25,darkgrey,darkgrey,2,0.2775534730984126,-0.5668948404986272,-0.7397671726016032,-0.6619095165835729,-0.4109253278984053,-0.7232512557666219,-0.5727944458989992,-0.767958608606922,0.8231544781620054,-0.8306520924249836,-0.5343406079915893
HLA-B,25,darkgrey,darkgrey,2,0.37972457315982727,-0.5989822717144444,-0.7527130759870466,-0.7352526269024576,-0.4225224412119134,-0.762477374354883,-0.6085571476656704,-0.7075473140844734,0.7081023719682821,-0.8270038750825868,-0.5176287867947199
RPL35A,25,darkgrey,darkgrey,2,0.5538237704815234,-0.6124889394339943,-0.7566771891444681,-0.8281217330306068,-0.353378627097481,-0.7968760333263727,-0.6303839985128308,-0.6630183238328091,0.5978101909391751,-0.8946819051181766,-0.6069030123515478
HLA-E,25,darkgrey,darkgrey,2,0.495750643867623,-0.6215832234967922,-0.7578829752568202,-0.793752484690032,-0.3252254210400056,-0.7782530866932021,-0.6064036864350096,-0.6778212253010432,0.6134450459415504,-0.8339911681114224,-0.5368945393592486
RPS2,25,darkgrey,darkgrey,2,0.2669747255463427,-0.5918831696396798,-0.7591898793958507,-0.6535384657011615,-0.4429978090680774,-0.7388617300305172,-0.5721829781141929,-0.7358627693208439,0.7584460420802106,-0.7853571285573657,-0.5333432915682124
RPL37A,25,darkgrey,darkgrey,2,0.5360756663085614,-0.5980473158957343,-0.7707230823520725,-0.8278918080747163,-0.32053955784915694,-0.7737431027245933,-0.629773675135524,-0.7265752147125203,0.6478780453738286,-0.8686118861012968,-0.5473118084528769
B2M,25,darkgrey,darkgrey,2,0.3192504358685235,-0.5890028664383083,-0.7844747169411235,-0.7120422284238359,-0.3997151270893411,-0.7303947874171625,-0.6057866168168355,-0.781488499481975,0.8062209002810868,-0.8338130695642921,-0.5566886941500337
ACTB,25,darkgrey,darkgrey,2,0.3958480072972006,-0.6167645304526752,-0.8068930599335438,-0.7496101668978759,-0.4761981412243945,-0.7914419632080221,-0.6407589271165796,-0.7081002039005346,0.7010147095483101,-0.8425490655586757,-0.5341750676418385
