,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
RTN4,24,firebrick,firebrick,4,-0.18609448443368465,-0.05233994969110806,0.00526421762435188,0.11850581711197511,0.6920176245229079,-0.04880494527074739,0.19522241556338976,-0.09000479739892885,0.1228388636479915,0.11607456096507059,-0.0519413221085851
MARK3,25,firebrick,firebrick,4,-0.09234208443382029,0.30531900877349827,0.7074458810558296,0.4437502392242976,0.6914161875380919,0.5386402254067157,0.46361576287247896,0.5187934254749673,-0.6789405726377071,0.5879945560284113,0.1277789951266385
DIAPH1,24,firebrick,firebrick,4,-0.17262768878968246,0.0610741592649311,0.03882955759132919,0.171767692843072,0.6806314806733862,0.05942179964520909,0.12022439284425182,0.012844414794359353,0.014007944948141653,0.21401815530452217,0.0883054119789435
MACF1,25,firebrick,firebrick,4,0.2195430645268646,-0.06950568710148679,0.05075706608957867,-0.1218266333185836,0.6727787628827883,-0.20878566452594002,0.22806226192608178,-0.04519004735141769,-0.04981719366738119,-0.08680799853500305,-0.12809515111564435
OSBPL8,25,firebrick,firebrick,4,0.057946470458810344,0.18036965154973703,-0.1162927839789874,-0.014131273091492823,0.6428705714843854,0.1534619390221609,0.14328076442623303,0.07492678440018574,-0.1537989012480823,0.17379341168665174,-0.2123060480042699
ADAM10,25,firebrick,firebrick,4,-0.23488181946446576,-0.05917369981161268,0.1219299341984986,0.14242051669702263,0.6139594861406396,0.2399493862735908,-0.02938110672201543,-0.08026006448186046,0.09366220989926961,0.16439013084382112,0.07549898220391772
DENND4A,25,firebrick,firebrick,4,0.3710404384106958,-0.15661683862598594,0.383596394877757,-0.09800816053442368,0.589283682022423,-0.005997163716181885,0.09222902724967466,0.14512661418868267,-0.3340505917929362,0.09681529659835302,-0.030210565543290293
RNF115,25,firebrick,firebrick,4,0.16011182486027511,0.2348024679670026,-0.0065239598809103865,0.0750357367571693,0.5742350860571984,0.43371767757701035,0.1829395463956638,0.21929619083920324,-0.5289095544650471,0.2249011818987809,0.09320762393890364
OGA,25,firebrick,firebrick,4,0.02794921121891291,0.28076219011081355,0.3276807917648696,0.22190512525609538,0.573117641673992,0.2719999564087512,0.21227717657646797,0.16429425528351116,-0.20876340201545204,0.25352108287189157,-0.06519201089999767
TNRC6B,25,firebrick,firebrick,4,0.17739226796719992,0.40793290937899024,0.3403083654477229,0.12017819565541844,0.5672940338883707,0.16594569994267183,0.3731319761606139,0.43363991091805276,-0.5556705976557204,0.48954217772750247,0.11747857359577896
MRTFA,25,firebrick,firebrick,4,0.19825409502175353,-0.19624858820900842,-0.17663533268582704,-0.0738084451701747,0.5540445224217435,0.008876941343449227,0.14837469571303538,0.12194250947579204,-0.17636803226424766,-0.10870126820478532,-0.008102391523562779
PPP1R12A,25,firebrick,firebrick,4,0.24577232504277524,0.19013028611318322,0.3700980951708389,-0.11838036178377595,0.5423403420524172,-0.11554824152746057,0.34526001123094474,0.011869741578568306,-0.22814336969110205,0.05029617404746514,-0.15024989463740757
ANKRD44,25,firebrick,firebrick,4,0.25771708728566134,-0.06798847866447301,0.24119837916830342,-0.048551583717412354,0.5339171338070574,0.10644609143432444,0.22672131491279574,0.18750300173087053,-0.2261999890670889,0.10957272746364194,-0.10774619923369946
DPYD,25,firebrick,firebrick,4,0.2756619515418866,0.2589941372839132,-0.0659353629603209,-0.2524920298657137,0.5293008655409528,-0.09291155459748122,0.11802640056201032,-0.2917644133024316,0.0563341658361761,-0.2080638825804151,-0.012455120518172356
PCNX1,25,firebrick,firebrick,4,0.09056801973152943,0.3573370922532901,0.39167464617079795,0.12801109916305647,0.5079215501091188,0.2100745256392447,0.27912605538339724,0.2317490410175333,-0.28463788780726673,0.20321475832188748,0.3058306615809679
BBX,25,firebrick,firebrick,4,-0.30686595490684676,0.15305918216639075,0.3467206820591494,0.33404705417642133,0.5061716177435427,0.33492836581179247,0.28105013101292664,0.15547387829341042,-0.289560431512198,0.4204863841021093,0.2564855747140848
BPTF,25,firebrick,firebrick,4,0.40987202476038376,0.026389188401030675,0.34213080167395576,-0.13541193844298194,0.4985245464351711,0.04926362475661566,-0.04433708616386305,0.10622439015683162,-0.536945906696916,-0.0037507597101674645,-0.18258994617615285
LSM14A,25,firebrick,firebrick,4,-0.028265042527905494,0.3360455779329118,0.2209325611668544,0.08891754304626846,0.49761793501071055,0.16077605736482495,0.45819467334758757,-0.04044414393572649,-0.29876990919114216,0.24845109977414015,0.0515590211589644
PUM1,25,firebrick,firebrick,4,0.0806372487351829,0.38649216813997495,0.48049664632026345,0.29393623449997386,0.45683462011713216,0.5826448013485083,0.3363167421854641,0.6000644404991939,-0.6867421122444025,0.44109809128044586,0.14550101006585864
UBE2D2,25,firebrick,firebrick,4,0.18081205482052154,0.00497358339960294,-0.2417247729258221,-0.27797270721703754,0.4491543241143889,-0.1576079326998797,-0.07584114042071753,-0.3340247859777406,0.15571337991549705,-0.2105044252847474,-0.22363254347150638
CCSER2,25,firebrick,firebrick,4,0.29787451300177314,-0.29886606851860215,0.23050829611692783,-0.19787767153289024,0.4441426437261129,-0.23063322490375487,-0.05290392458758228,-0.08257331962895517,-0.018072952410861997,-0.20214298970268285,-0.16417811619650133
INSR,25,firebrick,firebrick,4,0.2085594250398444,0.253056547776874,0.2131919259165874,0.006842460982491521,0.438963519578632,0.08446276417742654,0.20892787245652983,0.38649489501778883,-0.46606468536531664,0.43725362343975543,0.28182416509660496
EPB41,25,firebrick,firebrick,4,0.24594147056218774,-0.021434439043544643,0.3294211260187202,-0.07054126598581428,0.38304206067012236,0.3635941789091507,-0.10235112819178935,0.16379836832920908,-0.3289780899448123,0.057526289597282204,0.05043261361640515
ZSWIM6,25,firebrick,firebrick,4,0.4797061627543464,-0.03506070720790038,0.1337844719850231,-0.2751557325752833,0.38103353791301214,-0.10296871889321649,-0.06679266665864561,0.05564108428019307,-0.3695668747484429,-0.015535994325635039,0.26100505278099967
