,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
CEP350,24,snow,snow,9,-0.37213610117676804,0.3463813481735432,0.3302781002927619,0.49852396935244747,-0.08188146523723852,0.44113689027365444,0.18725934753309165,0.3191725666009217,-0.2142778682008605,0.7923235266227221,0.17638438400703219
DYRK1A,25,snow,snow,9,-0.2718221892230044,0.1928820346981237,0.4064102423051696,0.499950809425097,0.22427726030621478,0.35597924641614126,0.38519605096216103,0.6686818126269098,-0.41423660010446367,0.7785101653880946,0.21302804282903784
AC118549-1,23,snow,snow,9,-0.3464565577478776,0.26526835499122325,0.2619314002093732,0.4647573648986308,0.49329779185985007,0.3234263738181643,0.33284429735568954,0.31843798258930944,-0.22751843034314628,0.776421043269118,0.1943522666375321
UBR4,23,snow,snow,9,-0.3726598163343095,0.22556059057826933,0.27239445345274804,0.49036488228523795,0.46191870402760316,0.355648047301712,0.33562139151568227,0.26880506223181433,-0.22700480202049167,0.7752084518069966,0.25574346529040853
PDXDC1,22,snow,snow,9,-0.4430497070720402,0.2808606062548419,0.2881403552241734,0.6083920351713877,0.43861539848160064,0.4139762441411442,0.32793258201468667,0.3518545647085434,-0.26028222986790744,0.7669568651879115,0.26791205770364945
PDSS2,23,snow,snow,9,-0.2500911455059317,0.2254840997776511,0.29432210601395364,0.40579548326195714,0.5017112243007966,0.3113815731454845,0.2490385805993722,0.370281830396404,-0.33089940826328595,0.7649968749485866,0.15447472904385182
RNF13,22,snow,snow,9,-0.4661054126216489,0.2781329708013664,0.3218437791387087,0.5659238305479224,0.38932580414609996,0.695384495318154,0.33635622750492183,0.2903717788741964,-0.20547727564783097,0.7619373296371716,0.17018167502745865
MAP4K3,24,snow,snow,9,-0.46238861525003716,0.28549200801149155,0.33299127116905536,0.5030966499422311,-0.09699829473391039,0.2992040723071424,0.2776865142916241,0.2818066709884647,-0.077297828869062,0.7468787239289973,0.19878055030701364
TRIP12,24,snow,snow,9,-0.30256562728760283,0.122809894493899,0.22606957626168178,0.4156850321300122,0.06958295034636756,0.3682567768674039,0.16045847276998743,0.23135074450977086,-0.20022234717019877,0.7439690737758792,0.13093564861356968
HECTD4,25,snow,snow,9,-0.2505588442641142,0.1483715651711445,0.48569572736331323,0.4491364505463638,0.4521694177508306,0.6129424213000033,0.30511375642849875,0.4391945097235669,-0.3965289746689414,0.7384292658104147,0.1385311676193554
PHKB,23,snow,snow,9,-0.4041559772098315,0.2912867099915767,0.4161377216367185,0.5467217561373682,-0.01885929949174859,0.4080047255183835,0.29027551301388144,0.6716342197690827,-0.28440983308436624,0.7373486208921928,0.1839981710427119
IQSEC1,25,snow,snow,9,-0.44538429263169654,0.31479203543057654,0.3792358458713787,0.633146840363453,0.17165612526045593,0.42777219030192043,0.5108363907500978,0.2855033347042563,-0.3111974026762307,0.7335199857626309,0.3748858682736631
RB1CC1,21,snow,snow,9,-0.38275585891832076,0.5206829018945944,0.26649008559408055,0.4883935326724613,0.3476853315586664,0.6111583274097968,0.22199854482343814,0.19772892177029905,-0.2790175833760393,0.7249164626423599,0.1395235069955884
LONP2,21,snow,snow,9,-0.5476448269314061,0.15646979289860266,0.3796007875230702,0.6259690158977572,0.2666303114991802,0.6707524746571215,0.3278513253129804,0.5265068657961526,-0.16110486701523816,0.7175917170780353,0.12589208765961218
STT3B,23,snow,snow,9,-0.4472957574965207,0.3017650504439225,0.683954217536067,0.5619871343427714,-0.021059052783210526,0.27599140711232795,0.1866137042276138,0.25109560766330047,-0.17971928243293275,0.7165272270777943,0.2539141313141565
ANKRD17,25,snow,snow,9,-0.43647587781172054,0.3033149076822689,0.5742821991454811,0.5158573814119921,-0.08452705958365585,0.25911729279668827,0.2633424209692203,0.21866315006093054,-0.15761061146295138,0.714158468667609,0.49784879836515256
DIP2B,24,snow,snow,9,-0.19665594980043885,0.2839644494457053,0.20425910411789028,0.3387126630074392,-0.015270742644236937,0.2537798596726657,0.061318870774680005,0.10782498831911957,-0.1938334080739977,0.7125465314670554,0.2830137421090886
ADD1,25,snow,snow,9,-0.3171591969684812,0.33865034301764657,0.38943721627127503,0.48796303769399085,0.029645078550057248,0.3624704691239018,0.029583798627040712,0.34792468548075617,-0.3400464368974756,0.7085390765844403,0.6065036748042637
CCNY,24,snow,snow,9,-0.3149179535986816,0.32922463332136837,0.20547953429192334,0.40414551538513865,-0.20648190226531588,0.26246427757296437,0.18754155931001437,0.2215372562294201,-0.17889268593913468,0.7042146413509265,0.18595183402993679
