,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
FBXW11,23,whitesmoke,whitesmoke,10,-0.47763695101753967,0.3771958934744813,0.7109244607779547,0.5879581942595792,0.010203364231570845,0.4518776287364317,0.28868822785500686,0.3015795726177665,-0.20432563013557226,0.41460249576320624,0.7709411744783468
TMED10,23,whitesmoke,whitesmoke,10,-0.5526657594824993,0.3183731620579339,0.26276339852730557,0.6195604041905055,0.3990971709032945,0.4903725623343068,0.3543196868140494,0.28465621759102316,-0.12646708956690195,0.5241846257935908,0.7483414915452147
SPPL3,25,whitesmoke,whitesmoke,10,-0.27871502088384204,0.16849536947208016,0.4646399920617857,0.37435432199425966,-0.07991545704162324,0.2635081323676166,0.23645061959133373,0.23227547571774457,-0.23084323502158013,0.4587477821855206,0.7158594267858943
FOXN3,25,whitesmoke,whitesmoke,10,-0.13876371595960169,0.1780771223366637,0.4227285832224006,0.31881097112864853,0.15575373178106422,0.18237091530444247,0.04736564606845239,0.2982282044222939,-0.2864595006982718,0.41002412753307843,0.6751942379509848
AKAP13,25,whitesmoke,whitesmoke,10,0.22515535008766818,0.3739505983958699,0.18860493785638613,-0.059870975471627876,0.11973536675608462,0.12128348423749612,0.056254860499540475,0.08145612225230121,-0.35719095072953727,0.2012208969908527,0.6729193602725719
SMARCA2,25,whitesmoke,whitesmoke,10,-0.17680416432704452,0.2707187785758353,0.27900282734135234,0.29751423635317675,-0.16308257185005567,0.20687885277694296,0.16106939307892298,0.2458011162643083,-0.2416718984306973,0.2675602153123529,0.6482264284694284
TRIM24,22,whitesmoke,whitesmoke,10,-0.2835496814053882,0.2140631310814242,0.18583610813031787,0.4256027633353306,0.38653132404285717,0.39476953278276855,0.26478661501810175,0.29602358115039573,-0.2899264735427521,0.43224637473621524,0.6431586469333631
ST3GAL1,24,whitesmoke,whitesmoke,10,0.33666951235256243,-0.025118490558001735,-0.181015915139282,-0.26649110926326136,-0.1805700784752646,-0.03642215984601402,-0.307145638206273,-0.06948420701893386,-0.12745783918685336,-0.21507058252901853,0.590858182805491
PTPRG,21,whitesmoke,whitesmoke,10,-0.46488022485002034,0.04692267968004086,0.010713812945514756,0.4182089228611657,0.19768118736379298,0.2944767575377856,0.4286353990045552,0.09078496802079582,0.017474911984010494,0.22396286490583284,0.5453453141430221
RAB7A,25,whitesmoke,whitesmoke,10,0.31253165613475836,0.2996250103797787,0.1133787817041047,-0.07999712935991991,0.04583867057310316,0.08421914463446954,-0.010802611839366686,0.14548722679813125,-0.45708440317099397,0.18347343604617122,0.5381015218894386
SMURF1,19,whitesmoke,whitesmoke,10,-0.3731953725565459,0.43955645332437,0.3864770507517916,0.5737017972744358,-0.05533089948573303,0.6810696798292543,0.38084008060495717,0.6214912942371731,-0.37917397173796635,0.6237499635517524,0.4610587787371563
NUMB,25,whitesmoke,whitesmoke,10,-0.5343813997324373,0.17233032796122622,0.36045336381389226,0.5057679261599304,-0.034454519776450455,0.3988387452189683,0.19694206623805374,0.30092201183106004,0.014627495388071144,0.4619490652998364,0.4451879304942402
