,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
KDM6A,24,brown,brown,1,-0.24174299012044279,0.7997142866418353,0.20838736325846668,0.32532942101741114,0.012726994676299026,0.17796306397686285,0.15942645207317194,0.07578235354503676,-0.16880800151460332,0.28601581984410884,0.28276426558581164
EHMT1,25,brown,brown,1,-0.22873151980079193,0.7559461383648861,0.5150476599015561,0.5014149082159848,0.37231299212677216,0.5364043480439369,0.404229396923791,0.47726988493790623,-0.6025486655416208,0.6549683462942208,0.44657253004726766
PPP1CB,24,brown,brown,1,-0.2547446851598908,0.7286869340547635,0.20279371470557292,0.32980081147845686,-0.05864924883392219,0.1834014149327287,0.11985772748343894,0.1519162768616223,-0.200488378485174,0.3314135022779175,0.12310320744863212
EIF3A,25,brown,brown,1,-0.25106419617112574,0.7252019355955789,0.22082177026510805,0.301061501463764,0.17076050027860784,0.3026518479537147,0.404838195486891,0.07145462656685914,-0.18999054469550383,0.22612911816451986,0.194614212438404
NCOR1,24,brown,brown,1,-0.13959910539483522,0.7251813319400214,0.17091325752446673,0.28105366919508756,0.17197150245620363,0.3154416148280206,0.038632691849477756,0.14782371610670667,-0.3060316792091723,0.39496508044014633,0.2969334459429029
HNRNPA3,24,brown,brown,1,-0.27083581201292195,0.7247478593319555,0.18235614462718946,0.3496921189623398,-0.011161367484128253,0.18852846406957852,0.10179214943505858,0.08860375327742288,-0.14186545828478173,0.4320170642633485,0.1213714023175847
TBC1D8,21,brown,brown,1,-0.3802408559265329,0.7051227910535858,0.02932785981451154,0.31549995206322906,-0.15567537596923162,0.21428351527324385,0.29087304660973023,-0.07555642468808453,0.22050289455394623,0.15699103278650198,0.4150151500707395
PTPN4,25,brown,brown,1,-0.18819742901033526,0.6633439130720932,0.38928239813992,0.37792056373877553,0.20507083259023384,0.3574480302730312,0.2218463962639836,0.1898238329521019,-0.2462721690529578,0.29755073161332635,0.10265249147335624
N4BP2L2,25,brown,brown,1,-0.3091979514199751,0.6597748308313596,0.6833960242323793,0.6063652631811259,0.3690819779230579,0.6230108753149726,0.6653940006579032,0.5479943193033809,-0.4885979679062303,0.6833621969258578,0.6207337115384011
KIAA1109,25,brown,brown,1,0.003829965609722984,0.6366694924871104,0.13893098165379086,0.21002993518660362,0.2520472627197935,0.5175526606237325,0.32005004830192485,0.18260182283934842,-0.3562841888835166,0.27084903408758804,0.23040219957542893
MIA2,23,brown,brown,1,-0.2773609748420073,0.6320652170493164,0.3385754091622906,0.4273023737100584,0.04748474147863933,0.32209013711494205,0.17016835408862027,0.3484150563257424,-0.3527427489111966,0.4015744313398784,0.2222215940753126
ANKS1A,23,brown,brown,1,-0.32424388976185087,0.6289012469706332,0.34353337803150946,0.47448679020196033,0.04848271844342834,0.4093748976482568,0.5782939842103778,0.39214094674258243,-0.26195052697951954,0.38262928350539005,0.6945171752966414
SPAG9,24,brown,brown,1,-0.06975413904942362,0.6152313608256915,0.014374190005051342,0.14016490345672805,0.0984697833975841,0.11254552960825154,-0.013503590504125631,-0.026193196138250326,-0.16246181471960344,0.22016837210810666,0.059097376590253436
GNAS,25,brown,brown,1,-0.26753060011548896,0.6058779186872768,0.037149219667714554,0.34414862704625987,-0.19457072781012538,0.250333059070699,0.4381546579812024,0.41771068703269093,-0.2052565174124493,0.2313497810121742,0.16676260091459086
RASA2,25,brown,brown,1,0.12311209771588974,0.6031234859192017,0.28542967736244496,0.03148272023284244,0.0567199789051668,0.07983244202671219,0.23290438324766577,0.1104957209327904,-0.36081191748562047,0.10711327145415786,-0.07583053621690154
MED13,25,brown,brown,1,-0.3257500187114886,0.5895388626097386,0.3331098987183472,0.4559934984211572,0.12018286367294584,0.5353211756435104,0.1291667231162955,0.2934083803547118,-0.24310044371442205,0.5033455559474164,0.27791351157569666
ATM,25,brown,brown,1,-0.20185750654405832,0.5865799830338723,0.2812691094292211,0.3402301169676315,-0.006765923745728457,0.4414506327509825,0.33343404739873495,0.22158066728826592,-0.20534951466345774,0.23364622870915003,0.7972765660511494
SRSF4,24,brown,brown,1,-0.30924843834028864,0.5777662440032204,0.27060256742393624,0.3968145862126547,0.07312205012342894,0.26389582614910373,0.8152071974634071,0.31622887942331757,-0.19015958065774438,0.30625974794169564,0.2109840981598035
FTO,23,brown,brown,1,-0.28685312757281883,0.5768464845919858,0.3107073253335729,0.4065353038188089,-0.05198393729858436,0.4413793842939805,0.5471823183464519,0.38646056524127587,-0.2589693477604052,0.34311901129748956,0.6681118300066763
TBC1D5,25,brown,brown,1,-0.46168945044084714,0.5732968074660186,0.29387581862350143,0.4828339025816003,0.11585317666760779,0.255200236526772,0.06561380508326627,0.27456200719730967,0.03632979385984879,0.39766303505559053,0.4483677144982079
NR3C1,24,brown,brown,1,-0.19600589696601878,0.5652264526094206,0.25730213631760296,0.29497279182767194,0.08567423378567186,0.25004195585735495,0.7148668868739074,0.2878030743466431,-0.2397584104505667,0.2167502006968646,0.029492208793574295
ALDH2,18,brown,brown,1,-0.5032534477575543,0.5607764207973575,0.3831277912296608,0.48453496517889266,0.20871034761836868,0.22563009528621983,0.3177554992941245,0.04746324240038484,0.09485329944260813,0.29203985755308287,0.40502540407824034
BAZ2B,23,brown,brown,1,-0.38167081465165564,0.5474369156463342,0.333572709349402,0.48157525335847595,-0.0110761276837496,0.3774763323349887,0.5765379840879493,0.33599282016407983,-0.21762018245852396,0.6780363799654286,0.22826009276812637
UBE2K,25,brown,brown,1,0.10245966099854527,0.5447310310153015,0.4614671483471631,0.1388554604671212,0.07985056112915626,0.03543786949071868,0.09432725263470698,0.17673218211244499,-0.43830045009586305,0.176028320635209,0.14223160842110633
ESYT2,23,brown,brown,1,-0.30391547458510715,0.5394411173544271,0.30407522082787575,0.3997162308451931,-0.05820343154885649,0.3960087177494676,0.5144619121491748,0.3083981661057217,-0.19236054870876698,0.29455738748560734,0.6507519753880172
TTC37,23,brown,brown,1,-0.383956189759855,0.5390231888472794,0.3123978610893438,0.48886308802098183,-0.07022731728174147,0.35279481498045184,0.6090833867958956,0.3410647376597552,-0.2113828479646301,0.6579344231924878,0.21451447972901153
POGZ,23,brown,brown,1,-0.3686275755855091,0.5340119919598475,0.3699382755892947,0.5105844963526499,0.030889602676489682,0.40476311727216663,0.6723925541738666,0.3860301600920934,-0.2875824295489239,0.6938418409444812,0.2237563304955671
