,n_cells,dynamicColors,moduleColors,moduleLabels,kMEblack,kMEbrown,kMEdarkgrey,kMEdimgrey,kMEfirebrick,kMEgainsboro,kMElightcoral,kMElightgrey,kMEsilver,kMEsnow,kMEwhitesmoke
ZFAND3,25,lightcoral,lightcoral,6,-0.5095480356318532,0.1758644775166513,0.1594077277083798,0.4865095802163993,0.43973591756155217,0.45622618345952215,0.5733988464289915,0.19925839459816463,0.05340724749634328,0.2744628160898713,0.13925513785209778
HADHA,21,lightcoral,lightcoral,6,-0.5541650607231061,0.016181687621867124,0.08696976539955731,0.47118643826070705,0.1646929443525444,0.22955120474768692,0.5568766452350984,0.43853355196741994,0.05069141681593799,0.23636514960371227,0.08500207975680976
NPM1,23,lightcoral,lightcoral,6,-0.38110878355774047,-0.025783922416087467,0.15923945012851332,0.4158104272764131,0.46966709507829296,0.2075362673041178,0.5435059105667903,0.12361059025337712,-0.07508298806671992,0.33096181430239696,0.14697025916024756
WDR26,24,lightcoral,lightcoral,6,-0.07279883153494186,-0.09260515254766408,0.08426012207419697,0.13967106227548848,0.06903171527851934,0.06459558688071668,0.5171355887927566,0.19117929115027038,-0.17738108837083144,0.004526782645547788,0.08177168499400056
LPIN2,24,lightcoral,lightcoral,6,0.04940927555899623,-0.006197992470793313,0.06633962164468807,0.09455682417629206,0.03929498797880159,0.030436016255207615,0.4889444709204552,0.29433112614292084,-0.27922960647412415,-0.007627888579465489,0.06715120611298317
RPS6KC1,20,lightcoral,lightcoral,6,-0.41702352966993306,0.35693035154625885,0.07481667614718548,0.31383228417496756,0.21607051835945826,0.22551702980893462,0.44025478427514336,0.16148302853509902,-0.022177903651056347,0.27094298530033145,0.436500636997916
ARL15,25,lightcoral,lightcoral,6,0.027462329664346585,0.11926038461540095,0.18993779123532703,0.05409230679836593,0.00687531865812828,-0.050227682489476996,0.4360387777353592,0.10575915662165933,0.002480995694717735,0.03991686712858886,-0.0028854282330571675
SORBS1,21,lightcoral,lightcoral,6,-0.23116724323485735,-0.0012279146027895874,0.1326238953291092,0.27333018061058423,0.4911490038196945,0.17839558904774908,0.41373825308771445,0.14352971844927168,-0.2072661692856435,0.273430067464816,0.11345085099053669
NUP98,25,lightcoral,lightcoral,6,-0.03168874149278415,0.3677901904472058,0.5657553556874824,0.24007295752607208,0.3235626907739931,0.20698707777807232,0.39938813902893955,0.5473973895194738,-0.3110321178627673,0.32145106836441495,0.03546311112634743
SLC20A2,20,lightcoral,lightcoral,6,-0.3702886052208123,0.6591764434433729,0.28054013802389044,0.5073096207481784,-0.15015404926517623,0.2553538663028105,0.393367054169745,0.5823871180878244,-0.2573951916948711,0.5688528967150255,0.1599338721854116
RORA,25,lightcoral,lightcoral,6,0.14828892044101527,0.26054743535196306,-0.060758526497800946,-0.12544027744133798,0.25651101467227005,-0.19624907922713294,0.3670373080835254,-0.25219132599274113,0.013557726431657086,-0.04734423355693849,-0.20578618622991568
PAK2,25,lightcoral,lightcoral,6,-0.16262046150153378,0.23368171990051,0.30319173787172843,0.2867195014433955,0.37596707016599823,0.2805658334976489,0.3610613731914423,0.26131220340167033,-0.1668689529508906,0.288031038747621,0.2292016745849736
NIPBL,25,lightcoral,lightcoral,6,-0.20503249759306802,0.31407864998798624,0.18319995984491963,0.28002617244453076,0.503511362963552,0.2439710006647504,0.3421741394290037,0.3477912023109571,-0.21580418520727698,0.4259296785908391,0.4571585773281629
DENND4C,24,lightcoral,lightcoral,6,0.14303919099701162,-0.13712907894610005,-0.08973991686816866,-0.07965541111455512,-0.09251763177974799,0.0006992188549898646,0.32342294371843117,0.026396148983848504,-0.1887888966825752,-0.19221710979307616,-0.007948887592847675
ASAP1,24,lightcoral,lightcoral,6,-0.353700722894517,0.28934793705290063,0.3515676631179219,0.5497030087685927,0.12573023141104708,0.3166925715665231,0.32092204123670925,0.33740628303147197,-0.23282117578211073,0.4469966106255258,0.33777421404552044
BABAM2,25,lightcoral,lightcoral,6,0.037363465417178506,0.30857145651346507,0.3222316792334137,0.16416810850821936,0.10897164665946706,0.2251668137878103,0.31643019657160654,0.4042020807668888,-0.2791084094886827,0.29480894794436546,0.2458420277928638
DDX5,25,lightcoral,lightcoral,6,-0.21658951030582638,0.5455861651156544,-0.01158437269520518,0.14613673932525903,0.08690573170853692,0.19485529406489938,0.3069337999454013,-0.035949109058741255,0.040405055675489285,0.08494174031691194,0.07813473600900389
RAP1A,25,lightcoral,lightcoral,6,0.35909025325792443,0.07771453488198696,0.048454840681998464,-0.18424503286683575,0.3301949575626087,0.09603369823410347,0.25117652451173095,0.1790527220343991,-0.3207694973390435,-0.13303424918464438,0.07201989973287969
ATP2B1,24,lightcoral,lightcoral,6,-0.27821984376537867,0.15859613757434324,0.1509362491654284,0.38340081080549804,0.14169668468389035,0.15326717082069236,0.24406893426933068,0.1501681025635508,-0.06169142746520535,0.1709819115104819,0.22893563709121253
SH3D19,21,lightcoral,lightcoral,6,0.0459740117985434,0.5361201000595204,-0.008088346176442817,0.010179875834557445,-0.22274173805463085,-0.06416556777916994,0.1495817756941404,0.002665200396194943,-0.1578523671424658,0.23357323811076594,-0.05768791994025768
SMAD3,24,lightcoral,lightcoral,6,0.3091911543598452,-0.37205174470797375,-0.28549347643082407,-0.30716682613428326,-0.20132041226401517,-0.3214702547543186,0.09892462858973397,-0.15919851436135335,-0.006353966610524249,-0.37060514318535276,-0.28076304746686487
