"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1120.1","MA1120.1",2,1875,7.40740740740741,4.6875,1.58024691358025,0.363224601482946,"SOX13",0.720204653943263
"MA1934.1","MA1934.1",3,3189,11.1111111111111,7.9725,1.39367966272952,0.366148332280046,"ERF::FIGLA",0.721853232750691
"MA1563.2","MA1563.2",2,1888,7.40740740740741,4.72,1.56936597614564,0.366443403681095,"SOX18",0.721853232750691
"MA1957.1","MA1957.1",2,1891,7.40740740740741,4.7275,1.56687623636328,0.367185459433877,"HOXB2::ELK1",0.721853232750691
"MA0787.1","MA0787.1",3,3234,11.1111111111111,8.085,1.3742870885728,0.374688739221452,"POU3F2",0.730490219193764
"MA0466.3","MA0466.3",1,692,3.7037037037037,1.73,2.14086919289231,0.375836032336733,"CEBPB",0.730490219193764
"MA0670.1","MA0670.1",2,1930,7.40740740740741,4.825,1.53521397044713,0.376805734149828,"NFIA",0.730490219193764
"MA0817.1","MA0817.1",1,695,3.7037037037037,1.7375,2.13162803090861,0.377121364759191,"BHLHE23",0.730490219193764
"MA0035.4","MA0035.4",2,1932,7.40740740740741,4.83,1.53362472203052,0.377297716840832,"GATA1",0.730490219193764
"MA1707.1","MA1707.1",2,1948,7.40740740740741,4.87,1.52102821507339,0.381228604411375,"DMRTA1",0.730490219193764
"MA0665.1","MA0665.1",3,3271,11.1111111111111,8.1775,1.35874180508849,0.381701128568014,"MSC",0.730490219193764
"MA0048.2","MA0048.2",3,3275,11.1111111111111,8.1875,1.35708227311281,0.382458606957549,"NHLH1",0.730490219193764
"MA0786.1","MA0786.1",3,3275,11.1111111111111,8.1875,1.35708227311281,0.382458606957549,"POU3F1",0.730490219193764
"MA0148.4","MA0148.4",3,3277,11.1111111111111,8.1925,1.35625402637914,0.382837297627821,"FOXA1",0.730490219193764
"MA0100.3","MA0100.3",2,1956,7.40740740740741,4.89,1.51480724077861,0.383190678565515,"MYB",0.730490219193764
"MA0495.3","MA0495.3",3,3287,11.1111111111111,8.2175,1.35212791130041,0.384730253481959,"MAFF",0.731410262114053
"MA0687.1","MA0687.1",5,6043,18.5185185185185,15.1075,1.22578312219219,0.387481471473091,"SPIC",0.731888341645223
"MA0765.3","MA0765.3",2,1976,7.40740740740741,4.94,1.49947518368571,0.388085775497851,"ETV5",0.731888341645223
"MA0821.2","MA0821.2",1,721,3.7037037037037,1.8025,2.05475933631273,0.388154655178897,"HES5",0.731888341645223
"MA1479.1","MA1479.1",2,1996,7.40740740740741,4.99,1.48445038224597,0.392966064220551,"DMRTC2",0.738869664188256
"MA0481.3","MA0481.3",3,3336,11.1111111111111,8.34,1.33226751931788,0.39399263885183,"FOXP1",0.738869664188256
"MA0667.1","MA0667.1",2,2005,7.40740740740741,5.0125,1.47778701394661,0.395157233851691,"MYF6",0.739050826555054
"MA0484.2","MA0484.2",3,3361,11.1111111111111,8.4025,1.32235776389302,0.398708997929932,"HNF4G",0.74368362956203
"MA0826.1","MA0826.1",1,756,3.7037037037037,1.89,1.95963158926122,0.402710338886959,"OLIG1",0.745897124824036
"MA0114.4","MA0114.4",3,3391,11.1111111111111,8.4775,1.31065893377896,0.404359246496325,"HNF4A.1",0.745897124824036
"MA0713.1","MA0713.1",2,2043,7.40740740740741,5.1075,1.45030003081888,0.404373727500486,"PHOX2A",0.745897124824036
"MA1632.1","MA1632.1",3,3393,11.1111111111111,8.4825,1.30988636735763,0.404735544018413,"ATF2",0.745897124824036
"MA1956.1","MA1956.1",4,4773,14.8148148148148,11.9325,1.24155162914853,0.405285142967973,"FOXO1::FLI1",0.745897124824036
"MA1954.1","MA1954.1",5,6230,18.5185185185185,15.575,1.1889899530349,0.414277602159357,"FOXO1::ELK1",0.760318425340918
"MA0796.1","MA0796.1",2,2098,7.40740740740741,5.245,1.41227977262296,0.417607971930806,"TGIF1",0.760318425340918
"MA1601.2","MA1601.2",3,3464,11.1111111111111,8.66,1.28303823453939,0.418059754251313,"ZNF75D",0.760318425340918
"MA1529.1","MA1529.1",3,3467,11.1111111111111,8.6675,1.28192801974169,0.418621181187303,"NHLH2",0.760318425340918
"MA0486.2","MA0486.2",2,2107,7.40740740740741,5.2675,1.40624725342333,0.419761180663683,"HSF1",0.760318425340918
"MA0868.2","MA0868.2",2,2115,7.40740740740741,5.2875,1.40092811487611,0.421672133886958,"SOX8",0.760318425340918
"MA0889.1","MA0889.1",1,803,3.7037037037037,2.0075,1.84493335178267,0.42173286764593,"GBX1",0.760318425340918
"MA1151.1","MA1151.1",2,2116,7.40740740740741,5.29,1.4002660505496,0.421910802501319,"RORC",0.760318425340918
"MA0886.1","MA0886.1",1,816,3.7037037037037,2.04,1.81554103122731,0.42689055376108,"EMX2",0.767294190136798
"MA1118.1","MA1118.1",2,2147,7.40740740740741,5.3675,1.38004795666649,0.429287103810142,"SIX1",0.769602787141497
"MA0043.3","MA0043.3",2,2168,7.40740740740741,5.42,1.36668033347,0.434258808866772,"HLF",0.772253460992212
"MA1502.1","MA1502.1",1,839,3.7037037037037,2.0975,1.76577053811857,0.4359073662896,"HOXB8",0.772253460992212
"MA0910.2","MA0910.2",1,839,3.7037037037037,2.0975,1.76577053811857,0.4359073662896,"HOXD8",0.772253460992212
"MA0613.1","MA0613.1",3,3566,11.1111111111111,8.915,1.24633887954135,0.437067293805727,"FOXG1",0.772253460992212
"MA0906.1","MA0906.1",1,843,3.7037037037037,2.1075,1.75739203022714,0.437461498134317,"HOXC12",0.772253460992212
"MA0723.2","MA0723.2",1,843,3.7037037037037,2.1075,1.75739203022714,0.437461498134317,"VAX2",0.772253460992212
"MA1150.1","MA1150.1",2,2191,7.40740740740741,5.4775,1.35233362070423,0.439680125958693,"RORB",0.773332498799343
"MA1536.1","MA1536.1",2,2207,7.40740740740741,5.5175,1.34252966151471,0.443436474362052,"NR2C2.1",0.773332498799343
"MA0887.1","MA0887.1",1,860,3.7037037037037,2.15,1.72265288544358,0.444020681267125,"EVX1",0.773332498799343
"MA0888.1","MA0888.1",1,860,3.7037037037037,2.15,1.72265288544358,0.444020681267125,"EVX2",0.773332498799343
"MA1945.1","MA1945.1",4,5018,14.8148148148148,12.545,1.18093382342087,0.444423620830974,"ETV5::FIGLA",0.773332498799343
"MA0780.1","MA0780.1",1,864,3.7037037037037,2.16,1.71467764060357,0.445553281149121,"PAX3",0.773332498799343
"MA0062.3","MA0062.3",7,9319,25.9259259259259,23.2975,1.11282008481279,0.44589547257361,"GABPA",0.773332498799343
"MA0636.1","MA0636.1",1,873,3.7037037037037,2.1825,1.69700055152518,0.448986770616417,"BHLHE41",0.776747113166401
"MA0731.1","MA0731.1",2,2280,7.40740740740741,5.7,1.29954515919428,0.46041354706902,"BCL6B",0.794529113645291
"MA1501.1","MA1501.1",1,908,3.7037037037037,2.27,1.63158753467123,0.462145619953025,"HOXB7",0.795534251262422
"MA0067.2","MA0067.2",1,922,3.7037037037037,2.305,1.60681288663935,0.467323974752624,"PAX2",0.799226072362395
"MA0259.1","MA0259.1",1,930,3.7037037037037,2.325,1.59299084030267,0.47026144402759,"ARNT::HIF1A",0.799226072362395
"MA0890.1","MA0890.1",1,930,3.7037037037037,2.325,1.59299084030267,0.47026144402759,"GBX2",0.799226072362395
"MA1577.1","MA1577.1",1,932,3.7037037037037,2.33,1.58957240502305,0.470993370405088,"TLX2",0.799226072362395
"MA1498.2","MA1498.2",1,932,3.7037037037037,2.33,1.58957240502305,0.470993370405088,"HOXA7",0.799226072362395
"MA1559.1","MA1559.1",3,3752,11.1111111111111,9.38,1.18455342335939,0.471219996421759,"SNAI3",0.799226072362395
"MA0899.1","MA0899.1",2,2347,7.40740740740741,5.8675,1.26244693777715,0.47575301958714,"HOXA10",0.803497972470362
"MA1421.1","MA1421.1",3,3782,11.1111111111111,9.455,1.17515717727246,0.476657117241101,"TCF7L1",0.803497972470362
"MA0781.1","MA0781.1",1,953,3.7037037037037,2.3825,1.55454510123975,0.478620037027295,"PAX9",0.803497972470362
"MA1657.1","MA1657.1",2,2364,7.40740740740741,5.91,1.25336842764931,0.479606920327731,"ZNF652",0.803497972470362
"MA0027.2","MA0027.2",1,959,3.7037037037037,2.3975,1.54481906306724,0.480779564449077,"EN1",0.803497972470362
"MA0804.1","MA0804.1",1,960,3.7037037037037,2.4,1.54320987654321,0.481138647253305,"TBX19",0.803497972470362
"MA0066.1","MA0066.1",2,2374,7.40740740740741,5.935,1.24808886392711,0.481866558634682,"PPARG",0.803497972470362
"MA0779.1","MA0779.1",1,971,3.7037037037037,2.4275,1.52572758134035,0.485072808289668,"PAX1",0.803744429125412
"MA0893.2","MA0893.2",1,974,3.7037037037037,2.435,1.52102821507339,0.486140766022182,"GSX2",0.803744429125412
"MA1155.1","MA1155.1",3,3835,11.1111111111111,9.5875,1.1589164131537,0.486209002843505,"ZSCAN4",0.803744429125412
"MA0699.1","MA0699.1",1,977,3.7037037037037,2.4425,1.5163577087835,0.48720659068398,"LBX2",0.803744429125412
"MA0052.4","MA0052.4",4,5294,14.8148148148148,13.235,1.11936643859575,0.487821763342013,"MEF2A",0.803744429125412
"MA0844.1","MA0844.1",1,985,3.7037037037037,2.4625,1.50404211317917,0.4900383925692,"XBP1",0.805407154543595
"MA0500.2","MA0500.2",3,3869,11.1111111111111,9.6725,1.14873208695902,0.492299096727933,"MYOG",0.805407154543595
"MA1935.1","MA1935.1",4,5323,14.8148148148148,13.3075,1.11326806799285,0.492322581462342,"ERF::FOXI1",0.805407154543595
"MA1129.1","MA1129.1",1,1012,3.7037037037037,2.53,1.46391450739277,0.499484973795407,"FOSL1::JUN.1",0.815197174213258
"MA0091.1","MA0091.1",2,2465,7.40740740740741,6.1625,1.20201337239877,0.502173257071346,"TAL1::TCF3",0.81765622092558
"MA0132.2","MA0132.2",1,1026,3.7037037037037,2.565,1.44393906577142,0.504316631304952,"PDX1",0.818968430971318
"MA1971.1","MA1971.1",1,1029,3.7037037037037,2.5725,1.43972933088579,0.5053461272034,"ZBED2",0.818968430971318
"MA0038.2","MA0038.2",2,2496,7.40740740740741,6.24,1.18708452041785,0.5089832800771,"GFI1",0.822935583676058
"MA0158.2","MA0158.2",1,1044,3.7037037037037,2.61,1.41904356463743,0.510462798552832,"HOXA5",0.823403861535104
"MA1419.1","MA1419.1",2,2510,7.40740740740741,6.275,1.18046333185775,0.51204047919021,"IRF4",0.824027933952616
"MA0071.1","MA0071.1",2,2525,7.40740740740741,6.3125,1.17345067840117,0.515303315648518,"RORA",0.825913424579979
"MA0912.2","MA0912.2",1,1060,3.7037037037037,2.65,1.39762403913347,0.515864395569996,"HOXD3",0.825913424579979
"MA1941.1","MA1941.1",3,4023,11.1111111111111,10.0575,1.10475874830834,0.519489434328776,"ETV2::FIGLA",0.825913424579979
"MA1542.1","MA1542.1",1,1077,3.7037037037037,2.6925,1.37556312115272,0.521540693059844,"OSR1",0.825913424579979
"MA0718.1","MA0718.1",1,1087,3.7037037037037,2.7175,1.3629084466251,0.524849696698249,"RAX",0.825913424579979
"MA1560.1","MA1560.1",1,1087,3.7037037037037,2.7175,1.3629084466251,0.524849696698249,"SOHLH2",0.825913424579979
"MA1470.1","MA1470.1",1,1088,3.7037037037037,2.72,1.36165577342048,0.525179382360859,"BACH2.1",0.825913424579979
"MA0666.2","MA0666.2",1,1093,3.7037037037037,2.7325,1.3554267900105,0.526824509190749,"MSX1",0.825913424579979
"MA0708.2","MA0708.2",1,1093,3.7037037037037,2.7325,1.3554267900105,0.526824509190749,"MSX2",0.825913424579979
"MA0750.2","MA0750.2",3,4067,11.1111111111111,10.1675,1.09280660055187,0.527132256805328,"ZBTB7A",0.825913424579979
"MA0760.1","MA0760.1",2,2583,7.40740740740741,6.4575,1.14710141810413,0.527794334959657,"ERF",0.825913424579979
"MA0060.3","MA0060.3",2,2584,7.40740740740741,6.46,1.14665749340672,0.528007936576005,"NFYA",0.825913424579979
"MA1106.1","MA1106.1",1,1114,3.7037037037037,2.785,1.32987565662611,0.533674301131833,"HIF1A",0.825913424579979
"MA0836.2","MA0836.2",2,2615,7.40740740740741,6.5375,1.13306423057857,0.534599694678521,"CEBPD",0.825913424579979
"MA0106.3","MA0106.3",1,1119,3.7037037037037,2.7975,1.32393340614967,0.535291074175816,"TP53",0.825913424579979
"MA1716.1","MA1716.1",3,4116,11.1111111111111,10.29,1.07979699816434,0.53557403137181,"ZNF76",0.825913424579979
"MA0714.1","MA0714.1",1,1122,3.7037037037037,2.805,1.32039347725622,0.536258545605398,"PITX3",0.825913424579979
"MA1979.1","MA1979.1",3,4124,11.1111111111111,10.31,1.07770233861407,0.536945179119058,"ZNF416",0.825913424579979
"MA0882.1","MA0882.1",1,1126,3.7037037037037,2.815,1.31570291428195,0.537545490820601,"DLX6",0.825913424579979
"MA1104.2","MA1104.2",2,2630,7.40740740740741,6.575,1.12660188705816,0.537768366082483,"GATA6",0.825913424579979
"MA0640.2","MA0640.2",7,10080,25.9259259259259,25.2,1.02880658436214,0.538801118555192,"ELF3",0.825913424579979
"MA0662.1","MA0662.1",1,1132,3.7037037037037,2.83,1.30872922392357,0.539469462297905,"MIXL1",0.825913424579979
"MA0823.1","MA0823.1",1,1146,3.7037037037037,2.865,1.29274125783724,0.543928800497433,"HEY1",0.830902273607558
"MA0638.1","MA0638.1",1,1159,3.7037037037037,2.8975,1.2782411401911,0.548032361483318,"CREB3",0.835326859353428
"MA0649.1","MA0649.1",1,1186,3.7037037037037,2.965,1.2491412154144,0.556441836961444,"HEY2",0.845848263191965
"MA0616.2","MA0616.2",1,1192,3.7037037037037,2.98,1.24285359184688,0.558290040908663,"HES2",0.845848263191965
"MA1493.1","MA1493.1",1,1196,3.7037037037037,2.99,1.2386968908708,0.559518054571888,"HES6",0.845848263191965
"MA0160.2","MA0160.2",2,2739,7.40740740740741,6.8475,1.08176815004124,0.56037923560688,"NR4A2",0.845848263191965
"MA0524.2","MA0524.2",2,2744,7.40740740740741,6.86,1.07979699816435,0.561398763018606,"TFAP2C",0.845848263191965
"MA1136.1","MA1136.1",1,1205,3.7037037037037,3.0125,1.2294452128477,0.562269076688301,"FOSB::JUNB.1",0.845848263191965
"MA0811.1","MA0811.1",2,2755,7.40740740740741,6.8875,1.07548564898837,0.563636221125358,"TFAP2B",0.846065650799886
"MA1570.1","MA1570.1",1,1214,3.7037037037037,3.035,1.22033070962231,0.565003549865565,"TFAP4.1",0.846282373391713
"MA1528.1","MA1528.1",2,2776,7.40740740740741,6.94,1.0673497705198,0.567886677356918,"NFIX.1",0.848763673285069
"MA1946.1","MA1946.1",3,4347,11.1111111111111,10.8675,1.02241648135368,0.574323549202789,"ETV5::FOXI1",0.854802855862406
"MA1140.2","MA1140.2",1,1249,3.7037037037037,3.1225,1.18613409245915,0.575482074607992,"JUNB",0.854802855862406
"MA1955.1","MA1955.1",3,4355,11.1111111111111,10.8875,1.02053833397117,0.575633137040291,"FOXO1::ELK3",0.854802855862406
"MA0812.1","MA0812.1",2,2834,7.40740740740741,7.085,1.0455056326616,0.579481770765607,"TFAP2B.1",0.856923154705773
"MA0727.1","MA0727.1",1,1263,3.7037037037037,3.1575,1.17298612943902,0.579605058073452,"NR3C2",0.856923154705773
"MA0113.3","MA0113.3",1,1267,3.7037037037037,3.1675,1.16928293723874,0.580775953117063,"NR3C1",0.856923154705773
"MA0630.1","MA0630.1",1,1276,3.7037037037037,3.19,1.16103564379426,0.583398995951755,"SHOX",0.85758240678022
"MA0800.1","MA0800.1",2,2860,7.40740740740741,7.15,1.03600103600104,0.584610463040999,"EOMES",0.85758240678022
"MA0507.2","MA0507.2",2,2864,7.40740740740741,7.16,1.03455410717981,0.585395681379113,"POU2F2",0.85758240678022
"MA0785.1","MA0785.1",2,2868,7.40740740740741,7.17,1.03311121442223,0.586179882091104,"POU2F1",0.85758240678022
"MA0473.3","MA0473.3",6,8995,22.2222222222222,22.4875,0.988203322833673,0.587825172486218,"ELF1",0.85817514633009
"MA1962.1","MA1962.1",2,2898,7.40740740740741,7.245,1.02241648135368,0.592028908249586,"POU2F1::SOX2",0.862492641070976
"MA0834.1","MA0834.1",1,1329,3.7037037037037,3.3225,1.11473399660006,0.598528168924086,"ATF7",0.869524147552557
"MA0014.3","MA0014.3",1,1332,3.7037037037037,3.33,1.11222333444556,0.599368523674234,"PAX5",0.869524147552557
"MA1583.1","MA1583.1",1,1337,3.7037037037037,3.3425,1.10806393528907,0.600765352101065,"ZFP57",0.869727246137943
"MA1139.1","MA1139.1",1,1342,3.7037037037037,3.355,1.10393553016504,0.602157490161743,"FOSL2::JUNB.1",0.869922720651203
"MA1655.1","MA1655.1",2,2966,7.40740740740741,7.415,0.998976049549212,0.6050738672442,"ZNF341",0.87132203389086
"MA0104.4","MA0104.4",1,1366,3.7037037037037,3.415,1.08453988395423,0.60877493943233,"MYCN",0.87132203389086
"MA1103.2","MA1103.2",2,2994,7.40740740740741,7.485,0.989633588163982,0.610359218009827,"FOXK2",0.87132203389086
"MA0610.1","MA0610.1",1,1379,3.7037037037037,3.4475,1.07431579512798,0.612315002899409,"DMRT3",0.87132203389086
"MA0618.1","MA0618.1",1,1382,3.7037037037037,3.455,1.07198370584767,0.613127549139749,"LBX1",0.87132203389086
"MA0641.1","MA0641.1",2,3009,7.40740740740741,7.5225,0.984700220326674,0.613169955299645,"ELF4",0.87132203389086
"MA0634.1","MA0634.1",1,1389,3.7037037037037,3.4725,1.06658134015945,0.61501711784629,"ALX3",0.87132203389086
"MA1936.1","MA1936.1",3,4609,11.1111111111111,11.5225,0.964296907017671,0.61601510529216,"ERF::FOXO1",0.87132203389086
"MA1652.1","MA1652.1",6,9236,22.2222222222222,23.09,0.9624175929936,0.616622751262031,"ZKSCAN5",0.87132203389086
"MA1507.1","MA1507.1",1,1395,3.7037037037037,3.4875,1.06199389353511,0.61662967183825,"HOXD4",0.87132203389086
"MA1983.1","MA1983.1",2,3035,7.40740740740741,7.5875,0.976264567697846,0.61800766027775,"ZNF582",0.87132203389086
"MA0609.2","MA0609.2",1,1401,3.7037037037037,3.5025,1.05744573981548,0.61823572057863,"CREM",0.87132203389086
"MA1147.1","MA1147.1",1,1414,3.7037037037037,3.535,1.04772382000105,0.62169329634046,"NR4A2::RXRA",0.874414148511378
"MA0846.1","MA0846.1",3,4686,11.1111111111111,11.715,0.948451652677005,0.627783594800304,"FOXC2",0.880434409963797
"MA1504.1","MA1504.1",1,1440,3.7037037037037,3.6,1.02880658436214,0.628518205956815,"HOXC4",0.880434409963797
"MA0706.1","MA0706.1",1,1450,3.7037037037037,3.625,1.02171136653895,0.631111470178021,"MEOX2",0.882281085582203
"MA0508.3","MA0508.3",4,6300,14.8148148148148,15.75,0.940623162845385,0.634024452900788,"PRDM1",0.88445168392819
"MA0047.3","MA0047.3",2,3133,7.40740740740741,7.8325,0.945727086805925,0.635851490375607,"FOXA2",0.88445168392819
"MA1116.1","MA1116.1",3,4744,11.1111111111111,11.86,0.936855911560802,0.636498466179535,"RBPJ",0.88445168392819
"MA1146.1","MA1146.1",1,1487,3.7037037037037,3.7175,0.996288824130115,0.640555811065092,"NR1H4::RXRA",0.888305854222532
"MA0819.2","MA0819.2",1,1504,3.7037037037037,3.76,0.985027580772261,0.644816624284381,"CLOCK",0.890585418601954
"MA0825.1","MA0825.1",1,1508,3.7037037037037,3.77,0.982414775518224,0.645812077276123,"MNT",0.890585418601954
"MA1133.1","MA1133.1",1,1509,3.7037037037037,3.7725,0.981763738556316,0.646060520430897,"JUN::JUNB.1",0.890585418601954
"MA0509.3","MA0509.3",1,1543,3.7037037037037,3.8575,0.960130577758575,0.654408445244829,"RFX1",0.900299491271216
"MA1115.1","MA1115.1",2,3254,7.40740740740741,8.135,0.910560222176694,0.657032319571162,"POU5F1",0.902026743947855
"MA1948.1","MA1948.1",1,1559,3.7037037037037,3.8975,0.950276768108711,0.658270961985067,"ETV5::HOXA2",0.902026743947855
"MA0694.1","MA0694.1",1,1572,3.7037037037037,3.93,0.942418245217227,0.661378614600118,"ZBTB7B",0.90242957170223
"MA1722.1","MA1722.1",1,1574,3.7037037037037,3.935,0.941220763330039,0.661854292978878,"ZSCAN31",0.90242957170223
"MA0017.2","MA0017.2",2,3286,7.40740740740741,8.215,0.901692928473208,0.662477200035741,"NR2F1",0.90242957170223
"MA0059.1","MA0059.1",1,1585,3.7037037037037,3.9625,0.934688631849515,0.664459044023198,"MAX::MYC",0.903350998947058
"MA0820.1","MA0820.1",2,3309,7.40740740740741,8.2725,0.895425495002406,0.666350390009083,"FIGLA",0.903950363812347
"MA0605.2","MA0605.2",1,1598,3.7037037037037,3.995,0.927084781903305,0.667512479635996,"ATF3",0.903950363812347
"MA1124.1","MA1124.1",2,3329,7.40740740740741,8.3225,0.890045948622098,0.669691029421363,"ZNF24",0.904508949479876
"MA0766.2","MA0766.2",1,1611,3.7037037037037,4.0275,0.919603650826494,0.670539148964128,"GATA5",0.904508949479876
"MA0656.1","MA0656.1",1,1628,3.7037037037037,4.07,0.91000091000091,0.674457089385837,"JDP2.1",0.905811617909424
"MA0788.1","MA0788.1",2,3365,7.40740740740741,8.4125,0.880523911727478,0.675640220882288,"POU3F3",0.905811617909424
"MA1420.1","MA1420.1",1,1635,3.7037037037037,4.0875,0.90610488164005,0.676057284148314,"IRF5",0.905811617909424
"MA1580.1","MA1580.1",1,1638,3.7037037037037,4.095,0.904445348889793,0.67674076077915,"ZBTB32",0.905811617909424
"MA0018.4","MA0018.4",2,3408,7.40740740740741,8.52,0.869414014953921,0.682638795327574,"CREB1",0.908830654984192
"MA0077.1","MA0077.1",1,1667,3.7037037037037,4.1675,0.888711146659557,0.68327650668811,"SOX9",0.908830654984192
"MA1127.1","MA1127.1",1,1671,3.7037037037037,4.1775,0.88658377108407,0.6841679409659,"FOSB::JUN",0.908830654984192
"MA1714.1","MA1714.1",2,3418,7.40740740740741,8.545,0.86687038120625,0.68424966943174,"ZNF675",0.908830654984192
"MA1549.1","MA1549.1",1,1694,3.7037037037037,4.235,0.874546329091784,0.689246989556926,"POU6F1.1",0.913714399949028
"MA1937.1","MA1937.1",1,1743,3.7037037037037,4.3575,0.849960689318119,0.699806610863483,"ERF::HOXB13",0.925847966192317
"MA0112.3","MA0112.3",1,1749,3.7037037037037,4.3725,0.847044872202105,0.701075627579153,"ESR1",0.925847966192317
"MA0070.1","MA0070.1",1,1786,3.7037037037037,4.465,0.82949691012401,0.708787828346873,"PBX1",0.932585368359631
"MA1600.1","MA1600.1",2,3576,7.40740740740741,8.94,0.828569061231254,0.708872693290703,"ZNF684",0.932585368359631
"MA0849.1","MA0849.1",2,3608,7.40740740740741,9.02,0.821220333415455,0.713671666374913,"FOXO6",0.937117254518862
"MA1931.1","MA1931.1",1,1842,3.7037037037037,4.605,0.804278763019262,0.7200970440704,"ELK1::HOXA1",0.943410391483625
"MA0689.1","MA0689.1",2,3659,7.40740740740741,9.1475,0.80977397184011,0.721190891755545,"TBX20",0.943410391483625
"MA1593.1","MA1593.1",2,3789,7.40740740740741,9.4725,0.781990752959346,0.739649240506379,"ZNF317",0.96573070647248
"MA1131.1","MA1131.1",1,1975,3.7037037037037,4.9375,0.750117205813408,0.745286936106248,"FOSL2::JUN.1",0.968836946379574
"MA1597.1","MA1597.1",2,3842,7.40740740740741,9.605,0.771203269901864,0.746887218571048,"ZNF528",0.968836946379574
"MA0757.1","MA0757.1",1,1986,3.7037037037037,4.965,0.745962478087352,0.747269622522204,"ONECUT3",0.968836946379574
"MA0695.1","MA0695.1",1,1988,3.7037037037037,4.97,0.745212012817647,0.747628510645509,"ZBTB7C",0.968836946379574
"MA1958.1","MA1958.1",1,2023,3.7037037037037,5.0575,0.732319071419417,0.753830178429083,"HOXD12::ELK1",0.97186064794047
"MA0797.1","MA0797.1",1,2033,3.7037037037037,5.0825,0.728716911697728,0.755574956498064,"TGIF2",0.97186064794047
"MA1639.1","MA1639.1",1,2044,3.7037037037037,5.11,0.72479524534319,0.757480457518384,"MEIS1.1",0.97186064794047
"MA0498.2","MA0498.2",1,2048,3.7037037037037,5.12,0.72337962962963,0.758169813856167,"MEIS1",0.97186064794047
"MA0032.2","MA0032.2",2,3942,7.40740740740741,9.855,0.751639513689235,0.760099913514768,"FOXC1",0.97186064794047
"MA0771.1","MA0771.1",1,2066,3.7037037037037,5.165,0.717077193359865,0.761248636057571,"HSF4",0.97186064794047
"MA0913.2","MA0913.2",1,2086,3.7037037037037,5.215,0.710202052483932,0.764625278381382,"HOXD9",0.97186064794047
"MA0499.2","MA0499.2",2,3994,7.40740740740741,9.985,0.741853521022274,0.766744939572782,"MYOD1",0.97186064794047
"MA1977.1","MA1977.1",2,3999,7.40740740740741,9.9975,0.740925972233799,0.767375856642641,"ZNF324",0.97186064794047
"MA1727.1","MA1727.1",1,2104,3.7037037037037,5.26,0.70412617941135,0.767624899818312,"ZNF417",0.97186064794047
"MA1489.1","MA1489.1",1,2115,3.7037037037037,5.2875,0.700464057438053,0.769439843696836,"FOXN3",0.97186064794047
"MA1471.1","MA1471.1",1,2134,3.7037037037037,5.335,0.69422749835121,0.772542642049895,"BARX2",0.97186064794047
"MA0042.2","MA0042.2",1,2137,3.7037037037037,5.3425,0.693252915995078,0.773028867104248,"FOXI1",0.97186064794047
"MA0033.2","MA0033.2",1,2137,3.7037037037037,5.3425,0.693252915995078,0.773028867104248,"FOXL1",0.97186064794047
"MA0848.1","MA0848.1",1,2137,3.7037037037037,5.3425,0.693252915995078,0.773028867104248,"FOXO4",0.97186064794047
"MA0850.1","MA0850.1",1,2137,3.7037037037037,5.3425,0.693252915995078,0.773028867104248,"FOXP3",0.97186064794047
"MA0036.3","MA0036.3",1,2142,3.7037037037037,5.355,0.691634678562783,0.773837018808091,"GATA2",0.97186064794047
"MA0475.2","MA0475.2",1,2157,3.7037037037037,5.3925,0.686824979824516,0.776244882703998,"FLI1",0.97311858483907
"MA0770.1","MA0770.1",1,2196,3.7037037037037,5.49,0.67462726843419,0.782390359682873,"HSF2",0.979049057686343
"MA0901.2","MA0901.2",2,4142,7.40740740740741,10.355,0.715345959189513,0.78483432904924,"HOXB13",0.980334577079556
"MA1975.1","MA1975.1",1,2260,3.7037037037037,5.65,0.655522779416585,0.792124596165197,"ZNF214",0.98754585858757
"MA0072.1","MA0072.1",1,2276,3.7037037037037,5.69,0.650914534921565,0.794491834956915,"RORA.1",0.98754585858757
"MA0866.1","MA0866.1",1,2284,3.7037037037037,5.71,0.648634624116235,0.795665698362072,"SOX21",0.98754585858757
"MA1952.1","MA1952.1",3,6037,11.1111111111111,15.0925,0.736200835587948,0.796315880190555,"FOXJ2::ELF1",0.98754585858757
"MA0847.3","MA0847.3",2,4282,7.40740740740741,10.705,0.691957721383223,0.80085885169942,"FOXD2",0.991403086540248
"MA0715.1","MA0715.1",1,2333,3.7037037037037,5.8325,0.635011350827896,0.802715960164064,"PROP1",0.991927579345594
"MA0031.1","MA0031.1",1,2352,3.7037037037037,5.88,0.629881582262535,0.805386210639149,"FOXD1",0.993453222392676
"MA1960.1","MA1960.1",1,2377,3.7037037037037,5.9425,0.623256828557628,0.80884671711579,"MGA::EVX1",0.995946491537592
"MA1594.1","MA1594.1",1,2432,3.7037037037037,6.08,0.60916179337232,0.816252495988425,"ZNF382",1
"MA1944.1","MA1944.1",1,2477,3.7037037037037,6.1925,0.598095067210933,0.82210551301219,"ETV5::DRGX",1
"MA0098.3","MA0098.3",1,2499,3.7037037037037,6.2475,0.592829724482385,0.82490123585802,"ETS1",1
"MA1105.2","MA1105.2",1,2500,3.7037037037037,6.25,0.592592592592593,0.825027303606395,"GRHL2",1
"MA0792.1","MA0792.1",1,2520,3.7037037037037,6.3,0.587889476778366,0.827530380389904,"POU5F1B",1
