"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1973.1","MA1973.1",2,3301,14.2857142857143,8.2525,1.73107716276453,0.323473792178261,"ZKSCAN3",0.882361998138358
"MA1943.1","MA1943.1",1,1102,7.14285714285714,2.755,2.59268861809697,0.323739639426817,"ETV2::HOXB13",0.882361998138358
"MA1529.1","MA1529.1",2,3339,14.2857142857143,8.3475,1.71137637444915,0.328548051634416,"NHLH2",0.882361998138358
"MA0902.2","MA0902.2",1,1123,7.14285714285714,2.8075,2.5442055718102,0.328833920691533,"HOXB2",0.882361998138358
"MA1554.1","MA1554.1",1,1129,7.14285714285714,2.8225,2.53068455017082,0.330282870934003,"RFX7",0.882361998138358
"MA0876.1","MA0876.1",1,1130,7.14285714285714,2.825,2.52844500632111,0.330524080056663,"BSX",0.882361998138358
"MA0843.1","MA0843.1",1,1131,7.14285714285714,2.8275,2.52620942276115,0.330765208507376,"TEF",0.882361998138358
"MA0785.1","MA0785.1",2,3359,14.2857142857143,8.3975,1.7011865776379,0.33121660520883,"POU2F1",0.882361998138358
"MA0639.1","MA0639.1",1,1136,7.14285714285714,2.84,2.51509054325956,0.331969641553185,"DBP",0.882361998138358
"MA0682.2","MA0682.2",1,1136,7.14285714285714,2.84,2.51509054325956,0.331969641553185,"PITX1",0.882361998138358
"MA1122.1","MA1122.1",2,3371,14.2857142857143,8.4275,1.69513073695809,0.332816980707123,"TFDP1",0.882361998138358
"MA0895.1","MA0895.1",1,1144,7.14285714285714,2.86,2.4975024975025,0.333892548541952,"HMBOX1",0.882361998138358
"MA0652.1","MA0652.1",2,3395,14.2857142857143,8.4875,1.68314748579844,0.336015925682171,"IRF8",0.882361998138358
"MA0616.2","MA0616.2",1,1153,7.14285714285714,2.8825,2.47800768182381,0.33604967475488,"HES2",0.882361998138358
"MA0716.1","MA0716.1",1,1159,7.14285714285714,2.8975,2.46517934179712,0.337484153241321,"PRRX1",0.882361998138358
"MA0717.1","MA0717.1",1,1159,7.14285714285714,2.8975,2.46517934179712,0.337484153241321,"RAX2",0.882361998138358
"MA0721.1","MA0721.1",1,1159,7.14285714285714,2.8975,2.46517934179712,0.337484153241321,"UNCX",0.882361998138358
"MA1470.1","MA1470.1",1,1160,7.14285714285714,2.9,2.46305418719212,0.337722953011013,"BACH2.1",0.882361998138358
"MA0714.1","MA0714.1",1,1163,7.14285714285714,2.9075,2.45670065102567,0.33843887285187,"PITX3",0.882361998138358
"MA1493.1","MA1493.1",1,1167,7.14285714285714,2.9175,2.44828008324152,0.339392314801993,"HES6",0.882361998138358
"MA0047.3","MA0047.3",2,3421,14.2857142857143,8.5525,1.67035536810456,0.339478561709444,"FOXA2",0.882361998138358
"MA0718.1","MA0718.1",1,1169,7.14285714285714,2.9225,2.4440914090187,0.339868557147738,"RAX",0.882361998138358
"MA1572.1","MA1572.1",1,1176,7.14285714285714,2.94,2.42954324586978,0.34153289591695,"TGIF2LY",0.882361998138358
"MA1632.1","MA1632.1",2,3438,14.2857142857143,8.595,1.6620959029336,0.34174086699098,"ATF2",0.882361998138358
"MA0488.1","MA0488.1",2,3440,14.2857142857143,8.6,1.66112956810631,0.342006927302655,"JUN",0.882361998138358
"MA0646.1","MA0646.1",1,1200,7.14285714285714,3,2.38095238095238,0.347209665519304,"GCM1",0.882361998138358
"MA0707.2","MA0707.2",1,1200,7.14285714285714,3,2.38095238095238,0.347209665519304,"MNX1",0.882361998138358
"MA1496.1","MA1496.1",1,1202,7.14285714285714,3.005,2.37699072973615,0.347680672406644,"HOXA4",0.882361998138358
"MA0882.1","MA0882.1",1,1212,7.14285714285714,3.03,2.35737859500236,0.350030976947181,"DLX6",0.882361998138358
"MA1136.1","MA1136.1",1,1212,7.14285714285714,3.03,2.35737859500236,0.350030976947181,"FOSB::JUNB.1",0.882361998138358
"MA1140.2","MA1140.2",1,1219,7.14285714285714,3.0475,2.34384155631079,0.351671508826046,"JUNB",0.882361998138358
"MA1953.1","MA1953.1",3,6016,21.4285714285714,15.04,1.42477203647416,0.353731264654328,"FOXO1::ELF1",0.882361998138358
"MA0076.2","MA0076.2",2,3529,14.2857142857143,8.8225,1.61923652997612,0.35382496972571,"ELK4",0.882361998138358
"MA0666.2","MA0666.2",1,1231,7.14285714285714,3.0775,2.32099338516885,0.354474906766566,"MSX1",0.882361998138358
"MA0708.2","MA0708.2",1,1231,7.14285714285714,3.0775,2.32099338516885,0.354474906766566,"MSX2",0.882361998138358
"MA0784.2","MA0784.2",2,3547,14.2857142857143,8.8675,1.61101937250795,0.356209573628739,"POU1F1",0.883501881545116
"MA1643.1","MA1643.1",2,3584,14.2857142857143,8.96,1.59438775510204,0.361104816337928,"NFIB",0.886288004736728
"MA1552.1","MA1552.1",1,1260,7.14285714285714,3.15,2.26757369614512,0.36120338145464,"RARB",0.886288004736728
"MA1650.1","MA1650.1",2,3592,14.2857142857143,8.98,1.59083678014636,0.362162064636457,"ZBTB14",0.886288004736728
"MA1102.2","MA1102.2",3,6102,21.4285714285714,15.255,1.4046916701784,0.362576635931478,"CTCFL",0.886288004736728
"MA0517.1","MA0517.1",4,8742,28.5714285714286,21.855,1.30731771088669,0.366776595666992,"STAT1::STAT2",0.886288004736728
"MA1571.1","MA1571.1",1,1285,7.14285714285714,3.2125,2.22345747637576,0.366951461237232,"TGIF2LX",0.886288004736728
"MA1517.1","MA1517.1",3,6165,21.4285714285714,15.4125,1.39033715676051,0.369058196749391,"KLF6",0.886288004736728
"MA0834.1","MA0834.1",1,1301,7.14285714285714,3.2525,2.19611288020204,0.370604987330417,"ATF7",0.886288004736728
"MA0903.1","MA0903.1",1,1318,7.14285714285714,3.295,2.16778668978972,0.374465398792987,"HOXB3",0.886288004736728
"MA0719.1","MA0719.1",1,1321,7.14285714285714,3.3025,2.16286363144804,0.375144361216257,"RHOXF1",0.886288004736728
"MA1938.1","MA1938.1",2,3697,14.2857142857143,9.2425,1.54565477800533,0.375996210935176,"ERF::NHLH1",0.886288004736728
"MA1155.1","MA1155.1",2,3718,14.2857142857143,9.295,1.53692461384769,0.378752989234843,"ZSCAN4",0.886288004736728
