"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA0783.1","MA0783.1",0,2435,0,6.0875,0,1,"PKNOX2",1
"MA0785.1","MA0785.1",0,3090,0,7.725,0,1,"POU2F1",1
"MA0786.1","MA0786.1",0,3546,0,8.865,0,1,"POU3F1",1
"MA0787.1","MA0787.1",0,3428,0,8.57,0,1,"POU3F2",1
"MA0788.1","MA0788.1",0,3691,0,9.2275,0,1,"POU3F3",1
"MA0789.1","MA0789.1",0,2733,0,6.8325,0,1,"POU3F4",1
"MA0790.1","MA0790.1",0,3168,0,7.92,0,1,"POU4F1",1
"MA0791.1","MA0791.1",0,2895,0,7.2375,0,1,"POU4F3",1
"MA0792.1","MA0792.1",0,2725,0,6.8125,0,1,"POU5F1B",1
"MA0793.1","MA0793.1",0,1684,0,4.21,0,1,"POU6F2",1
"MA0794.1","MA0794.1",0,988,0,2.47,0,1,"PROX1",1
"MA0600.2","MA0600.2",0,1681,0,4.2025,0,1,"RFX2",1
"MA0795.1","MA0795.1",0,557,0,1.3925,0,1,"SMAD3",1
"MA0796.1","MA0796.1",0,2001,0,5.0025,0,1,"TGIF1",1
"MA0797.1","MA0797.1",0,1967,0,4.9175,0,1,"TGIF2",1
"MA0510.2","MA0510.2",0,1826,0,4.565,0,1,"RFX5",1
"MA0511.2","MA0511.2",0,1678,0,4.195,0,1,"RUNX2",1
"MA0800.1","MA0800.1",0,2776,0,6.94,0,1,"EOMES",1
"MA0801.1","MA0801.1",0,2848,0,7.12,0,1,"MGA",1
"MA0802.1","MA0802.1",0,3070,0,7.675,0,1,"TBR1",1
"MA0803.1","MA0803.1",0,2848,0,7.12,0,1,"TBX15",1
"MA0804.1","MA0804.1",0,950,0,2.375,0,1,"TBX19",1
"MA0805.1","MA0805.1",0,3223,0,8.0575,0,1,"TBX1",1
"MA0806.1","MA0806.1",0,2365,0,5.9125,0,1,"TBX4",1
"MA0807.1","MA0807.1",0,2365,0,5.9125,0,1,"TBX5",1
"MA0808.1","MA0808.1",0,2426,0,6.065,0,1,"TEAD3",1
"MA0812.1","MA0812.1",0,3424,0,8.56,0,1,"TFAP2B.1",1
"MA0813.1","MA0813.1",0,3587,0,8.9675,0,1,"TFAP2B.2",1
"MA0815.1","MA0815.1",0,3145,0,7.8625,0,1,"TFAP2C.1",1
"MA0464.2","MA0464.2",0,1120,0,2.8,0,1,"BHLHE40",1
"MA0817.1","MA0817.1",0,675,0,1.6875,0,1,"BHLHE23",1
"MA0822.1","MA0822.1",0,1077,0,2.6925,0,1,"HES7",1
"MA0823.1","MA0823.1",0,1293,0,3.2325,0,1,"HEY1",1
"MA0058.3","MA0058.3",0,1752,0,4.38,0,1,"MAX",1
"MA0825.1","MA0825.1",0,1652,0,4.13,0,1,"MNT",1
"MA0826.1","MA0826.1",0,747,0,1.8675,0,1,"OLIG1",1
"MA0827.1","MA0827.1",0,786,0,1.965,0,1,"OLIG3",1
"MA0834.1","MA0834.1",0,1430,0,3.575,0,1,"ATF7",1
"MA0838.1","MA0838.1",0,1048,0,2.62,0,1,"CEBPG",1
"MA0839.1","MA0839.1",0,1495,0,3.7375,0,1,"CREB3L1",1
"MA0841.1","MA0841.1",0,2576,0,6.44,0,1,"NFE2",1
"MA0843.1","MA0843.1",0,1052,0,2.63,0,1,"TEF",1
"MA0844.1","MA0844.1",0,1132,0,2.83,0,1,"XBP1",1
"MA0845.1","MA0845.1",0,4010,0,10.025,0,1,"FOXB1",1
"MA0032.2","MA0032.2",0,4247,0,10.6175,0,1,"FOXC1",1
"MA0846.1","MA0846.1",0,4892,0,12.23,0,1,"FOXC2",1
"MA0848.1","MA0848.1",0,2157,0,5.3925,0,1,"FOXO4",1
"MA0850.1","MA0850.1",0,2157,0,5.3925,0,1,"FOXP3",1
"MA0525.2","MA0525.2",0,858,0,2.145,0,1,"TP63",1
"MA0106.3","MA0106.3",0,1110,0,2.775,0,1,"TP53",1
"MA0861.1","MA0861.1",0,1146,0,2.865,0,1,"TP73",1
"MA0862.1","MA0862.1",0,368,0,0.92,0,1,"GMEB2",1
"MA0863.1","MA0863.1",0,1763,0,4.4075,0,1,"MTF1",1
"MA0024.3","MA0024.3",0,685,0,1.7125,0,1,"E2F1",1
"MA0866.1","MA0866.1",0,2246,0,5.615,0,1,"SOX21",1
"MA0872.1","MA0872.1",0,3262,0,8.155,0,1,"TFAP2A.1",1
"MA0028.2","MA0028.2",0,2461,0,6.1525,0,1,"ELK1",1
"MA0873.1","MA0873.1",0,712,0,1.78,0,1,"HOXD12",1
"MA0875.1","MA0875.1",0,1274,0,3.185,0,1,"BARX1",1
"MA0876.1","MA0876.1",0,1029,0,2.5725,0,1,"BSX",1
"MA0882.1","MA0882.1",0,1145,0,2.8625,0,1,"DLX6",1
"MA0886.1","MA0886.1",0,796,0,1.99,0,1,"EMX2",1
"MA0887.1","MA0887.1",0,842,0,2.105,0,1,"EVX1",1
"MA0888.1","MA0888.1",0,856,0,2.14,0,1,"EVX2",1
"MA0889.1","MA0889.1",0,816,0,2.04,0,1,"GBX1",1
"MA0890.1","MA0890.1",0,958,0,2.395,0,1,"GBX2",1
"MA0891.1","MA0891.1",0,1031,0,2.5775,0,1,"GSC2",1
"MA0892.1","MA0892.1",0,1432,0,3.58,0,1,"GSX1",1
"MA0894.1","MA0894.1",0,967,0,2.4175,0,1,"HESX1",1
"MA0895.1","MA0895.1",0,1080,0,2.7,0,1,"HMBOX1",1
"MA0899.1","MA0899.1",0,2543,0,6.3575,0,1,"HOXA10",1
"MA0903.1","MA0903.1",0,1204,0,3.01,0,1,"HOXB3",1
"MA0905.1","MA0905.1",0,1178,0,2.945,0,1,"HOXC10",1
"MA0906.1","MA0906.1",0,930,0,2.325,0,1,"HOXC12",1
"MA0907.1","MA0907.1",0,1343,0,3.3575,0,1,"HOXC13",1
"MA0908.1","MA0908.1",0,977,0,2.4425,0,1,"HOXD11",1
"MA0914.1","MA0914.1",0,1805,0,4.5125,0,1,"ISL2",1
"MA0852.2","MA0852.2",0,2837,0,7.0925,0,1,"FOXK1",1
"MA0036.3","MA0036.3",0,2075,0,5.1875,0,1,"GATA2",1
"MA1106.1","MA1106.1",0,1275,0,3.1875,0,1,"HIF1A",1
"MA0147.3","MA0147.3",0,2141,0,5.3525,0,1,"MYC",1
"MA0100.3","MA0100.3",0,1997,0,4.9925,0,1,"MYB",1
"MA0104.4","MA0104.4",0,1600,0,4,0,1,"MYCN",1
"MA1109.1","MA1109.1",0,3341,0,8.3525,0,1,"NEUROD1",1
"MA0161.2","MA0161.2",0,3203,0,8.0075,0,1,"NFIC",1
"MA0060.3","MA0060.3",0,2767,0,6.9175,0,1,"NFYA",1
"MA1111.1","MA1111.1",0,3099,0,7.7475,0,1,"NR2F2",1
"MA0014.3","MA0014.3",0,1623,0,4.0575,0,1,"PAX5",1
"MA1114.1","MA1114.1",0,4635,0,11.5875,0,1,"PBX3",1
"MA1115.1","MA1115.1",0,3309,0,8.2725,0,1,"POU5F1",1
"MA1116.1","MA1116.1",0,5136,0,12.84,0,1,"RBPJ",1
"MA1117.1","MA1117.1",0,2043,0,5.1075,0,1,"RELB",1
"MA1118.1","MA1118.1",0,2172,0,5.43,0,1,"SIX1",1
"MA1119.1","MA1119.1",0,2888,0,7.22,0,1,"SIX2",1
"MA0442.2","MA0442.2",0,4334,0,10.835,0,1,"SOX10",1
"MA1120.1","MA1120.1",0,1944,0,4.86,0,1,"SOX13",1
"MA1121.1","MA1121.1",0,2393,0,5.9825,0,1,"TEAD2",1
"MA1122.1","MA1122.1",0,4475,0,11.1875,0,1,"TFDP1",1
"MA1124.1","MA1124.1",0,3262,0,8.155,0,1,"ZNF24",1
"MA1125.1","MA1125.1",0,7040,0,17.6,0,1,"ZNF384",1
"MA1126.1","MA1126.1",0,1767,0,4.4175,0,1,"FOS::JUN.1",1
"MA1127.1","MA1127.1",0,1731,0,4.3275,0,1,"FOSB::JUN",1
"MA1129.1","MA1129.1",0,1104,0,2.76,0,1,"FOSL1::JUN.1",1
"MA1131.1","MA1131.1",0,2062,0,5.155,0,1,"FOSL2::JUN.1",1
"MA1133.1","MA1133.1",0,1617,0,4.0425,0,1,"JUN::JUNB.1",1
"MA1134.1","MA1134.1",0,3290,0,8.225,0,1,"FOS::JUNB",1
"MA1136.1","MA1136.1",0,1286,0,3.215,0,1,"FOSB::JUNB.1",1
"MA1138.1","MA1138.1",0,3429,0,8.5725,0,1,"FOSL2::JUNB",1
"MA1139.1","MA1139.1",0,1408,0,3.52,0,1,"FOSL2::JUNB.1",1
