"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA0741.1","MA0741.1",352,10161,51.2372634643377,25.4025,2.01701657176804,2.12535840216454e-48,"KLF16",8.17082230165478e-47
"MA0162.4","MA0162.4",305,8318,44.3959243085881,20.795,2.13493264287512,1.00997645042425e-44,"EGR1",3.67844054575568e-43
"MA1630.2","MA1630.2",382,12083,55.6040756914119,30.2075,1.84073742254115,3.67377763720852e-44,"ZNF281",1.27112706247415e-42
"MA1512.1","MA1512.1",297,8185,43.2314410480349,20.4625,2.11271550631814,2.98778773090818e-42,"KLF11",9.84547195137363e-41
"MA1713.1","MA1713.1",271,7504,39.4468704512373,18.76,2.10271164452224,3.7119818102721e-37,"ZNF610",1.11795153986503e-35
"MA1721.1","MA1721.1",299,8777,43.5225618631732,21.9425,1.98348236815191,3.71573488683464e-37,"ZNF93",1.11795153986503e-35
"MA1522.1","MA1522.1",328,10250,47.7438136826783,25.625,1.86317321688501,2.53918623238442e-36,"MAZ",7.32132030337507e-35
"MA1981.1","MA1981.1",348,11429,50.6550218340611,28.5725,1.77285928196907,9.64245385560306e-35,"ZNF530",2.66903122723093e-33
"MA1965.1","MA1965.1",344,11254,50.0727802037846,28.135,1.77973272449919,1.61551645490344e-34,"SP5",4.29975917997377e-33
"MA1517.1","MA1517.1",264,7532,38.4279475982533,18.83,2.04078319693326,1.03967399097728e-33,"KLF6",2.66464593243066e-32
"MA0471.2","MA0471.2",277,8228,40.3202328966521,20.57,1.96014744271522,1.03771748879684e-32,"E2F6",2.56464465088361e-31
"MA1107.2","MA1107.2",328,10739,47.7438136826783,26.8475,1.77833368778018,3.68452543021401e-32,"KLF9",8.79203999209688e-31
"MA0732.1","MA0732.1",209,5341,30.4221251819505,13.3525,2.27838421134248,7.07183210064873e-32,"EGR3",1.63123593788297e-30
"MA1976.1","MA1976.1",317,10365,46.1426491994178,25.9125,1.78071005111115,9.12405250105489e-31,"ZNF320",2.03672397765483e-29
"MA1516.1","MA1516.1",207,5407,30.1310043668122,13.5175,2.2290367573007,3.20018055711338e-30,"KLF3",6.92039045475769e-29
"MA1596.1","MA1596.1",351,12203,51.0917030567686,30.5075,1.67472598727423,7.08196104367358e-30,"ZNF460",1.48506577037034e-28
"MA1712.1","MA1712.1",268,8451,39.0101892285298,21.1275,1.84641766553212,4.34637554339827e-27,"ZNF454",8.84615257656354e-26
"MA0733.1","MA0733.1",196,5381,28.5298398835517,13.4525,2.12078348883491,1.12724588121717e-25,"EGR4",2.22872614229222e-24
"MA1723.1","MA1723.1",392,15114,57.0596797671033,37.785,1.51011458957532,4.66744101219415e-25,"PRDM9",8.97185883455097e-24
"MA1102.2","MA1102.2",244,7698,35.5167394468704,19.245,1.84550477770176,4.56084607339209e-24,"CTCFL",8.53001481834412e-23
"MA1650.1","MA1650.1",170,4546,24.745269286754,11.365,2.17732241854413,3.90177620462438e-23,"ZBTB14",7.10533982526334e-22
"MA1987.1","MA1987.1",280,9605,40.7569141193595,24.0125,1.69732073375782,1.04124165034044e-22,"ZNF701",1.84753646675791e-21
"MA0528.2","MA0528.2",283,9944,41.193595342067,24.86,1.65702314328507,2.11445799838207e-21,"ZNF263",3.65801233720099e-20
"MA0632.2","MA0632.2",141,3554,20.5240174672489,8.885,2.30996257369149,3.02156618327387e-21,"TCFL5",5.09981414347688e-20
"MA0504.1","MA0504.1",205,6442,29.8398835516739,16.105,1.85283350212195,8.55876605688445e-20,"NR2C2",1.41015859794382e-18
"MA1972.1","MA1972.1",247,8614,35.9534206695779,21.535,1.66953427766788,1.92623475825676e-18,"ZFP14",3.09989407607833e-17
"MA0814.2","MA0814.2",192,6060,27.9475982532751,15.15,1.84472595731189,3.53555128746831e-18,"TFAP2C.2",5.56045793392743e-17
"MA1710.1","MA1710.1",252,9150,36.6812227074236,22.875,1.60355071945021,1.27529139730433e-16,"ZNF257",1.96111477096577e-15
"MA0812.1","MA0812.1",125,3375,18.1950509461427,8.4375,2.1564504825058,1.93829369969702e-16,"TFAP2B.1",2.91586791345726e-15
"MA1099.2","MA1099.2",105,2590,15.2838427947598,6.475,2.36043904166175,2.17128618355716e-16,"HES1",3.15795416362734e-15
"MA1569.1","MA1569.1",102,2476,14.8471615720524,6.19,2.39857214411186,2.19048843719815e-16,"TFAP2E",3.15795416362734e-15
"MA1929.1","MA1929.1",248,9079,36.098981077147,22.6975,1.59043864201551,7.39631755293224e-16,"CTCF.1",1.04454117278145e-14
"MA1599.1","MA1599.1",199,6751,28.9665211062591,16.8775,1.71628032032345,1.4880466653195e-15,"ZNF682",2.05945658480218e-14
"MA0003.4","MA0003.4",174,5751,25.3275109170306,14.3775,1.76160743641319,1.89722909920004e-14,"TFAP2A.2",2.57427948362045e-13
"MA1514.1","MA1514.1",191,6557,27.802037845706,16.3925,1.69602182984328,2.34145531579381e-14,"KLF17",3.11593668947946e-13
"MA1149.1","MA1149.1",130,3815,18.9228529839884,9.5375,1.98404749504465,2.47025530847517e-14,"RARA::RXRG",3.22531447823551e-13
"MA0131.2","MA0131.2",96,2433,13.9737991266376,6.0825,2.29737757938965,2.63968896407685e-14,"HINFP",3.38271252433552e-13
"MA1122.1","MA1122.1",140,4266,20.3784570596798,10.665,1.91077890854944,3.63930446060726e-14,"TFDP1",4.57890670316404e-13
"MA0155.1","MA0155.1",162,5529,23.5807860262009,13.8225,1.70597113591614,3.00402689120861e-12,"INSM1",3.71211894413636e-11
"MA1716.1","MA1716.1",144,4711,20.9606986899563,11.7775,1.77972393886277,3.3675797299747e-12,"ZNF76",4.08835995288157e-11
"MA1584.1","MA1584.1",121,3704,17.6128093158661,9.26,1.90203124361405,4.08755365034208e-12,"ZIC5",4.87687435523572e-11
"MA1966.1","MA1966.1",153,5217,22.2707423580786,13.0425,1.70755164715956,1.39819136959228e-11,"TFAP4::ETV1",1.6399125894201e-10
"MA0753.2","MA0753.2",145,4851,21.1062590975255,12.1275,1.74036356194809,1.44399110892719e-11,"ZNF740",1.6654030789627e-10
"MA0696.1","MA0696.1",109,3366,15.8660844250364,8.415,1.88545269459731,9.8679664798832e-11,"ZIC1",1.11944800066872e-09
"MA0751.1","MA0751.1",114,3587,16.5938864628821,8.9675,1.85044733346887,1.04190577143552e-10,"ZIC4",1.16290128037642e-09
"MA0163.1","MA0163.1",160,5692,23.2896652110626,14.23,1.63665953696856,1.075269387218e-10,"PLAG1",1.18108954913469e-09
"MA0073.1","MA0073.1",237,9533,34.4978165938865,23.8325,1.44751144839553,1.37253905587391e-10,"RREB1",1.48405785416366e-09
"MA0769.2","MA0769.2",90,2603,13.1004366812227,6.5075,2.0131289560081,2.18924344477022e-10,"TCF7",2.33070225197076e-09
"MA1938.1","MA1938.1",132,4478,19.2139737991266,11.195,1.7162995800917,3.81463430870448e-10,"ERF::NHLH1",3.99958627518713e-09
"MA0014.3","MA0014.3",63,1575,9.1703056768559,3.9375,2.32896652110626,6.30833962474861e-10,"PAX5",6.51547913481498e-09
"MA0103.3","MA0103.3",153,5505,22.2707423580786,13.7625,1.61821924491034,7.15297185011737e-10,"ZEB1",7.27920076511944e-09
"MA1656.1","MA1656.1",141,4944,20.5240174672489,12.36,1.66051921256059,7.60281832158332e-10,"ZNF449",7.62485547613863e-09
"MA1982.1","MA1982.1",120,3983,17.4672489082969,9.9575,1.7541801564948,8.05241840200716e-10,"ZNF574",7.96039076312707e-09
"MA1930.1","MA1930.1",204,8027,29.6943231441048,20.0675,1.47972209513416,9.02422419518088e-10,"CTCF.2",8.79544104657066e-09
"MA0502.2","MA0502.2",102,3205,14.8471615720524,8.0125,1.85299988418751,1.1190092677619e-09,"NFYB",1.07549224068227e-08
"MA0472.2","MA0472.2",95,2914,13.8282387190684,7.285,1.89817964571975,1.36873199673452e-09,"EGR2",1.29748293389081e-08
"MA0657.1","MA0657.1",97,3024,14.1193595342067,7.56,1.86764015002734,2.05442054685663e-09,"KLF13",1.92116083570917e-08
"MA1574.1","MA1574.1",112,3728,16.3027656477438,9.32,1.74922378194676,3.9010199540159e-09,"THRB",3.599341077572e-08
"MA0149.1","MA0149.1",264,11351,38.4279475982533,28.3775,1.35416959204487,6.40007967091759e-09,"EWSR1-FLI1",5.8274409635197e-08
"MA1719.1","MA1719.1",146,5348,21.2518195050946,13.37,1.58951529581859,6.53868643397139e-09,"ZNF816",5.87632599001065e-08
"MA0695.1","MA0695.1",81,2420,11.7903930131004,6.05,1.94882529142156,8.30171793146093e-09,"ZBTB7C",7.36511385714226e-08
"MA0810.1","MA0810.1",120,4152,17.4672489082969,10.38,1.68277927825597,9.08317172655547e-09,"TFAP2A",7.9563985250334e-08
"MA0815.1","MA0815.1",95,3042,13.8282387190684,7.605,1.81830883879927,1.15209310487301e-08,"TFAP2C.1",9.96560535715156e-08
"MA1559.1","MA1559.1",116,4028,16.8850072780204,10.07,1.67676338411324,2.06560400656057e-08,"SNAI3",1.76468885498755e-07
"MA0527.1","MA0527.1",78,2353,11.353711790393,5.8825,1.930082752298,2.42590857538532e-08,"ZBTB33",2.04723016361786e-07
"MA0872.1","MA0872.1",96,3153,13.9737991266376,7.8825,1.77276233766414,3.24608114445337e-08,"TFAP2A.1",2.70637126742377e-07
"MA0830.2","MA0830.2",154,5888,22.4163027656477,14.72,1.52284665527498,3.85736279811614e-08,"TCF4",3.17773220987663e-07
"MA1587.1","MA1587.1",175,6934,25.4730713245997,17.335,1.46945897459473,4.11367412237591e-08,"ZNF135",3.34901469727544e-07
"MA0442.2","MA0442.2",119,4223,17.3216885007278,10.5575,1.64069983431,4.320572416458e-08,"SOX10",3.47655361882435e-07
"MA0865.2","MA0865.2",64,1804,9.31586608442504,4.51,2.06560223601442,4.41175467850113e-08,"E2F8",3.50911981324458e-07
"MA1725.1","MA1725.1",124,4467,18.0494905385735,11.1675,1.61625167124007,4.88440311157224e-08,"ZNF189",3.84091699228181e-07
"MA0748.2","MA0748.2",95,3143,13.8282387190684,7.8575,1.75987766071504,5.44987005927561e-08,"YY2",4.23742705732441e-07
"MA1711.1","MA1711.1",113,3965,16.448326055313,9.9125,1.65935193496222,5.67054800143923e-08,"ZNF343",4.36002135221772e-07
"MA1652.1","MA1652.1",234,10012,34.061135371179,25.03,1.36081243991926,5.95954193804316e-08,"ZKSCAN5",4.53187145178667e-07
"MA0597.2","MA0597.2",176,7083,25.6186317321689,17.7075,1.44676728686539,1.10361009071293e-07,"THAP1",8.30106720405813e-07
"MA0138.2","MA0138.2",140,5312,20.3784570596798,13.28,1.53452236895179,1.24975824867387e-07,"REST",9.29927643099263e-07
"MA0813.1","MA0813.1",101,3481,14.7016011644833,8.7025,1.68935376782341,1.4106992199593e-07,"TFAP2B.2",1.03851474490621e-06
"MA1731.1","MA1731.1",169,6761,24.5997088791849,16.9025,1.45538878149297,1.48626231726047e-07,"ZNF768",1.08262476162552e-06
"MA0867.2","MA0867.2",104,3633,15.1382823871907,9.0825,1.66675280893924,1.71071324164854e-07,"SOX4",1.23313912835499e-06
"MA0060.3","MA0060.3",84,2746,12.2270742358079,6.865,1.78107417855905,2.16333789309612e-07,"NFYA",1.54332971342527e-06
"MA1558.1","MA1558.1",126,4735,18.3406113537118,11.8375,1.54936526747301,3.79596746580296e-07,"SNAI1",2.68041784319964e-06
"MA1715.1","MA1715.1",141,5479,20.5240174672489,13.6975,1.49837689120269,4.46390870508741e-07,"ZNF707",3.12022709486918e-06
"MA0845.1","MA0845.1",95,3299,13.8282387190684,8.2475,1.67665822601618,4.90708889010349e-07,"FOXB1",3.39570551195162e-06
"MA1637.1","MA1637.1",121,4520,17.6128093158661,11.3,1.55865569166956,5.03323738193847e-07,"EBF3",3.44851511713012e-06
"MA0745.2","MA0745.2",113,4154,16.448326055313,10.385,1.58385421813317,5.99184345332139e-07,"SNAI2",4.06505457813569e-06
"MA1583.1","MA1583.1",56,1612,8.15138282387191,4.03,2.02267563867789,6.20715581279416e-07,"ZFP57",4.17024448781899e-06
"MA1111.1","MA1111.1",91,3140,13.2459970887918,7.85,1.68738816417731,6.7484720599661e-07,"NR2F2",4.49032948605437e-06
"MA1973.1","MA1973.1",113,4168,16.448326055313,10.42,1.57853417037552,7.06206562137423e-07,"ZKSCAN3",4.65423753332473e-06
"MA1136.1","MA1136.1",47,1261,6.84133915574964,3.1525,2.17013137375088,7.66903240820283e-07,"FOSB::JUNB.1",5.0065758740343e-06
"MA1537.1","MA1537.1",99,3520,14.410480349345,8.8,1.63755458515284,7.89693744772868e-07,"NR2F1.1",5.10717823722266e-06
"MA0694.1","MA0694.1",62,1876,9.02474526928675,4.69,1.92425272266242,8.12406141983693e-07,"ZBTB7B",5.20541713196959e-06
"MA0856.1","MA0856.1",87,2981,12.6637554585153,7.4525,1.69926272506076,9.2118234527952e-07,"RXRG",5.84824021039842e-06
"MA1494.1","MA1494.1",75,2451,10.9170305676856,6.1275,1.7816451354852,1.01797507345674e-06,"HNF4A",6.40398864392786e-06
"MA1726.1","MA1726.1",144,5731,20.9606986899563,14.3275,1.4629697218605,1.27524439427617e-06,"ZNF331",7.9501722598118e-06
"MA1485.1","MA1485.1",99,3585,14.410480349345,8.9625,1.60786391624491,1.76638235195879e-06,"FERD3L",1.08275774066884e-05
"MA1535.1","MA1535.1",64,2007,9.31586608442504,5.0175,1.85667485489288,1.76808706207484e-06,"NR2C1",1.08275774066884e-05
"MA0148.4","MA0148.4",87,3034,12.6637554585153,7.585,1.66957883434612,1.8758384124179e-06,"FOXA1",1.1386668257835e-05
"MA1945.1","MA1945.1",141,5624,20.5240174672489,14.06,1.45974519681713,1.92196549054189e-06,"ETV5::FIGLA",1.15652184300434e-05
"MA0524.2","MA0524.2",94,3366,13.6826783114993,8.415,1.62598672745089,2.10498523480423e-06,"TFAP2C",1.25573257110735e-05
"MA1133.1","MA1133.1",54,1596,7.86026200873363,3.99,1.96999047837935,2.16937944006685e-06,"JUN::JUNB.1",1.28308595942415e-05
"MA1127.1","MA1127.1",57,1733,8.29694323144105,4.3325,1.91504748561825,2.66009921340589e-06,"FOSB::JUN",1.55999038616684e-05
"MA1529.1","MA1529.1",108,4056,15.7205240174673,10.14,1.55034753623937,2.97926862839627e-06,"NHLH2",1.73248226121867e-05
"MA0159.1","MA0159.1",97,3543,14.1193595342067,8.8575,1.59405696124264,3.28676997452862e-06,"RARA::RXRA",1.89537068531151e-05
